NO,Polygon Points
103,"(4068.153, 3829.114); (4052.473, 3830.587); (4046.003, 3822.597); (4040.579, 3795.507); (4049.220, 3770.770); (4066.320, 3742.752); (4066.708, 3742.760); (4066.892, 3747.316); (4066.987, 3751.289)"
104,"(1956.342, 246.583); (1954.852, 263.060); (1933.977, 279.031); (1933.316, 275.457); (1928.917, 245.822); (1931.585, 245.346)"
105,"(2538.278, 809.649); (2537.419, 802.185); (2539.811, 794.114); (2542.452, 789.659); (2563.581, 778.278); (2569.527, 776.434); (2576.145, 778.010); (2582.149, 783.549); (2588.389, 793.551); (2591.236, 798.434); (2590.965, 802.586); (2590.032, 809.395); (2562.513, 823.218); (2551.555, 817.778)"
106,"(3372.428, 240.946); (3368.701, 234.863); (3371.141, 229.168); (3378.141, 224.205); (3392.837, 221.621); (3401.757, 222.836); (3397.604, 241.121); (3394.252, 247.365); (3390.377, 246.807)"
107,"(3084.904, 1718.351); (3091.153, 1717.539); (3118.679, 1728.548); (3121.348, 1730.280); (3123.536, 1733.927); (3113.471, 1770.646); (3096.390, 1782.906); (3090.661, 1778.478); (3081.143, 1760.540); (3084.383, 1723.052)"
108,"(258.563, 214.506); (264.809, 232.757); (257.328, 240.577); (240.028, 247.335); (235.530, 246.242); (235.359, 245.189); (232.602, 217.085); (232.577, 212.384); (236.517, 212.224); (251.289, 212.509); (255.555, 212.847)"
109,"(4044.022, 1494.789); (4040.764, 1536.280); (4031.062, 1583.932); (4028.763, 1590.678); (4009.575, 1573.843); (3988.289, 1523.037); (3987.624, 1521.183); (3980.217, 1475.274); (3979.548, 1468.628); (3977.347, 1444.823); (3980.080, 1443.095); (4015.897, 1443.199); (4031.000, 1446.926); (4036.633, 1452.021)"
110,"(2802.356, 1382.704); (2793.258, 1379.773); (2796.926, 1370.958); (2801.470, 1373.114)"
111,"(3906.757, 1601.497); (3907.073, 1648.403); (3891.617, 1654.688); (3880.924, 1641.677); (3884.089, 1622.942); (3885.386, 1616.400); (3885.533, 1615.827); (3890.618, 1597.518); (3901.141, 1599.949)"
112,"(2676.464, 1464.145); (2690.216, 1459.888); (2715.892, 1465.314); (2718.943, 1478.927); (2718.170, 1487.050); (2661.646, 1519.449); (2646.017, 1526.976); (2636.298, 1525.485); (2633.364, 1511.669); (2665.097, 1475.536)"
113,"(1896.373, 878.790); (1888.275, 887.328); (1868.381, 871.360); (1865.331, 862.580); (1879.548, 858.544); (1890.709, 862.002); (1895.006, 867.038); (1896.242, 872.415)"
114,"(1257.480, 2545.939); (1256.722, 2528.991); (1257.077, 2523.438); (1283.502, 2511.455); (1287.234, 2518.867); (1289.195, 2525.271); (1286.468, 2532.148); (1276.018, 2550.299); (1259.322, 2550.803)"
115,"(3700.494, 513.453); (3704.874, 518.711); (3735.651, 583.006); (3737.715, 587.386); (3733.528, 602.639); (3727.996, 608.736); (3686.385, 631.021); (3679.718, 627.156); (3674.733, 622.981); (3657.076, 581.936); (3657.147, 577.910); (3661.794, 529.125); (3673.503, 520.554); (3685.197, 515.740)"
116,"(3784.790, 277.432); (3790.090, 272.895); (3808.218, 269.429); (3814.023, 269.441); (3817.819, 269.999); (3823.582, 303.033); (3822.229, 307.975); (3810.410, 311.188); (3809.520, 310.740); (3793.771, 299.411); (3792.836, 298.672); (3792.169, 297.805); (3791.824, 297.182); (3791.544, 296.415)"
117,"(2664.764, 425.006); (2665.718, 403.388); (2685.846, 394.346); (2686.651, 396.166); (2693.317, 414.872); (2693.223, 417.514); (2689.870, 431.642); (2687.577, 438.627); (2684.255, 438.637); (2679.270, 437.066); (2666.773, 430.656)"
118,"(4047.616, 2614.643); (4041.324, 2587.588); (4059.801, 2571.532); (4080.725, 2561.585); (4081.157, 2561.802); (4080.800, 2573.761); (4079.942, 2599.108); (4079.792, 2602.734)"
119,"(1944.715, 2184.487); (1953.994, 2183.093); (1958.933, 2188.883); (1957.607, 2198.081); (1952.649, 2199.176); (1950.593, 2198.433); (1948.920, 2194.657)"
120,"(1609.884, 334.834); (1614.906, 349.635); (1610.783, 366.889); (1607.906, 368.899); (1596.041, 374.509); (1558.294, 373.455); (1550.939, 373.018); (1545.105, 367.501); (1550.083, 337.410); (1552.126, 332.246); (1563.303, 322.270); (1574.590, 317.650); (1582.945, 314.921); (1588.657, 313.673)"
121,"(2446.223, 375.299); (2449.138, 425.063); (2444.571, 430.674); (2441.089, 434.586); (2436.432, 437.032); (2431.104, 438.588); (2427.043, 436.684); (2381.647, 415.021); (2376.690, 406.177); (2384.052, 371.931); (2386.807, 359.856); (2393.621, 358.066); (2403.327, 358.328); (2416.089, 360.792); (2420.255, 361.913); (2422.286, 362.754)"
122,"(3609.014, 1936.162); (3607.574, 1943.256); (3598.451, 1943.196); (3593.174, 1941.073); (3598.559, 1929.253); (3606.282, 1927.837); (3608.397, 1930.656)"
123,"(3660.232, 213.598); (3675.228, 214.136); (3679.125, 218.318); (3680.853, 223.427); (3681.561, 230.699); (3660.583, 247.495); (3659.712, 247.230); (3656.700, 244.700); (3656.909, 237.786); (3658.757, 221.033)"
124,"(1289.894, 3434.654); (1288.600, 3429.084); (1290.998, 3424.447); (1352.338, 3309.225); (1359.792, 3303.222); (1364.074, 3300.956); (1367.206, 3300.026); (1377.207, 3315.979); (1378.615, 3320.157); (1384.206, 3345.223); (1379.316, 3398.289); (1376.873, 3410.326); (1373.216, 3422.561); (1348.286, 3442.605); (1341.777, 3446.446); (1337.295, 3446.920); (1328.074, 3444.876)"
125,"(3191.508, 215.272); (3176.631, 203.684); (3177.592, 196.219); (3182.345, 189.895); (3189.876, 189.413); (3194.547, 190.289); (3199.773, 191.958); (3200.571, 197.679); (3198.864, 207.661); (3196.401, 212.554)"
126,"(777.832, 870.476); (789.968, 964.386); (771.787, 1000.806); (736.193, 1008.664); (712.213, 1012.415); (685.637, 1015.173); (675.399, 1009.041); (674.243, 1006.525); (648.748, 841.856); (654.394, 836.262); (666.039, 832.648); (687.913, 825.887); (693.976, 826.257); (704.179, 828.814); (741.358, 842.284)"
127,"(568.104, 886.549); (506.788, 884.215); (502.977, 881.743); (495.151, 873.288); (462.496, 837.142); (456.685, 827.391); (457.612, 819.707); (460.776, 812.419); (500.861, 786.541); (518.793, 782.560); (533.689, 784.278); (543.434, 786.282); (588.370, 809.097); (593.527, 812.119); (596.864, 820.024); (574.876, 884.060)"
128,"(3688.552, 1927.708); (3708.001, 1923.741); (3721.642, 1932.803); (3717.211, 1938.564); (3708.627, 1942.374); (3706.245, 1943.370); (3698.865, 1941.697); (3692.051, 1937.889)"
129,"(3558.029, 1736.368); (3571.030, 1733.823); (3592.459, 1739.704); (3597.031, 1755.923); (3587.891, 1771.331); (3583.708, 1775.270); (3541.286, 1782.485); (3536.935, 1782.902); (3528.736, 1779.880); (3530.643, 1775.805); (3537.284, 1762.503)"
130,"(136.899, 1838.530); (140.878, 1805.058); (157.349, 1782.231); (169.647, 1769.513); (174.745, 1768.455); (197.803, 1768.951); (200.095, 1769.571); (201.548, 1775.386); (188.780, 1811.080); (180.281, 1824.548); (153.081, 1846.621); (152.164, 1847.206)"
131,"(1208.216, 3158.934); (1199.362, 3158.684); (1194.633, 3148.939); (1192.692, 3135.842); (1193.468, 3128.679); (1201.114, 3116.835); (1208.651, 3121.417); (1211.307, 3128.391); (1212.952, 3136.922); (1212.628, 3146.079)"
132,"(1745.535, 2039.666); (1781.457, 2061.702); (1789.714, 2080.990); (1791.078, 2094.508); (1788.764, 2097.858); (1785.641, 2100.756); (1780.894, 2102.867); (1775.820, 2099.075); (1738.515, 2065.819); (1737.181, 2060.117); (1739.941, 2049.913); (1741.528, 2045.280)"
133,"(1337.409, 1859.200); (1339.645, 1866.235); (1338.766, 1873.226); (1333.547, 1879.079); (1326.644, 1877.760); (1323.706, 1874.216); (1321.647, 1871.073); (1321.265, 1866.810); (1321.281, 1858.782); (1322.434, 1853.511); (1325.060, 1848.651); (1327.886, 1846.590); (1331.060, 1850.418)"
134,"(1160.005, 3636.043); (1158.237, 3638.989); (1147.540, 3636.588); (1144.594, 3631.871); (1150.904, 3631.132)"
135,"(232.865, 2884.857); (240.557, 2857.188); (245.194, 2853.540); (248.756, 2852.632); (251.955, 2857.992); (252.135, 2858.354); (254.831, 2864.448); (261.503, 2895.053); (251.698, 2900.690); (245.388, 2903.068); (241.059, 2898.942)"
136,"(3759.486, 534.090); (3753.201, 515.219); (3763.813, 510.297); (3776.720, 510.402); (3786.202, 512.022); (3774.087, 531.196); (3768.332, 535.024)"
137,"(3720.580, 1230.108); (3746.555, 1203.885); (3751.154, 1200.508); (3756.913, 1200.134); (3763.686, 1207.608); (3767.833, 1214.007); (3776.696, 1229.208); (3772.855, 1232.656); (3762.901, 1236.838); (3747.705, 1238.838); (3737.377, 1236.002); (3727.846, 1233.203)"
138,"(3406.444, 972.877); (3408.186, 1000.451); (3405.329, 1014.600); (3345.000, 1007.967); (3337.080, 997.587); (3337.809, 992.623); (3348.204, 980.237); (3365.596, 963.038); (3397.228, 966.975)"
139,"(8.876, 3150.657); (14.517, 3146.387); (27.194, 3166.993); (30.207, 3172.134); (30.826, 3182.558); (27.326, 3185.921); (21.405, 3191.147); (15.070, 3189.967); (9.298, 3171.527)"
140,"(2331.456, 1478.205); (2352.937, 1476.396); (2357.353, 1477.038); (2359.493, 1478.193); (2369.208, 1487.622); (2372.286, 1509.752); (2369.822, 1514.028); (2351.257, 1527.469); (2347.292, 1524.209); (2316.927, 1493.037); (2313.352, 1489.347); (2319.752, 1484.735); (2323.189, 1482.795)"
141,"(4055.364, 3113.317); (4041.462, 3063.532); (4051.671, 3048.824); (4055.365, 3044.270); (4062.057, 3043.357); (4070.395, 3047.030); (4081.149, 3055.197); (4078.076, 3118.531); (4078.026, 3119.560); (4077.832, 3123.017); (4077.607, 3126.681); (4058.026, 3117.278)"
142,"(2579.346, 2329.876); (2587.517, 2336.313); (2586.019, 2340.427); (2583.944, 2341.786); (2568.801, 2342.888); (2572.329, 2331.046)"
143,"(664.659, 1909.095); (649.416, 1904.784); (668.782, 1884.832); (676.429, 1877.923); (680.873, 1874.547); (685.058, 1876.682); (688.182, 1881.011); (681.981, 1902.870); (670.799, 1910.681)"
144,"(3753.114, 3292.793); (3785.116, 3264.545); (3791.396, 3269.456); (3792.885, 3273.816); (3781.004, 3307.492); (3777.590, 3312.852); (3767.411, 3317.928); (3762.937, 3319.453); (3757.277, 3315.447); (3755.565, 3307.471)"
145,"(2216.862, 2013.358); (2219.897, 2005.092); (2228.490, 2006.761); (2226.620, 2015.276); (2224.397, 2022.821); (2219.941, 2022.474); (2217.465, 2018.213)"
146,"(265.216, 1035.105); (268.166, 1030.879); (273.554, 1027.187); (278.583, 1030.426); (282.054, 1035.473); (289.153, 1046.461); (284.352, 1046.942); (274.224, 1043.367); (268.915, 1040.356)"
147,"(3784.628, 1940.968); (3773.830, 1969.684); (3766.639, 1974.674); (3765.614, 1973.952); (3756.873, 1963.174); (3754.363, 1952.682); (3753.431, 1946.830); (3753.323, 1945.107); (3752.950, 1937.927); (3752.900, 1929.629); (3752.899, 1928.689); (3752.919, 1922.158); (3757.276, 1922.286); (3772.279, 1924.397); (3780.724, 1934.090)"
148,"(4057.578, 1301.849); (4073.182, 1303.879); (4072.760, 1328.904); (4072.216, 1336.121); (4068.188, 1353.622); (4064.452, 1367.064); (4059.594, 1366.237); (4043.630, 1345.667); (4041.620, 1339.718); (4041.217, 1330.834); (4040.901, 1317.305); (4041.010, 1311.825); (4045.816, 1307.700)"
149,"(1913.089, 1282.305); (1913.539, 1276.176); (1918.816, 1278.684); (1918.054, 1284.034); (1913.446, 1286.568)"
150,"(4052.937, 2800.226); (4040.672, 2741.774); (4041.097, 2736.500); (4052.109, 2739.358); (4060.452, 2743.450); (4066.161, 2749.083); (4073.128, 2764.523); (4066.625, 2795.972); (4063.690, 2803.158); (4061.757, 2806.907)"
151,"(3358.294, 313.634); (3403.890, 339.904); (3403.011, 347.526); (3387.016, 356.533); (3351.846, 374.640); (3342.960, 361.604); (3336.967, 350.544); (3337.540, 316.731)"
152,"(2378.219, 1351.938); (2362.323, 1366.753); (2333.561, 1364.295); (2317.055, 1343.653); (2315.863, 1342.040); (2314.614, 1339.992); (2313.281, 1337.468); (2314.844, 1334.867); (2318.131, 1331.107); (2337.030, 1330.303); (2347.326, 1330.984); (2352.657, 1333.154); (2365.521, 1338.517); (2370.908, 1343.506)"
153,"(2066.171, 821.596); (2143.619, 837.539); (2143.211, 843.459); (2142.759, 849.818); (2142.531, 852.704); (2120.235, 881.525); (2115.036, 886.901); (2101.167, 886.991); (2094.259, 880.215); (2087.870, 873.948); (2061.387, 839.942); (2057.979, 833.206); (2057.412, 828.302); (2060.523, 822.641)"
154,"(2616.801, 2363.957); (2618.209, 2380.291); (2615.213, 2387.132); (2606.526, 2391.083); (2601.267, 2389.538); (2600.795, 2385.046); (2601.044, 2372.273); (2601.513, 2366.931); (2607.239, 2363.066); (2614.948, 2358.741)"
155,"(2138.457, 2020.971); (2130.224, 2022.936); (2123.893, 2017.417); (2120.805, 2009.830); (2129.246, 2010.837)"
156,"(3893.357, 1714.726); (3880.924, 1719.434); (3882.346, 1705.248); (3890.742, 1696.531); (3897.010, 1695.230)"
157,"(1451.925, 1227.795); (1448.980, 1219.426); (1449.700, 1209.335); (1451.959, 1203.054); (1463.906, 1203.114); (1466.429, 1205.402); (1470.178, 1211.679); (1469.947, 1215.950); (1469.414, 1218.131); (1464.256, 1230.903); (1460.261, 1239.276); (1459.830, 1238.725)"
158,"(2393.624, 1398.896); (2385.015, 1398.831); (2380.184, 1394.223); (2378.469, 1392.122); (2377.191, 1387.246); (2380.072, 1379.951); (2385.196, 1376.021); (2395.250, 1370.410); (2398.131, 1373.014); (2399.276, 1378.710); (2399.604, 1383.431); (2397.892, 1392.584)"
159,"(4063.606, 1719.370); (4043.712, 1711.333); (4041.511, 1705.387); (4040.514, 1682.500); (4044.099, 1674.583); (4063.700, 1662.556); (4073.508, 1671.368); (4071.324, 1683.443)"
160,"(3263.779, 3078.428); (3257.413, 3079.175); (3260.279, 3073.413); (3262.611, 3069.370); (3269.743, 3069.746); (3274.930, 3071.408)"
161,"(3234.312, 298.859); (3252.188, 313.909); (3246.349, 330.300); (3234.561, 340.871); (3228.670, 342.800); (3225.024, 343.464); (3210.264, 321.476); (3209.009, 319.587); (3211.725, 314.652); (3219.422, 307.585)"
162,"(2647.258, 1204.110); (2632.588, 1193.084); (2636.941, 1188.878); (2640.659, 1185.893); (2645.844, 1191.892); (2646.873, 1193.231); (2656.151, 1205.480); (2652.583, 1206.882)"
163,"(2472.830, 391.224); (2472.655, 368.586); (2477.703, 366.947); (2485.016, 366.004); (2492.649, 365.753); (2497.485, 369.543); (2498.615, 372.750); (2504.737, 391.640); (2502.358, 398.154); (2477.409, 406.746); (2474.307, 398.809)"
164,"(507.595, 372.937); (491.707, 374.981); (489.919, 370.949); (489.493, 367.501); (492.550, 353.059); (502.175, 351.163); (507.575, 352.406)"
165,"(1803.591, 2407.298); (1800.564, 2403.521); (1805.576, 2398.649); (1813.491, 2399.152); (1807.708, 2406.893)"
166,"(968.504, 407.792); (969.844, 397.293); (982.833, 391.303); (982.836, 391.302); (982.840, 391.303); (987.268, 392.441); (993.452, 395.332); (993.469, 395.342); (1012.444, 406.786); (1014.611, 409.643); (1015.056, 410.293); (1015.413, 411.479); (1020.662, 431.523); (1016.255, 436.355); (1010.581, 438.087); (1001.954, 439.105); (982.336, 426.130)"
167,"(645.072, 332.933); (635.887, 342.664); (618.827, 332.144); (617.146, 321.826); (617.319, 309.911); (621.424, 304.385); (628.340, 304.970); (632.379, 306.707); (639.913, 316.580); (642.306, 323.531)"
168,"(1035.067, 402.906); (1036.882, 406.574); (1033.481, 407.229); (1032.555, 406.979); (1033.951, 403.638); (1034.243, 403.190)"
169,"(2089.407, 1087.772); (2100.420, 1079.642); (2108.335, 1084.998); (2104.688, 1103.010); (2102.192, 1111.328); (2089.660, 1096.407)"
170,"(1593.274, 1106.955); (1598.941, 1101.131); (1601.230, 1105.757); (1595.535, 1111.259)"
171,"(672.627, 1136.376); (672.384, 1140.157); (670.653, 1142.678); (668.563, 1140.485); (665.186, 1133.344); (671.565, 1135.112)"
172,"(3656.844, 849.321); (3662.424, 827.984); (3664.336, 826.771); (3667.871, 824.674); (3673.649, 826.965); (3678.242, 830.219); (3679.952, 837.748); (3681.828, 846.224); (3678.651, 849.954); (3675.692, 851.786); (3665.499, 855.480); (3659.519, 853.517)"
173,"(1702.525, 3082.804); (1701.243, 3094.581); (1690.013, 3093.015); (1688.569, 3078.958); (1698.798, 3069.966)"
174,"(2312.511, 1295.278); (2314.782, 1279.343); (2323.800, 1284.076); (2335.414, 1295.788); (2337.723, 1299.529); (2331.527, 1303.156); (2315.385, 1298.723)"
175,"(856.887, 787.153); (862.286, 783.174); (863.159, 787.178); (861.718, 790.964)"
176,"(3944.645, 1807.932); (3949.009, 1795.927); (3961.241, 1805.539); (3958.406, 1812.282); (3944.698, 1815.058)"
177,"(1064.677, 1859.762); (1068.671, 1856.028); (1076.115, 1860.763); (1070.367, 1862.638)"
178,"(1039.148, 2313.774); (1049.179, 2319.230); (1039.564, 2326.813); (1033.098, 2324.547); (1035.104, 2317.440)"
179,"(2537.003, 1102.022); (2539.011, 1089.627); (2545.328, 1082.532); (2556.391, 1097.157); (2556.818, 1103.005); (2555.903, 1109.617); (2544.073, 1111.477); (2542.360, 1110.983); (2540.141, 1109.011)"
180,"(3506.491, 3631.445); (3510.778, 3634.124); (3509.258, 3640.921); (3505.459, 3653.475); (3501.100, 3655.159); (3496.509, 3654.012); (3502.707, 3639.126)"
181,"(1864.758, 2428.910); (1867.390, 2430.105); (1868.076, 2439.071); (1864.859, 2438.041); (1864.789, 2431.690)"
182,"(1508.607, 199.764); (1506.647, 210.830); (1502.943, 215.167); (1490.901, 214.978); (1484.130, 211.642); (1482.068, 205.358); (1481.039, 197.908); (1483.420, 191.932); (1498.660, 184.973); (1504.005, 190.504)"
183,"(2696.772, 1527.155); (2704.327, 1520.272); (2706.299, 1519.569); (2706.761, 1521.924); (2706.978, 1526.594); (2696.975, 1527.404)"
184,"(3128.961, 2180.585); (3130.828, 2171.291); (3133.244, 2177.328); (3133.119, 2179.471); (3132.850, 2182.659)"
185,"(3564.881, 957.534); (3566.949, 957.899); (3565.559, 965.351); (3561.107, 967.034); (3561.839, 960.217)"
186,"(3968.844, 1094.743); (3960.666, 1092.788); (3965.297, 1089.353); (3968.133, 1092.443)"
187,"(3833.385, 1268.572); (3828.835, 1271.090); (3822.005, 1263.455); (3817.374, 1255.114); (3821.065, 1249.225); (3828.249, 1247.941); (3831.134, 1253.836); (3832.910, 1259.224)"
188,"(2648.627, 1713.466); (2661.177, 1704.916); (2658.396, 1718.726)"
189,"(1577.296, 655.600); (1584.469, 643.682); (1596.992, 653.133); (1596.339, 656.537); (1579.187, 663.173)"
190,"(3632.198, 3589.087); (3632.187, 3591.148); (3627.200, 3590.706); (3624.968, 3589.721); (3625.515, 3589.499)"
191,"(3852.138, 3185.950); (3854.893, 3191.904); (3854.764, 3197.460); (3853.609, 3206.357); (3852.608, 3207.284); (3851.972, 3205.743); (3851.631, 3204.869); (3850.531, 3200.532); (3849.781, 3197.216); (3849.542, 3195.561); (3849.238, 3191.417); (3849.230, 3188.660); (3849.414, 3185.564)"
192,"(2218.697, 2246.693); (2216.507, 2228.574); (2224.578, 2231.826); (2227.794, 2237.489); (2224.720, 2242.062)"
193,"(2800.521, 2235.987); (2799.424, 2247.414); (2797.056, 2246.184); (2793.150, 2231.678); (2799.544, 2228.107)"
194,"(2923.136, 535.267); (2920.662, 532.598); (2921.597, 529.849); (2925.715, 530.891)"
195,"(344.857, 983.362); (347.978, 975.773); (353.109, 973.641); (350.739, 981.312)"
196,"(584.850, 1248.848); (598.390, 1130.113); (604.434, 1125.185); (633.538, 1129.932); (654.133, 1158.876); (637.636, 1225.910); (612.590, 1269.230); (609.155, 1269.834); (593.894, 1271.337); (589.426, 1268.656); (586.424, 1256.892)"
197,"(65.991, 2130.609); (34.596, 2166.939); (30.912, 2162.554); (20.389, 2140.460); (19.443, 2135.133); (11.636, 2071.002); (9.461, 2052.773); (11.237, 2024.370); (15.248, 2017.081); (29.049, 2013.407); (34.385, 2014.248); (38.232, 2016.604); (57.665, 2043.247); (64.306, 2056.697); (69.997, 2074.428); (71.648, 2081.998); (72.398, 2085.550); (73.566, 2091.246); (70.593, 2113.695); (69.387, 2118.579); (67.432, 2126.004)"
198,"(1723.688, 506.632); (1745.571, 494.982); (1751.403, 497.416); (1794.399, 528.907); (1804.472, 545.824); (1814.270, 581.531); (1803.356, 612.695); (1784.569, 627.112); (1777.344, 631.028); (1735.597, 629.243); (1695.256, 626.935); (1692.231, 626.292); (1676.790, 600.606); (1674.912, 594.242); (1672.952, 584.269); (1679.413, 573.618)"
