NO,Polygon Points
138,"(5225.355, 3423.291); (5229.565, 3411.391); (5250.854, 3404.030); (5283.166, 3420.434); (5283.832, 3432.878); (5275.761, 3446.402); (5248.710, 3447.107); (5234.435, 3437.662)"
139,"(5256.950, 3339.564); (5294.597, 3329.118); (5281.432, 3351.332); (5267.844, 3351.095); (5259.432, 3346.628)"
140,"(2377.701, 3290.662); (2368.809, 3319.146); (2354.014, 3317.213); (2345.423, 3312.522); (2348.990, 3299.356); (2354.639, 3290.249); (2360.099, 3284.119)"
141,"(6132.117, 3399.146); (6139.226, 3423.536); (6138.715, 3437.707); (6127.074, 3447.414); (6111.946, 3445.054); (6106.810, 3435.616); (6089.316, 3400.658); (6097.318, 3392.285); (6115.640, 3394.136)"
142,"(3103.506, 3289.657); (3115.638, 3304.818); (3102.508, 3318.984); (3080.534, 3304.560); (3089.724, 3293.308)"
143,"(5608.804, 3374.444); (5611.995, 3341.062); (5619.870, 3339.688); (5631.045, 3341.094); (5633.884, 3347.170); (5633.028, 3359.351); (5632.047, 3368.292); (5627.656, 3375.885); (5619.084, 3382.932); (5613.578, 3383.051); (5610.039, 3379.825)"
144,"(7880.669, 3314.355); (7886.799, 3293.242); (7912.146, 3304.453); (7905.664, 3319.246)"
145,"(2531.729, 3333.651); (2534.242, 3343.153); (2523.775, 3350.708); (2504.578, 3343.061); (2520.609, 3335.391); (2526.459, 3333.991)"
146,"(4974.629, 3286.717); (4968.585, 3279.136); (4985.716, 3268.264); (4996.825, 3273.995); (4981.171, 3283.458)"
147,"(5059.967, 3239.001); (5049.408, 3227.658); (5059.252, 3225.635); (5066.457, 3225.557); (5070.844, 3231.133); (5065.633, 3236.498)"
148,"(5049.093, 3206.876); (5049.934, 3199.046); (5061.894, 3200.001); (5067.259, 3202.487); (5062.593, 3206.402); (5058.197, 3207.206)"
149,"(2453.904, 3360.419); (2456.524, 3366.478); (2449.768, 3366.695); (2440.924, 3366.178); (2446.288, 3361.810)"
150,"(393.178, 3191.208); (394.482, 3173.646); (409.964, 3175.647); (413.263, 3185.031); (408.471, 3189.140)"
151,"(4464.866, 3334.807); (4457.282, 3333.772); (4463.600, 3327.932); (4473.209, 3328.071)"
152,"(3289.564, 3204.147); (3279.089, 3206.884); (3273.252, 3203.825); (3273.070, 3198.566); (3279.897, 3195.630)"
153,"(7637.475, 3254.885); (7625.401, 3252.534); (7629.596, 3245.341); (7648.774, 3244.025); (7647.891, 3253.169)"
154,"(5524.523, 3575.429); (5512.635, 3545.037); (5518.864, 3536.247); (5531.254, 3531.497); (5550.858, 3525.808); (5585.723, 3521.607); (5598.310, 3542.300); (5576.996, 3569.563)"
155,"(1854.279, 3580.960); (1856.655, 3603.095); (1840.595, 3606.813); (1797.129, 3603.242); (1769.215, 3581.889); (1776.132, 3571.584); (1785.082, 3569.877); (1797.043, 3569.878)"
156,"(2122.212, 3341.602); (2129.625, 3354.817); (2126.395, 3371.280); (2108.149, 3383.013); (2096.409, 3372.274); (2089.459, 3361.199); (2093.938, 3349.358)"
157,"(7593.205, 3377.692); (7596.607, 3353.684); (7603.385, 3349.462); (7617.346, 3346.435); (7621.714, 3346.587); (7628.610, 3347.074); (7634.568, 3350.812); (7598.080, 3382.878); (7593.761, 3381.214)"
158,"(6713.573, 3350.512); (6696.701, 3332.614); (6731.200, 3338.652); (6733.521, 3341.044); (6723.466, 3349.636)"
159,"(4552.618, 3278.036); (4560.478, 3267.970); (4568.172, 3270.645); (4580.512, 3277.978); (4566.403, 3286.940)"
160,"(3241.392, 3266.690); (3251.726, 3258.164); (3256.155, 3269.260); (3258.918, 3283.781); (3250.323, 3286.543)"
161,"(74.242, 3220.635); (73.168, 3210.512); (81.508, 3201.414); (96.547, 3200.293); (93.559, 3217.983); (86.734, 3223.287)"
162,"(189.692, 3300.767); (184.582, 3319.050); (181.408, 3317.639); (178.070, 3314.252); (168.883, 3303.364); (181.098, 3300.582)"
163,"(7895.604, 3233.790); (7899.137, 3239.235); (7896.032, 3250.318); (7888.174, 3253.586); (7883.522, 3255.393); (7882.609, 3253.729); (7881.369, 3250.307); (7880.583, 3240.183); (7882.665, 3236.135); (7890.147, 3234.522)"
164,"(7912.886, 3279.391); (7912.545, 3262.583); (7923.600, 3261.321); (7934.405, 3263.595); (7934.217, 3277.462); (7924.196, 3286.808); (7916.806, 3283.084)"
165,"(4682.022, 3254.812); (4681.024, 3240.892); (4685.287, 3230.462); (4700.917, 3233.168); (4702.041, 3246.426)"
166,"(3016.880, 3510.157); (3019.137, 3484.974); (3037.563, 3478.427); (3054.140, 3493.646); (3056.078, 3507.331); (3056.330, 3513.155); (3054.829, 3526.538); (3053.532, 3535.188); (3047.150, 3542.521); (3042.790, 3541.503); (3038.225, 3538.910); (3030.557, 3533.714)"
167,"(4547.752, 3353.473); (4535.436, 3379.869); (4531.600, 3381.101); (4526.499, 3382.579); (4523.114, 3383.314); (4520.765, 3373.936); (4522.042, 3350.611); (4525.436, 3346.728); (4537.033, 3338.156); (4543.779, 3342.903)"
168,"(786.911, 3228.331); (799.914, 3235.886); (797.144, 3242.515); (791.323, 3248.920); (786.911, 3252.493); (779.363, 3254.796); (776.643, 3249.097); (777.412, 3243.154); (780.611, 3232.301)"
169,"(5397.441, 3367.889); (5361.808, 3383.485); (5354.804, 3378.659); (5353.283, 3369.551); (5353.812, 3363.393); (5355.918, 3359.083); (5365.950, 3354.169); (5389.980, 3355.469)"
170,"(1928.857, 3190.680); (1929.154, 3180.327); (1931.984, 3175.590); (1936.726, 3174.711); (1941.599, 3177.781); (1945.466, 3181.833); (1932.313, 3191.141)"
171,"(1794.235, 3447.282); (1801.148, 3469.125); (1799.753, 3478.968); (1790.142, 3477.372); (1782.033, 3472.460); (1769.086, 3463.446); (1770.467, 3451.625)"
172,"(5147.022, 3206.731); (5145.088, 3192.248); (5151.376, 3192.098); (5163.065, 3192.245); (5160.544, 3197.579); (5154.280, 3206.701)"
173,"(1992.993, 3431.448); (1987.626, 3446.484); (1976.544, 3446.858); (1967.661, 3446.944); (1945.723, 3445.506); (1942.776, 3443.112); (1939.709, 3438.623); (1932.305, 3419.062); (1928.919, 3408.028); (1932.285, 3395.480); (1935.757, 3390.994); (1977.663, 3404.011); (1979.047, 3404.553); (1981.471, 3406.181); (1984.227, 3410.798)"
174,"(486.945, 3260.099); (478.993, 3281.449); (468.113, 3287.120); (464.437, 3281.952); (457.147, 3261.996); (462.431, 3259.686); (469.044, 3257.274); (485.827, 3257.151)"
175,"(7575.224, 4017.785); (7561.291, 3997.453); (7568.477, 3988.272); (7591.069, 3976.815); (7602.232, 3975.185); (7626.333, 3972.599); (7682.780, 3977.914); (7701.917, 3987.864); (7708.707, 3993.475); (7692.555, 4006.469); (7679.283, 4012.388); (7592.321, 4022.518); (7582.204, 4021.575)"
176,"(3348.748, 3487.024); (3342.418, 3499.642); (3313.691, 3510.617); (3310.404, 3508.567); (3307.237, 3503.432); (3304.869, 3486.722); (3308.960, 3484.379); (3333.061, 3480.727)"
177,"(872.534, 3210.224); (877.040, 3203.241); (889.121, 3205.601); (895.485, 3208.252); (895.636, 3223.027); (884.788, 3221.844); (874.824, 3216.993)"
178,"(1913.789, 3335.414); (1913.315, 3328.762); (1916.626, 3321.402); (1921.437, 3327.159)"
179,"(1800.641, 3504.928); (1824.880, 3506.388); (1829.999, 3529.865); (1827.348, 3535.949); (1822.085, 3543.428); (1809.385, 3525.831)"
180,"(2313.252, 3747.770); (2324.430, 3740.550); (2368.605, 3735.460); (2400.606, 3741.474); (2411.440, 3746.292); (2418.606, 3754.959); (2407.034, 3762.292); (2389.532, 3766.556); (2365.383, 3766.757); (2318.368, 3755.363)"
181,"(7098.056, 3338.505); (7091.769, 3347.530); (7081.828, 3350.764); (7080.730, 3348.251); (7080.781, 3338.830); (7084.700, 3336.023); (7091.703, 3336.074)"
182,"(8077.008, 3561.579); (8087.622, 3556.453); (8149.900, 3560.792); (8161.091, 3573.693); (8155.437, 3593.030); (8153.312, 3598.188); (8150.498, 3604.108); (8148.097, 3607.217); (8117.781, 3638.955); (8115.392, 3638.578); (8105.614, 3632.462); (8098.693, 3625.704); (8075.620, 3596.411); (8072.902, 3586.209); (8073.404, 3575.981)"
183,"(6124.120, 3556.796); (6120.755, 3545.645); (6126.274, 3537.588); (6137.271, 3536.781); (6143.625, 3539.278); (6144.574, 3554.794); (6137.050, 3572.827); (6135.105, 3574.540); (6128.931, 3565.205)"
184,"(7145.183, 3480.107); (7155.394, 3478.343); (7162.394, 3484.549); (7164.157, 3508.970); (7159.975, 3510.844); (7151.707, 3497.881); (7145.856, 3488.495)"
185,"(1769.075, 3204.786); (1775.641, 3200.534); (1785.819, 3200.729); (1789.292, 3203.445); (1789.873, 3208.579); (1790.220, 3220.048); (1787.466, 3222.623); (1784.806, 3222.509); (1777.228, 3215.669)"
186,"(2190.662, 3415.263); (2185.429, 3399.365); (2192.541, 3402.304); (2193.741, 3414.781)"
187,"(2025.446, 3268.199); (2028.505, 3260.677); (2033.712, 3258.354); (2044.559, 3258.035); (2050.336, 3273.242); (2051.296, 3278.543); (2048.391, 3287.070); (2044.624, 3286.726); (2040.646, 3283.773); (2034.210, 3277.198)"
188,"(2412.989, 3282.247); (2409.128, 3265.491); (2412.251, 3260.796); (2418.473, 3258.978); (2437.655, 3261.822); (2437.957, 3268.212); (2434.306, 3281.484); (2427.958, 3287.319); (2420.823, 3285.156)"
189,"(1938.097, 3368.890); (1929.492, 3359.958); (1941.308, 3353.414); (1955.665, 3351.698); (1965.215, 3355.241); (1971.449, 3361.510); (1974.226, 3377.407); (1974.802, 3383.326); (1968.580, 3382.736)"
190,"(3028.849, 3383.429); (3017.247, 3363.890); (3027.604, 3357.322); (3037.545, 3357.016); (3055.384, 3358.085); (3065.301, 3365.011); (3063.011, 3372.109); (3043.311, 3380.844)"
191,"(1118.890, 3351.178); (1110.727, 3343.301); (1101.622, 3331.719); (1097.331, 3324.287); (1098.777, 3318.410); (1104.654, 3314.956); (1110.775, 3312.150); (1130.165, 3319.407); (1131.450, 3325.166); (1131.705, 3336.870); (1126.833, 3349.333); (1123.444, 3350.970)"
192,"(7109.597, 3453.608); (7118.111, 3474.847); (7116.054, 3479.211); (7087.904, 3504.033); (7068.251, 3509.869); (7060.181, 3511.138); (7049.467, 3508.515); (7052.969, 3488.548); (7067.585, 3465.738); (7071.077, 3461.205); (7073.173, 3459.037); (7078.547, 3454.230); (7082.184, 3452.342); (7088.568, 3450.020); (7095.849, 3447.774)"
193,"(2120.952, 3402.301); (2144.050, 3388.465); (2164.074, 3405.334); (2172.361, 3424.273); (2169.476, 3430.956); (2161.054, 3441.241); (2154.151, 3446.684); (2148.729, 3445.334); (2140.020, 3439.652); (2133.457, 3429.533)"
194,"(2050.031, 3911.081); (2048.353, 3911.385); (2043.864, 3905.481); (2040.711, 3884.085); (2046.316, 3884.629); (2048.671, 3900.391)"
195,"(552.541, 3251.732); (557.684, 3227.826); (572.638, 3229.602); (576.913, 3242.692); (559.988, 3254.354); (553.829, 3254.969)"
196,"(7593.209, 3315.054); (7604.587, 3299.771); (7619.634, 3290.235); (7624.168, 3294.184); (7621.262, 3316.937); (7618.340, 3318.738); (7603.874, 3318.704); (7597.779, 3318.675)"
197,"(1037.531, 3783.123); (1035.642, 3780.221); (1033.621, 3770.535); (1032.907, 3761.443); (1034.986, 3755.753); (1038.564, 3757.448); (1041.493, 3764.827); (1042.223, 3774.947); (1039.846, 3782.517)"
198,"(7464.528, 3307.677); (7468.981, 3300.493); (7489.552, 3298.614); (7495.782, 3303.151); (7492.305, 3311.797); (7488.897, 3314.726); (7483.601, 3319.249); (7469.614, 3317.152)"
199,"(527.179, 3348.862); (521.253, 3331.739); (528.500, 3325.179); (541.765, 3324.256); (550.775, 3325.016); (556.547, 3328.023); (561.419, 3335.578); (547.562, 3347.967); (543.047, 3351.441); (530.144, 3351.111)"
200,"(5321.375, 3346.059); (5324.746, 3339.030); (5335.987, 3315.824); (5343.256, 3316.144); (5356.024, 3318.975); (5354.160, 3326.014); (5345.100, 3338.251); (5335.924, 3345.520); (5322.513, 3350.669)"
201,"(4744.676, 3242.497); (4744.630, 3232.765); (4758.078, 3231.290); (4766.784, 3232.834); (4762.056, 3242.644); (4754.768, 3254.024); (4751.221, 3255.376); (4747.372, 3250.599)"
202,"(8008.524, 3330.373); (8024.546, 3324.857); (8040.042, 3328.118); (8045.862, 3330.678); (8046.409, 3336.077); (8040.449, 3349.697); (8028.058, 3351.089); (8024.520, 3349.194); (8010.828, 3337.180)"
203,"(2416.759, 3350.986); (2410.692, 3340.439); (2409.394, 3336.087); (2409.038, 3328.444); (2427.077, 3325.086); (2442.993, 3323.807); (2446.066, 3330.328); (2447.864, 3338.001); (2438.399, 3344.562)"
204,"(1865.372, 3237.090); (1885.328, 3238.510); (1891.347, 3241.767); (1884.412, 3247.594); (1880.059, 3250.224); (1871.949, 3254.724); (1869.745, 3252.533); (1868.676, 3250.349)"
205,"(3401.484, 3298.504); (3422.714, 3294.645); (3434.684, 3299.985); (3436.164, 3315.706); (3433.154, 3319.388); (3422.502, 3314.116); (3416.439, 3309.723)"
206,"(4096.719, 3647.749); (4102.561, 3651.439); (4098.988, 3664.630); (4094.159, 3668.302); (4089.396, 3670.972); (4088.810, 3667.168); (4090.766, 3650.447)"
207,"(4793.273, 3202.779); (4798.307, 3207.743); (4795.673, 3214.647); (4790.829, 3223.072); (4782.076, 3217.572); (4778.305, 3209.711); (4776.596, 3204.145); (4784.966, 3203.129)"
208,"(4959.694, 3254.871); (4953.629, 3255.395); (4947.834, 3249.853); (4937.188, 3234.097); (4943.505, 3232.633); (4954.122, 3233.521); (4961.411, 3236.833); (4960.933, 3251.287)"
209,"(3060.993, 3287.477); (3049.232, 3272.914); (3058.401, 3261.199); (3074.721, 3259.858); (3078.327, 3263.192); (3078.089, 3269.397)"
210,"(4521.396, 3273.594); (4532.740, 3272.392); (4535.458, 3276.069); (4532.250, 3286.598); (4530.686, 3286.947); (4527.781, 3282.901)"
211,"(3798.294, 3357.257); (3798.011, 3379.098); (3795.624, 3382.663); (3776.130, 3374.777); (3767.036, 3369.613); (3759.885, 3364.916); (3753.090, 3356.365); (3759.253, 3352.631); (3766.005, 3351.540); (3781.719, 3353.075)"
212,"(2317.988, 3350.928); (2313.333, 3341.987); (2314.880, 3336.861); (2325.467, 3333.174); (2330.134, 3340.522)"
213,"(3860.689, 3991.714); (3864.379, 3997.627); (3862.702, 4019.555); (3860.235, 4022.849); (3856.928, 4021.729); (3849.207, 4006.840); (3848.590, 3999.930); (3852.807, 3993.924)"
214,"(4010.959, 3398.663); (4008.634, 3394.576); (4011.543, 3381.710); (4016.613, 3381.065); (4014.777, 3388.366)"
215,"(7306.004, 3352.248); (7314.962, 3358.526); (7313.344, 3375.243); (7309.164, 3383.270); (7301.815, 3379.679); (7291.000, 3371.286); (7273.474, 3356.602); (7279.503, 3353.199); (7287.885, 3351.851)"
216,"(1996.473, 3254.603); (1993.247, 3251.614); (1996.172, 3236.731); (1999.160, 3232.252); (2009.484, 3230.454); (2008.582, 3246.236); (2000.391, 3254.191)"
217,"(1883.921, 3319.368); (1879.964, 3319.129); (1872.768, 3311.449); (1865.337, 3300.782); (1868.216, 3296.246); (1872.243, 3291.857); (1875.411, 3289.573); (1881.864, 3290.465); (1894.628, 3292.397); (1900.576, 3296.081); (1888.178, 3318.330)"
218,"(4440.634, 3692.931); (4457.616, 3699.767); (4450.688, 3712.316); (4440.138, 3727.813); (4429.221, 3734.566); (4426.778, 3731.938); (4424.928, 3729.366); (4428.667, 3704.590); (4437.585, 3694.433)"
219,"(7464.945, 3231.433); (7478.983, 3231.417); (7481.577, 3240.378); (7484.444, 3254.001); (7481.813, 3255.071); (7474.860, 3253.024); (7470.818, 3250.090); (7467.078, 3239.471)"
220,"(1939.883, 3318.884); (1929.228, 3299.120); (1931.761, 3285.091); (1946.958, 3283.047); (1954.836, 3293.887); (1955.215, 3305.293); (1955.213, 3313.518); (1953.922, 3317.300)"
221,"(2542.574, 3481.797); (2543.427, 3484.708); (2538.759, 3494.889); (2536.640, 3494.823); (2537.397, 3484.032)"
222,"(783.375, 3190.754); (776.671, 3185.951); (777.646, 3175.511); (784.465, 3173.431); (792.763, 3173.944); (793.643, 3182.481); (790.821, 3186.040)"
223,"(6633.351, 3790.834); (6644.863, 3787.172); (6648.131, 3790.492); (6648.260, 3803.917); (6646.626, 3809.814); (6642.180, 3815.485); (6634.438, 3796.743)"
224,"(3945.388, 3104.508); (3951.424, 3103.521); (3952.423, 3110.963); (3949.354, 3108.673)"
225,"(539.806, 3219.354); (537.005, 3223.275); (537.177, 3214.963); (542.867, 3213.771)"
226,"(5245.517, 3266.140); (5246.303, 3283.073); (5244.420, 3286.784); (5225.487, 3273.208); (5228.622, 3263.152); (5236.001, 3259.531); (5243.291, 3262.258)"
227,"(1161.346, 3624.810); (1173.939, 3598.571); (1193.865, 3595.396); (1201.953, 3599.001); (1199.990, 3611.648); (1173.492, 3636.279); (1168.650, 3638.742); (1164.165, 3639.381); (1161.776, 3634.101)"
228,"(1150.457, 3599.526); (1133.009, 3596.456); (1135.792, 3580.002); (1149.412, 3592.992)"
229,"(1081.272, 3629.424); (1096.504, 3626.131); (1088.840, 3638.579); (1084.424, 3634.718)"
230,"(6658.603, 3225.460); (6652.472, 3238.688); (6650.477, 3237.689); (6649.418, 3231.390); (6649.862, 3226.767); (6653.061, 3219.521); (6658.185, 3219.728)"
231,"(539.070, 3179.610); (530.523, 3189.431); (524.026, 3191.369); (520.590, 3190.438); (521.221, 3182.893); (524.369, 3173.634); (528.272, 3174.438); (533.150, 3175.753)"
232,"(1656.810, 3462.145); (1657.207, 3455.519); (1660.545, 3457.635); (1658.770, 3463.052)"
233,"(5555.694, 3286.570); (5545.004, 3276.797); (5549.860, 3272.423); (5559.302, 3268.194); (5565.119, 3267.996); (5569.852, 3269.838); (5573.065, 3273.643)"
234,"(4285.790, 3259.951); (4284.174, 3283.563); (4282.760, 3286.825); (4280.798, 3287.036); (4266.870, 3264.963); (4265.264, 3259.592); (4277.369, 3258.673); (4283.295, 3259.165)"
235,"(8169.025, 4015.260); (8174.760, 4006.421); (8180.698, 4007.545); (8182.865, 4021.606); (8181.550, 4023.056); (8175.826, 4021.654); (8170.067, 4018.845)"
236,"(5171.014, 3880.219); (5172.957, 3907.033); (5167.570, 3910.517); (5160.771, 3910.753); (5160.839, 3905.832); (5164.996, 3883.658)"
237,"(7529.275, 3323.299); (7551.149, 3320.108); (7561.982, 3323.422); (7565.407, 3327.705); (7564.771, 3334.198); (7562.945, 3341.100); (7550.280, 3350.562); (7537.933, 3336.748)"
238,"(7849.463, 3268.041); (7854.532, 3261.218); (7862.931, 3264.249); (7865.311, 3267.655); (7871.076, 3282.188); (7871.950, 3287.179); (7864.225, 3286.470); (7850.949, 3274.744)"
239,"(4328.550, 3485.108); (4333.735, 3481.199); (4340.194, 3482.185); (4348.138, 3499.032); (4349.117, 3509.284); (4348.429, 3510.583); (4344.386, 3510.182); (4334.313, 3503.994); (4329.678, 3495.088)"
240,"(8004.297, 3276.688); (8004.003, 3283.748); (7993.567, 3287.014); (7987.175, 3287.052); (7981.786, 3283.262); (7977.126, 3272.337); (7980.618, 3270.109); (7988.061, 3268.421)"
241,"(4089.489, 3556.510); (4097.833, 3558.861); (4099.732, 3564.927); (4097.681, 3569.556); (4093.831, 3575.028); (4091.671, 3575.049); (4089.508, 3569.939)"
242,"(5129.142, 3262.475); (5137.121, 3260.221); (5147.789, 3259.431); (5151.055, 3263.127); (5153.741, 3277.067); (5151.101, 3287.387); (5143.118, 3282.928); (5131.062, 3273.296)"
243,"(4585.382, 3132.621); (4593.170, 3133.655); (4590.182, 3142.929); (4586.055, 3137.512)"
244,"(204.262, 3173.577); (201.010, 3160.984); (209.344, 3163.147); (215.732, 3164.960); (210.067, 3172.085); (206.152, 3174.570)"
245,"(302.643, 3201.022); (320.425, 3208.889); (312.448, 3217.496); (296.697, 3222.973); (297.537, 3212.737); (299.705, 3204.817)"
246,"(1892.257, 3415.175); (1864.979, 3371.660); (1873.378, 3368.429); (1886.809, 3364.214); (1893.495, 3364.246); (1898.300, 3370.517); (1901.658, 3388.043); (1901.278, 3404.239); (1899.943, 3412.537)"
247,"(3161.497, 3163.364); (3175.074, 3163.887); (3174.283, 3171.053); (3168.078, 3174.966); (3161.680, 3168.698)"
248,"(7161.416, 3446.531); (7161.319, 3438.509); (7161.324, 3436.263); (7163.238, 3436.878); (7166.400, 3438.830); (7165.638, 3442.407); (7164.360, 3446.413)"
249,"(5624.885, 3638.864); (5626.479, 3627.038); (5631.381, 3628.044); (5630.713, 3631.885)"
250,"(2472.786, 3245.419); (2475.878, 3233.073); (2486.015, 3229.626); (2489.710, 3233.440); (2484.294, 3248.345); (2476.656, 3255.239); (2473.449, 3253.117); (2473.153, 3250.004)"
251,"(758.323, 3201.459); (768.444, 3210.793); (757.078, 3222.503); (744.995, 3219.378); (747.334, 3207.328)"
252,"(3350.909, 3230.419); (3359.398, 3242.464); (3357.248, 3250.826); (3349.991, 3254.849); (3336.826, 3253.230); (3343.036, 3238.321)"
253,"(7929.068, 3169.264); (7941.164, 3166.271); (7938.106, 3175.142); (7931.411, 3174.445)"
254,"(5468.948, 3479.334); (5465.160, 3458.874); (5470.859, 3461.442); (5475.643, 3465.791)"
255,"(3994.640, 4021.206); (3993.146, 4023.012); (3992.932, 4019.279); (3992.645, 4013.739); (3994.451, 4013.989)"
256,"(3560.182, 1058.535); (4072.641, 1844.220); (4076.637, 1880.105); (4077.694, 1903.455); (4076.891, 2029.519); (4065.343, 2035.806); (4016.232, 2037.323); (3800.276, 2038.790); (3541.464, 2039.360); (3101.667, 2039.386); (3091.441, 2037.998); (3084.908, 2036.988); (3081.326, 2036.095); (3081.457, 2026.367); (3081.603, 2015.459); (3081.825, 1998.947); (3084.704, 1785.064); (3086.830, 1627.066); (3087.871, 1549.727); (3094.020, 1092.802); (3094.444, 1061.298); (3094.527, 1055.171); (3100.598, 1051.877); (3279.396, 1040.049); (3355.457, 1040.792); (3552.841, 1052.260)"
