NO,Polygon Points
81,"(365.510, 5943.488); (370.392, 5953.952); (367.059, 5963.699); (361.400, 5968.550); (333.442, 5981.042); (192.444, 6006.610); (147.383, 6004.885); (140.271, 6003.548); (136.889, 5990.195); (137.028, 5982.129); (145.019, 5969.103); (160.075, 5953.190); (173.335, 5940.773); (186.681, 5933.949); (196.188, 5930.894); (210.570, 5928.046); (277.165, 5917.595); (306.048, 5917.214); (315.291, 5917.113)"
82,"(6475.142, 3902.762); (6489.880, 3899.375); (6525.367, 3906.655); (6531.129, 3914.328); (6512.223, 3924.676); (6494.486, 3927.167); (6480.678, 3925.634); (6473.421, 3924.785); (6474.200, 3911.627)"
83,"(1877.850, 1070.314); (1864.980, 1035.114); (1865.320, 1027.634); (1921.319, 1026.091); (1925.418, 1027.831); (1927.575, 1029.780); (1929.451, 1034.647); (1930.945, 1039.882); (1927.102, 1047.765); (1923.306, 1051.335); (1885.649, 1079.466); (1880.186, 1074.802)"
84,"(4084.876, 281.782); (4096.248, 369.526); (4095.247, 372.448); (4090.802, 374.838); (3987.299, 367.509); (3977.466, 366.753); (3976.985, 364.420); (3981.847, 284.061); (3987.462, 280.030); (4009.488, 275.934); (4019.993, 274.777); (4061.951, 276.577); (4065.540, 277.118)"
85,"(2911.241, 4770.966); (3194.520, 4764.638); (3200.129, 4764.813); (3230.449, 4767.478); (3246.947, 4772.321); (3253.492, 4777.265); (3266.351, 4845.838); (3261.412, 4848.833); (2961.509, 4853.946); (2896.546, 4854.714); (2892.701, 4853.164); (2888.828, 4816.386); (2899.128, 4786.060); (2901.534, 4780.440); (2905.162, 4775.706)"
86,"(3588.233, 8064.423); (3597.752, 8062.152); (3680.243, 8069.547); (3688.991, 8075.185); (3699.070, 8094.620); (3677.646, 8101.695); (3657.966, 8104.472); (3578.158, 8114.849); (3535.872, 8118.662); (3532.417, 8114.330); (3529.476, 8107.131); (3529.104, 8098.563); (3534.368, 8094.477)"
87,"(5898.579, 301.574); (5896.781, 252.711); (5915.060, 249.750); (5981.315, 251.702); (5984.593, 254.602); (5983.747, 273.866); (5961.805, 310.848); (5922.193, 306.632); (5907.272, 303.987)"
88,"(7185.391, 3502.638); (7195.824, 3542.529); (7188.544, 3549.894); (7119.804, 3569.011); (7101.243, 3572.372); (7079.088, 3574.591); (7073.748, 3571.179); (7056.197, 3542.851); (7052.979, 3535.059); (7048.722, 3524.001); (7052.306, 3506.594); (7068.216, 3498.839); (7076.805, 3496.069); (7082.095, 3494.659); (7162.685, 3481.735); (7176.945, 3481.331); (7180.893, 3489.143)"
89,"(4106.838, 694.935); (4104.611, 684.218); (4151.297, 642.548); (4156.384, 641.192); (4160.727, 640.245); (4163.462, 639.841); (4189.206, 640.574); (4194.778, 641.003); (4205.475, 644.209); (4247.010, 694.237); (4241.588, 702.197); (4223.038, 717.578); (4175.024, 755.024); (4166.073, 759.289); (4125.400, 716.827)"
90,"(4947.390, 5030.409); (4956.710, 5102.348); (4951.539, 5104.121); (4753.225, 5110.692); (4745.411, 5100.734); (4751.428, 5067.538); (4769.553, 5031.547); (4780.966, 5022.924); (4787.097, 5022.400); (4857.152, 5021.417); (4901.132, 5024.163)"
91,"(4700.439, 5477.224); (4709.665, 5472.294); (4836.823, 5472.676); (4964.087, 5489.515); (4976.381, 5493.639); (4979.288, 5502.411); (4986.689, 5541.507); (4984.324, 5543.108); (4802.364, 5558.103); (4768.668, 5558.532); (4684.377, 5556.311); (4681.473, 5555.685); (4680.571, 5553.366); (4698.748, 5483.152)"
92,"(136.591, 1835.342); (154.450, 1792.031); (160.762, 1785.834); (171.142, 1780.287); (189.713, 1775.955); (192.328, 1776.853); (205.330, 1786.466); (211.126, 1792.209); (230.770, 1822.760); (232.885, 1841.504); (229.500, 1847.130); (143.514, 1839.136)"
93,"(3610.302, 4864.398); (3611.106, 4905.247); (3607.973, 4911.749); (3583.783, 4917.405); (3507.933, 4919.158); (3455.288, 4915.961); (3437.261, 4913.643); (3430.170, 4912.625); (3337.544, 4868.275); (3337.128, 4824.800); (3337.674, 4817.606); (3481.944, 4837.159)"
94,"(2730.116, 1044.370); (2731.191, 1061.374); (2729.955, 1085.450); (2705.755, 1111.348); (2675.220, 1109.417); (2667.193, 1105.624); (2666.794, 1099.047); (2666.217, 1088.698); (2664.643, 1050.556); (2667.237, 1049.200); (2677.988, 1043.781)"
95,"(4623.491, 2648.144); (4630.077, 2648.036); (4647.182, 2661.873); (4668.839, 2685.896); (4673.488, 2704.369); (4670.461, 2709.129); (4666.679, 2711.390); (4662.700, 2710.259); (4629.488, 2687.983); (4625.200, 2683.062); (4618.568, 2662.419); (4616.855, 2655.454); (4620.014, 2651.226)"
96,"(4908.265, 2038.518); (4905.321, 2012.788); (4905.690, 2002.858); (4945.345, 1999.123); (4955.688, 2002.102); (4959.692, 2006.484); (4970.417, 2032.993); (4959.075, 2037.358); (4951.482, 2039.489); (4915.088, 2038.724)"
97,"(4655.884, 5122.907); (4656.374, 5157.464); (4650.569, 5174.750); (4647.193, 5175.066); (4635.437, 5168.032); (4630.193, 5164.675); (4623.625, 5159.640); (4616.717, 5150.394); (4616.627, 5144.022); (4617.633, 5134.150); (4623.718, 5125.541); (4627.807, 5120.828); (4634.355, 5119.163); (4652.552, 5121.367)"
98,"(520.737, 8102.556); (523.546, 8083.037); (535.816, 8077.318); (564.275, 8065.014); (635.043, 8046.734); (630.319, 8052.455); (539.899, 8119.027); (535.703, 8117.534); (528.510, 8113.796)"
99,"(2101.050, 7421.305); (2138.956, 7431.310); (2152.099, 7449.190); (2154.767, 7455.012); (2165.115, 7478.389); (2153.578, 7479.455); (2146.266, 7476.771); (2057.738, 7440.982); (2057.294, 7430.381); (2065.297, 7427.661)"
100,"(8072.841, 6273.002); (8092.645, 6209.722); (8099.541, 6195.954); (8111.083, 6196.440); (8116.103, 6199.731); (8136.150, 6218.232); (8149.567, 6238.292); (8151.356, 6244.164); (8163.487, 6292.012); (8163.699, 6296.114); (8157.849, 6310.798); (8155.306, 6313.607); (8131.560, 6326.828); (8103.999, 6316.954); (8079.612, 6291.467)"
101,"(8145.916, 909.945); (8137.445, 867.482); (8140.283, 862.833); (8163.741, 859.570); (8170.514, 862.337); (8177.172, 887.926); (8180.462, 902.492); (8181.426, 912.708); (8167.266, 919.141); (8154.646, 914.650)"
102,"(5209.607, 394.798); (5205.929, 421.250); (5184.628, 439.220); (5167.965, 437.971); (5157.226, 437.115); (5149.449, 430.398); (5129.464, 403.631); (5131.043, 399.229); (5134.260, 393.538); (5145.745, 383.183); (5153.802, 379.482); (5161.220, 378.607); (5167.658, 378.464)"
103,"(5737.007, 2015.735); (5738.441, 1988.850); (5743.251, 1982.521); (5750.624, 1980.217); (5757.445, 1981.224); (5763.212, 1983.050); (5780.777, 2007.633); (5784.803, 2016.824); (5781.896, 2023.455); (5778.718, 2030.039); (5771.306, 2038.004); (5765.273, 2038.810); (5756.769, 2037.937); (5751.084, 2033.140); (5737.985, 2018.089)"
104,"(7053.396, 84.439); (7036.630, 86.795); (7027.320, 82.305); (7021.778, 77.800); (7017.890, 71.720); (7017.370, 59.028); (7021.245, 49.800); (7027.566, 42.130); (7030.853, 39.347); (7048.916, 42.971); (7071.905, 57.305); (7074.253, 66.821); (7061.575, 78.581)"
105,"(6813.033, 44.562); (6824.159, 38.756); (6833.179, 39.006); (6849.249, 61.813); (6850.255, 66.114); (6844.868, 70.489); (6838.536, 75.333); (6821.022, 86.647); (6798.326, 77.957); (6793.298, 74.337); (6794.110, 69.249)"
106,"(7315.909, 887.392); (7307.905, 876.034); (7306.789, 865.091); (7305.382, 850.780); (7319.664, 840.157); (7331.219, 837.243); (7358.063, 832.156); (7363.646, 837.467); (7328.060, 880.333)"
107,"(6655.143, 7346.685); (6599.946, 7351.186); (6593.209, 7349.323); (6551.657, 7333.233); (6541.734, 7327.668); (6538.504, 7316.042); (6537.198, 7301.213); (6567.033, 7305.732); (6592.456, 7309.648); (6640.485, 7321.896); (6657.322, 7330.446); (6667.966, 7338.578); (6659.446, 7345.457)"
108,"(6554.033, 905.797); (6585.243, 895.486); (6594.540, 897.037); (6600.102, 902.943); (6610.276, 927.868); (6606.248, 933.925); (6559.416, 951.292); (6548.963, 949.853); (6539.646, 940.076); (6537.105, 922.565); (6537.889, 918.152)"
109,"(8118.728, 180.903); (8104.940, 162.716); (8112.097, 152.595); (8118.025, 148.566); (8148.512, 134.011); (8153.664, 134.083); (8158.046, 135.353); (8161.170, 140.206); (8162.017, 147.455); (8162.865, 155.487); (8159.489, 170.878); (8153.286, 177.124); (8138.233, 183.113); (8123.421, 181.692)"
110,"(5099.917, 1350.792); (5097.498, 1342.537); (5099.010, 1332.887); (5101.234, 1321.791); (5113.025, 1320.399); (5131.295, 1320.663); (5152.028, 1325.989); (5164.492, 1330.221); (5162.336, 1347.806); (5160.314, 1354.873); (5152.700, 1360.598); (5137.367, 1364.850); (5127.263, 1366.784)"
111,"(968.605, 520.327); (991.924, 502.520); (1002.729, 501.858); (1047.762, 518.456); (1050.849, 524.646); (1057.130, 540.196); (1059.452, 547.862); (1055.259, 550.692); (1041.889, 559.416); (1022.464, 565.482); (1018.283, 566.746); (985.367, 553.351); (970.513, 546.946); (968.763, 538.329)"
112,"(2529.296, 7030.246); (2477.930, 7031.084); (2473.308, 7026.201); (2472.686, 7023.412); (2475.440, 7015.094); (2480.129, 7008.122); (2484.605, 7006.179); (2509.162, 7012.704); (2528.072, 7021.697)"
113,"(2069.583, 1431.555); (2113.685, 1440.066); (2144.582, 1464.219); (2152.096, 1480.996); (2156.383, 1496.259); (2156.881, 1521.045); (2154.189, 1523.885); (2149.045, 1525.406); (2140.154, 1526.115); (2110.739, 1526.762); (2098.248, 1526.029); (2085.024, 1525.186); (2072.888, 1521.714); (2067.180, 1517.368); (2065.779, 1514.394); (2057.336, 1452.257); (2062.638, 1434.124)"
114,"(2508.613, 3043.377); (2504.610, 3034.530); (2507.888, 3029.954); (2517.506, 3022.004); (2522.240, 3020.356); (2530.952, 3018.070); (2548.722, 3014.690); (2564.588, 3012.332); (2578.126, 3011.430); (2582.832, 3013.871); (2584.234, 3031.005); (2584.311, 3035.436); (2576.435, 3043.275); (2564.377, 3052.426); (2525.518, 3063.062)"
115,"(6675.821, 816.006); (6665.396, 788.016); (6667.166, 783.963); (6676.286, 775.277); (6693.047, 770.164); (6724.301, 793.318); (6730.186, 798.636); (6730.344, 809.024); (6711.117, 820.631); (6679.860, 822.687)"
116,"(4695.579, 2466.310); (4649.962, 2487.234); (4627.564, 2479.419); (4622.714, 2471.174); (4618.409, 2462.717); (4616.772, 2450.222); (4660.418, 2434.820); (4677.221, 2430.941); (4692.266, 2442.154)"
117,"(5695.277, 5287.865); (5689.605, 5295.323); (5682.240, 5303.028); (5675.722, 5300.210); (5658.095, 5284.349); (5653.852, 5278.200); (5640.699, 5257.475); (5640.878, 5253.512); (5651.520, 5246.411); (5690.339, 5271.251); (5692.785, 5278.050)"
118,"(6162.833, 2696.555); (6153.445, 2678.969); (6164.219, 2676.243); (6172.598, 2675.921); (6179.704, 2676.425); (6193.172, 2678.874); (6203.033, 2688.900); (6213.569, 2701.448); (6212.308, 2707.087); (6193.915, 2710.629); (6180.450, 2710.101)"
119,"(6490.586, 2932.727); (6472.944, 2919.133); (6480.559, 2908.692); (6506.163, 2891.658); (6517.646, 2885.402); (6537.999, 2889.486); (6547.194, 2896.088); (6552.445, 2902.818); (6551.553, 2924.961); (6545.960, 2929.590); (6538.926, 2932.457); (6530.060, 2934.904); (6500.269, 2934.368)"
120,"(6010.878, 3254.535); (5980.775, 3248.695); (5966.866, 3239.338); (5961.309, 3232.461); (5981.969, 3210.342); (5984.686, 3209.235); (6001.719, 3203.784); (6011.230, 3203.910); (6033.157, 3205.444); (6040.626, 3206.678); (6047.546, 3209.220); (6050.276, 3216.000); (6051.197, 3221.770); (6050.904, 3235.021); (6041.606, 3241.960)"
121,"(2104.630, 1399.123); (2069.389, 1387.837); (2057.742, 1371.961); (2056.829, 1364.310); (2057.627, 1356.286); (2065.831, 1349.056); (2073.744, 1350.284); (2094.591, 1359.582); (2109.314, 1366.453); (2131.196, 1381.274); (2123.901, 1387.776); (2113.324, 1395.499)"
122,"(2729.905, 7057.429); (2729.235, 7053.917); (2751.396, 7053.048); (2778.160, 7056.988); (2793.218, 7062.002); (2796.151, 7063.428); (2806.912, 7069.104); (2808.826, 7086.363); (2802.776, 7090.897); (2796.066, 7092.485); (2781.212, 7095.103)"
123,"(7528.551, 7494.315); (7544.371, 7452.065); (7550.965, 7490.989); (7544.104, 7505.215); (7540.880, 7511.079); (7537.329, 7509.758); (7530.646, 7499.675)"
124,"(5441.035, 3951.785); (5403.746, 3958.944); (5402.769, 3956.451); (5398.872, 3944.951); (5388.789, 3907.742); (5385.045, 3890.795); (5388.915, 3874.680); (5392.333, 3871.856); (5407.518, 3865.596); (5420.456, 3863.579); (5460.368, 3910.284); (5461.001, 3916.482); (5454.417, 3930.372); (5446.099, 3947.816)"
125,"(1967.611, 7540.191); (1955.866, 7542.935); (1936.975, 7537.111); (1907.683, 7521.220); (1896.534, 7507.305); (1897.512, 7502.674); (1906.258, 7503.613); (1914.364, 7506.724); (1950.222, 7524.319); (1964.075, 7533.533)"
126,"(4952.927, 7543.422); (4929.003, 7543.491); (4919.546, 7542.848); (4860.450, 7538.687); (4850.707, 7536.426); (4845.195, 7532.724); (4841.139, 7526.412); (4859.959, 7516.383); (4896.164, 7506.562); (4907.136, 7503.976); (4985.488, 7512.272); (4991.155, 7513.938); (4991.699, 7519.372); (4984.445, 7530.960)"
127,"(5987.650, 6009.964); (5995.939, 6029.775); (5995.739, 6033.643); (5986.366, 6038.955); (5913.661, 6035.275); (5900.478, 6031.475); (5898.777, 6026.859); (5897.351, 6018.172); (5899.119, 6015.611); (5904.272, 6013.116); (5910.637, 6012.285); (5953.171, 6007.120); (5966.074, 6007.168); (5975.853, 6007.564)"
128,"(4328.999, 7184.427); (4329.841, 7166.976); (4332.730, 7165.359); (4342.773, 7162.342); (4350.894, 7161.946); (4362.576, 7165.044); (4395.647, 7177.548); (4393.652, 7184.406); (4389.307, 7186.686); (4338.361, 7191.125); (4333.728, 7191.020); (4329.523, 7189.767)"
129,"(7149.372, 4472.181); (7144.612, 4441.782); (7151.403, 4441.015); (7158.431, 4443.808); (7164.174, 4448.553); (7182.130, 4468.126); (7180.884, 4491.928); (7178.375, 4496.971); (7173.490, 4503.180); (7165.708, 4498.648); (7157.134, 4486.860)"
130,"(3211.621, 830.921); (3297.489, 821.658); (3307.968, 829.740); (3311.186, 874.984); (3306.494, 876.360); (3248.750, 886.985); (3229.605, 885.294); (3217.273, 872.326); (3210.534, 859.080); (3208.805, 850.245); (3209.508, 832.170)"
131,"(521.579, 7929.977); (531.528, 7927.657); (535.015, 7928.384); (582.840, 7941.094); (591.839, 7943.749); (594.578, 7949.093); (596.076, 7953.925); (590.007, 7955.281); (578.074, 7956.441); (528.829, 7958.842); (523.525, 7958.922); (520.790, 7956.489); (520.556, 7949.390); (521.090, 7937.029)"
132,"(2441.396, 6823.405); (2443.631, 6812.522); (2463.200, 6803.133); (2486.484, 6793.423); (2501.176, 6800.421); (2536.204, 6827.965); (2559.930, 6858.293); (2562.068, 6865.358); (2566.414, 6899.016); (2551.243, 6903.333); (2544.366, 6903.480); (2443.190, 6830.171); (2441.813, 6825.862)"
133,"(6709.731, 1090.716); (6698.621, 1110.542); (6685.377, 1107.619); (6664.928, 1094.979); (6665.319, 1074.223); (6665.621, 1060.874); (6698.295, 1049.852); (6707.929, 1049.592); (6709.408, 1075.397)"
134,"(3349.611, 1431.066); (3341.235, 1431.039); (3337.640, 1426.414); (3336.801, 1417.465); (3341.392, 1408.710); (3344.760, 1405.727); (3350.685, 1403.372); (3362.289, 1399.916); (3369.499, 1398.235); (3387.232, 1397.897); (3394.046, 1404.567); (3391.699, 1408.952); (3383.432, 1420.598); (3377.826, 1426.196); (3366.831, 1429.979)"
135,"(1073.306, 7297.127); (1078.944, 7290.841); (1084.150, 7296.033); (1081.883, 7298.186)"
136,"(567.033, 4943.309); (560.834, 4939.318); (554.569, 4922.346); (553.481, 4916.332); (555.732, 4911.010); (560.744, 4905.317); (574.542, 4903.895); (634.000, 4914.513); (644.071, 4917.971); (643.151, 4932.036); (638.181, 4947.446); (635.724, 4950.793); (630.705, 4950.851); (572.056, 4944.319)"
137,"(7515.394, 2560.434); (7511.204, 2571.847); (7496.156, 2581.558); (7492.576, 2582.769); (7474.886, 2574.970); (7466.787, 2570.696); (7465.683, 2556.480); (7464.541, 2523.040); (7471.765, 2517.393); (7477.186, 2518.652); (7506.672, 2541.851); (7513.916, 2557.239)"
138,"(2056.671, 3158.514); (2057.048, 3111.612); (2094.984, 3114.931); (2101.165, 3118.582); (2116.704, 3138.476); (2123.778, 3157.537); (2085.908, 3159.036)"
139,"(3784.981, 820.686); (3793.311, 754.076); (3871.002, 749.216); (3874.994, 756.564); (3892.063, 813.003); (3892.531, 817.967); (3891.603, 821.784); (3877.832, 822.200); (3791.547, 822.709)"
140,"(21.117, 167.053); (61.292, 157.053); (78.463, 157.092); (83.646, 158.136); (84.697, 162.539); (87.091, 197.202); (79.489, 217.453); (71.490, 230.421); (60.236, 240.081); (54.529, 243.047); (23.992, 246.104); (8.565, 246.679); (10.338, 230.228)"
141,"(2702.766, 4694.813); (2696.634, 4682.424); (2697.460, 4677.509); (2702.624, 4667.114); (2721.091, 4651.499); (2734.797, 4655.522); (2768.778, 4675.535); (2770.118, 4687.046); (2757.138, 4692.434)"
142,"(3214.317, 4744.161); (3080.957, 4228.993); (3086.401, 4229.010); (3533.229, 4230.395); (3983.835, 4231.791); (4031.792, 4276.217); (4046.033, 4293.681); (4078.867, 4416.728); (4079.392, 4422.400); (4079.994, 4469.549); (4080.152, 4752.312); (4080.242, 4956.871); (4076.240, 4962.541); (3660.049, 5110.811); (3656.979, 5109.394)"
143,"(2143.980, 5575.351); (2148.445, 5586.524); (2145.152, 5589.211); (2141.464, 5590.337); (2133.295, 5590.652); (2093.927, 5591.438); (2089.293, 5589.562); (2089.648, 5571.899); (2093.503, 5568.318); (2101.348, 5561.420); (2103.347, 5561.939); (2114.711, 5564.925); (2130.418, 5569.611)"
144,"(4340.563, 7080.757); (4346.779, 7060.931); (4355.529, 7061.037); (4363.733, 7064.430); (4361.818, 7075.869); (4353.858, 7100.873); (4350.327, 7106.437); (4336.842, 7123.857); (4331.994, 7127.472); (4329.367, 7125.843); (4339.102, 7086.269)"
145,"(2277.462, 1971.174); (2387.869, 1966.993); (2411.326, 1968.232); (2412.026, 1970.986); (2415.472, 2017.174); (2414.147, 2019.363); (2380.367, 2038.964); (2251.430, 2030.666); (2249.450, 2014.282); (2249.202, 2011.415); (2248.871, 1990.835); (2260.613, 1979.405); (2260.764, 1979.296); (2266.842, 1975.823)"
146,"(14.640, 5053.418); (9.196, 5025.459); (9.618, 5010.458); (21.851, 4981.816); (24.965, 4974.836); (28.030, 4971.976); (52.534, 4964.314); (83.880, 4959.428); (307.641, 4927.488); (333.817, 4924.949); (365.425, 4924.037); (395.008, 4924.045); (400.058, 4925.292); (403.676, 4928.411); (410.344, 4949.739); (429.883, 5051.189); (432.029, 5063.050); (431.634, 5066.347); (395.130, 5086.492); (280.351, 5110.608); (263.981, 5109.784); (47.084, 5093.564)"
147,"(6153.362, 1095.067); (6184.119, 1066.387); (6211.785, 1053.159); (6231.310, 1050.975); (6237.895, 1052.944); (6262.260, 1084.124); (6267.554, 1093.190); (6268.572, 1094.938); (6272.815, 1105.349); (6271.763, 1129.982); (6256.255, 1134.872); (6249.202, 1136.444); (6185.441, 1143.013); (6165.332, 1139.661); (6159.827, 1134.199)"
148,"(8177.694, 7148.407); (8176.814, 7155.244); (8173.847, 7158.810); (8168.628, 7155.909); (8140.352, 7117.612); (8138.911, 7111.387); (8137.326, 7081.437); (8142.770, 7081.886); (8150.884, 7087.703); (8169.818, 7107.620); (8172.338, 7113.332)"
149,"(4880.407, 103.681); (4876.904, 93.362); (4874.750, 78.191); (4873.028, 61.987); (4876.337, 58.994); (4925.288, 55.827); (4931.369, 55.933); (4942.686, 58.962); (4945.510, 60.164); (4947.328, 66.594); (4928.440, 98.178); (4923.213, 105.918); (4918.555, 111.738); (4910.557, 118.634); (4890.492, 116.061)"
150,"(441.546, 8112.775); (320.803, 8119.208); (274.698, 8112.792); (267.827, 8108.870); (265.435, 8099.739); (265.920, 8093.114); (268.053, 8073.679); (270.546, 8072.458); (298.012, 8067.667); (413.204, 8074.917); (419.971, 8076.607); (441.315, 8084.306)"
151,"(6951.204, 7141.471); (6948.846, 7153.585); (6942.080, 7157.505); (6937.450, 7159.343); (6896.510, 7159.294); (6720.326, 7146.381); (6684.953, 7143.042); (6669.012, 7136.137); (6665.329, 7113.919); (6669.674, 7102.100); (6672.860, 7100.716); (6891.217, 7110.872); (6930.841, 7121.061); (6934.604, 7122.160); (6948.190, 7128.773); (6949.908, 7135.183)"
152,"(7434.623, 2419.267); (7432.085, 2422.721); (7331.757, 2422.658); (7243.905, 2420.626); (7223.874, 2419.910); (7185.685, 2418.248); (7179.663, 2417.120); (7176.824, 2333.552); (7180.682, 2331.118); (7338.618, 2334.942); (7377.350, 2336.573); (7399.117, 2337.588); (7400.914, 2337.767); (7408.205, 2338.570); (7426.365, 2357.780)"
