NO,Polygon Points
98,"(1894.727, 985.395); (2012.805, 971.396); (2023.699, 977.407); (2036.885, 985.184); (2041.733, 1016.682); (2048.659, 1063.574); (2048.855, 1065.002); (2049.415, 1070.311); (2049.591, 1074.429); (2049.272, 1078.161); (2028.948, 1078.644); (1964.545, 1077.453); (1895.935, 1075.074); (1874.693, 1074.243); (1866.725, 1073.760); (1864.654, 1069.226); (1866.900, 1060.543)"
99,"(2924.550, 3895.311); (2920.871, 3850.957); (2928.080, 3850.982); (2937.893, 3856.069); (2940.875, 3859.320); (2937.428, 3888.630); (2933.655, 3894.732)"
100,"(854.827, 3956.773); (855.186, 3963.570); (855.127, 3966.156); (852.302, 3990.309); (850.657, 3990.663); (845.565, 3987.707); (841.320, 3966.685); (850.356, 3958.449)"
101,"(2761.274, 438.937); (2763.030, 431.278); (2769.551, 432.196); (2768.531, 439.126); (2768.226, 439.349)"
102,"(8.521, 3587.848); (13.364, 3576.972); (21.520, 3579.419); (19.675, 3594.796); (18.153, 3607.076); (17.943, 3607.066); (13.231, 3603.827); (10.956, 3597.044)"
103,"(4058.922, 2931.375); (4056.556, 2910.319); (4070.625, 2917.826); (4071.096, 2921.628); (4070.962, 2924.887); (4070.848, 2927.199); (4069.386, 2935.129); (4069.109, 2935.142); (4062.094, 2934.878)"
104,"(3532.921, 2213.028); (3529.109, 2215.302); (3532.100, 2211.200); (3533.002, 2211.003)"
105,"(3624.991, 1099.159); (3627.925, 1077.562); (3628.344, 1076.335); (3630.411, 1071.167); (3630.868, 1070.109); (3633.250, 1065.959); (3654.073, 1067.622); (3659.204, 1068.360); (3669.327, 1070.264); (3672.903, 1084.202); (3671.861, 1088.501); (3664.708, 1110.822); (3655.335, 1110.682); (3644.248, 1108.532); (3633.336, 1104.397)"
106,"(2025.663, 2390.571); (2024.695, 2385.359); (2026.588, 2382.812); (2027.791, 2381.671); (2034.850, 2376.390); (2035.344, 2376.069); (2044.731, 2371.548); (2048.564, 2370.689); (2050.807, 2370.518); (2052.155, 2372.781); (2051.064, 2376.104); (2037.366, 2390.608); (2030.856, 2391.089)"
107,"(2378.786, 1281.570); (2377.010, 1266.759); (2378.470, 1260.833); (2382.816, 1260.986); (2424.231, 1269.508); (2430.466, 1272.560); (2416.409, 1294.735); (2406.634, 1300.864); (2404.959, 1301.649); (2401.274, 1302.532); (2399.234, 1302.640); (2395.793, 1301.658); (2392.846, 1300.245); (2388.020, 1295.594); (2383.910, 1289.816)"
108,"(472.892, 739.721); (474.197, 734.967); (476.915, 732.123); (479.030, 741.648); (479.243, 743.473); (477.889, 743.408)"
109,"(2886.071, 974.326); (2900.788, 1124.725); (2900.786, 1125.164); (2900.733, 1125.557); (2899.523, 1129.978); (2870.269, 1136.639); (2859.738, 1138.388); (2804.805, 1141.180); (2719.041, 1143.018); (2701.821, 1139.359); (2696.821, 1136.340); (2697.808, 1114.892); (2754.813, 1040.631); (2763.011, 1032.298); (2781.133, 1017.240); (2848.175, 971.163); (2871.549, 968.743)"
110,"(169.503, 3889.613); (179.643, 3877.266); (182.938, 3877.920); (191.584, 3881.356); (193.730, 3888.831); (192.637, 3899.624); (191.583, 3906.691); (189.945, 3912.814); (188.691, 3916.576); (174.813, 3926.269); (168.947, 3927.158); (168.747, 3927.172); (169.342, 3897.565); (169.486, 3890.458)"
111,"(1823.507, 549.273); (1816.393, 567.075); (1802.030, 563.212); (1801.248, 562.803); (1801.711, 561.834); (1810.828, 549.229); (1814.568, 544.094); (1819.221, 542.659)"
112,"(2453.430, 939.870); (2440.754, 918.106); (2467.252, 914.712); (2476.038, 915.080); (2486.680, 917.593); (2484.222, 939.816); (2484.209, 939.896); (2480.758, 951.248); (2458.261, 942.174)"
113,"(1736.849, 1867.701); (1760.159, 1796.038); (1770.451, 1784.790); (1787.925, 1781.490); (1820.991, 1858.273); (1834.317, 1898.938); (1825.498, 1903.824); (1806.051, 1909.695); (1793.851, 1911.323); (1782.759, 1910.663); (1754.593, 1898.129); (1740.573, 1891.485)"
114,"(2651.492, 1030.904); (2648.703, 1030.502); (2649.305, 1029.754); (2651.601, 1028.952)"
115,"(4041.375, 1937.904); (4041.034, 1932.829); (4044.846, 1917.856); (4047.239, 1911.889); (4051.255, 1901.931); (4066.205, 1892.039); (4074.583, 1891.780); (4088.476, 1892.064); (4082.461, 1932.930); (4082.360, 1933.600); (4080.973, 1938.929); (4080.936, 1939.025); (4058.752, 1941.844); (4043.712, 1942.776)"
116,"(3368.771, 2261.132); (3368.878, 2255.820); (3369.566, 2221.654); (3390.333, 2222.680); (3392.647, 2237.705); (3390.477, 2251.917); (3389.159, 2257.391); (3384.627, 2260.504); (3376.492, 2263.021)"
117,"(1336.845, 2179.173); (1340.805, 2172.495); (1339.758, 2179.096); (1338.583, 2182.590)"
118,"(2424.588, 3740.935); (2436.685, 3753.911); (2431.019, 3767.103); (2428.540, 3763.368)"
119,"(2912.535, 3592.928); (2906.435, 3606.659); (2905.496, 3603.303); (2904.518, 3590.824); (2909.918, 3590.729)"
120,"(4079.585, 1247.791); (4079.916, 1252.380); (4079.352, 1311.509); (4079.232, 1318.371); (4071.428, 1322.501); (4004.113, 1335.365); (3984.862, 1329.553); (3976.672, 1325.001); (3977.308, 1292.120); (3979.455, 1251.739); (3980.581, 1242.586); (3992.400, 1237.206); (4060.911, 1220.918)"
121,"(1445.181, 2670.661); (1442.273, 2694.698); (1437.454, 2695.367); (1435.792, 2692.344); (1432.765, 2679.190); (1437.787, 2671.307)"
122,"(3120.726, 1335.448); (3081.449, 1316.075); (3082.211, 1297.156); (3086.683, 1278.812); (3091.026, 1266.638); (3100.801, 1255.022); (3102.253, 1256.081); (3104.435, 1257.782); (3173.434, 1314.043); (3163.531, 1323.170); (3150.684, 1330.134); (3140.698, 1333.025)"
123,"(3698.675, 678.837); (3689.241, 678.322); (3696.514, 671.560); (3700.201, 669.122); (3699.641, 676.666)"
124,"(2968.476, 950.731); (2947.458, 950.971); (2929.843, 950.257); (2922.733, 949.075); (2912.523, 943.841); (2912.003, 943.027); (2905.835, 933.297); (2899.166, 922.202); (2888.718, 904.373); (2947.654, 861.842); (2948.357, 861.469); (2949.364, 860.962); (2951.614, 860.193); (2954.723, 862.510); (2982.711, 900.644); (2982.129, 917.134)"
125,"(4057.344, 3935.897); (4057.236, 3927.067); (4057.835, 3924.305); (4061.190, 3922.881); (4064.423, 3923.535); (4069.924, 3932.308); (4071.040, 3940.227); (4070.154, 3945.965); (4068.954, 3951.937); (4061.614, 3959.010); (4061.195, 3958.001); (4060.131, 3953.246)"
126,"(3642.229, 3937.074); (3641.443, 3944.482); (3639.622, 3954.196); (3638.995, 3957.517); (3638.412, 3959.451); (3636.451, 3959.159); (3626.473, 3943.347); (3625.906, 3937.370); (3624.687, 3922.961); (3628.288, 3916.082); (3637.293, 3916.254); (3641.415, 3933.459)"
127,"(3657.440, 811.724); (3673.510, 779.951); (3684.503, 770.161); (3690.348, 767.134); (3695.457, 765.081); (3705.432, 765.530); (3710.046, 766.423); (3712.203, 795.847); (3711.973, 806.375); (3711.103, 815.279); (3710.796, 817.308); (3679.357, 822.585); (3667.070, 821.583); (3661.999, 817.529)"
128,"(1560.830, 644.740); (1561.326, 639.546); (1564.826, 635.549); (1569.601, 643.212); (1570.511, 644.857); (1569.225, 645.744); (1566.021, 646.932); (1564.241, 647.089); (1561.478, 645.453)"
129,"(108.367, 1444.863); (128.668, 1447.241); (140.765, 1470.669); (143.926, 1481.268); (135.675, 1491.707); (132.905, 1494.051); (130.321, 1494.655); (125.605, 1494.725); (104.708, 1485.187); (104.861, 1461.890); (104.982, 1454.779); (105.239, 1452.973); (106.855, 1445.434)"
130,"(3520.617, 3318.845); (3471.501, 3311.100); (3467.753, 3308.892); (3465.246, 3298.821); (3468.473, 3298.886); (3470.100, 3298.918); (3475.441, 3299.026); (3530.870, 3300.141); (3532.128, 3309.688); (3524.350, 3316.195)"
131,"(3257.138, 4083.972); (3257.579, 4076.494); (3257.923, 4076.501); (3263.721, 4076.617); (3397.237, 4079.305); (3403.260, 4079.426); (3403.169, 4079.548); (3399.014, 4082.550); (3379.130, 4084.875); (3334.984, 4086.741)"
132,"(1416.664, 3655.954); (1422.358, 3646.237); (1432.740, 3644.030); (1432.446, 3651.902); (1432.221, 3655.661); (1430.597, 3670.934); (1418.976, 3661.795)"
133,"(136.228, 2350.751); (109.726, 2359.345); (89.069, 2351.032); (83.068, 2345.367); (81.591, 2343.314); (77.520, 2337.028); (72.636, 2328.219); (78.885, 2322.402); (83.408, 2319.318); (94.159, 2312.095); (141.074, 2309.785); (146.361, 2309.561); (151.106, 2311.687); (148.233, 2330.581); (139.284, 2345.995)"
134,"(1257.366, 1175.379); (1266.274, 1164.050); (1268.946, 1164.055); (1267.849, 1169.337); (1265.483, 1174.987)"
135,"(2840.864, 3010.412); (2848.848, 3004.645); (2862.826, 3013.699); (2849.658, 3014.847)"
136,"(3581.048, 1202.128); (3573.116, 1207.035); (3563.783, 1199.815); (3560.787, 1183.969); (3563.488, 1184.628); (3569.528, 1188.438); (3576.292, 1194.211)"
137,"(4069.537, 1830.033); (4020.280, 1847.155); (4009.713, 1804.870); (4009.341, 1802.837); (4046.355, 1803.582); (4057.765, 1813.843); (4061.003, 1817.257); (4065.643, 1822.743)"
138,"(751.510, 471.055); (745.247, 466.499); (751.961, 459.036); (760.161, 453.070); (762.368, 453.433); (762.488, 454.087); (761.270, 462.338); (761.018, 463.901); (760.941, 464.328); (759.548, 469.399)"
139,"(898.056, 2142.249); (898.504, 2154.596); (896.647, 2159.228); (891.279, 2165.425); (884.084, 2167.322); (877.794, 2151.372); (875.695, 2145.548); (874.349, 2140.711); (873.606, 2136.041); (873.387, 2134.376); (873.397, 2132.588); (876.212, 2128.911); (878.797, 2127.969)"
140,"(2924.849, 812.179); (2920.690, 798.679); (2921.542, 796.491); (2927.246, 795.126); (2958.770, 798.243); (2963.559, 799.884); (2965.354, 801.329); (2964.827, 802.737); (2950.008, 817.096); (2946.110, 818.262); (2929.577, 822.652); (2927.806, 819.926)"
141,"(2843.189, 3387.254); (2874.611, 3399.326); (2878.056, 3409.660); (2881.012, 3418.774); (2890.089, 3446.868); (2926.874, 3575.454); (2924.432, 3575.405); (2917.683, 3575.269); (2902.359, 3574.961); (2899.635, 3574.906); (2825.524, 3410.154); (2824.729, 3405.375); (2835.123, 3390.338)"
142,"(1000.048, 2180.845); (1002.806, 2214.747); (996.426, 2218.532); (986.152, 2222.460); (935.053, 2230.771); (869.930, 2227.057); (847.829, 2225.594); (841.206, 2224.869); (840.808, 2218.866); (841.317, 2199.475); (841.365, 2198.803); (841.698, 2194.447); (842.574, 2188.366); (843.535, 2184.310); (843.744, 2183.529); (854.577, 2182.629); (997.581, 2176.405); (999.615, 2177.681)"
143,"(2876.349, 3111.407); (2872.955, 3106.400); (2878.127, 3105.697); (2878.746, 3105.671); (2878.930, 3105.681); (2890.267, 3108.545); (2892.781, 3111.033); (2890.947, 3111.130)"
144,"(2953.273, 3206.666); (2959.566, 3189.618); (2961.589, 3190.568); (2961.541, 3200.750)"
145,"(1385.031, 3850.862); (1395.530, 3841.339); (1437.759, 3843.571); (1436.212, 3848.842); (1429.059, 3856.292); (1400.758, 3863.075); (1393.398, 3858.748)"
146,"(2682.196, 3768.285); (2684.795, 3779.496); (2683.234, 3782.152); (2681.051, 3783.170); (2681.245, 3778.094)"
147,"(2041.351, 4019.075); (2043.815, 3982.864); (2046.100, 3984.765); (2046.286, 4021.890); (2044.891, 4023.460); (2041.793, 4023.000)"
148,"(3705.151, 4061.195); (3705.957, 4060.665); (3706.893, 4087.174); (3705.771, 4081.644)"
149,"(2006.127, 466.881); (2001.526, 470.917); (1995.827, 466.093); (1992.512, 461.501); (1995.957, 459.626); (2004.845, 460.966)"
150,"(3657.133, 1923.686); (3664.679, 1912.901); (3677.599, 1918.654); (3668.693, 1925.263); (3663.288, 1926.682); (3657.942, 1926.132)"
151,"(2927.173, 3932.350); (2946.297, 3983.669); (2944.702, 3987.856); (2940.024, 3990.559); (2931.624, 3989.057); (2920.765, 3980.080); (2921.374, 3971.957); (2924.104, 3936.721)"
152,"(1564.972, 1108.517); (1561.009, 1111.091); (1561.369, 1106.025)"
153,"(2280.790, 1203.617); (2282.295, 1178.413); (2284.482, 1177.877); (2294.694, 1179.231); (2297.654, 1179.807); (2301.898, 1182.334); (2301.980, 1184.103); (2301.514, 1187.945); (2301.434, 1188.277); (2297.758, 1192.393); (2295.329, 1194.812); (2283.115, 1206.083); (2282.065, 1206.679)"
154,"(3897.225, 1956.490); (3897.577, 1947.515); (3901.064, 1953.798); (3900.210, 1958.962)"
155,"(2329.537, 1143.422); (2312.892, 1111.836); (2314.158, 1099.594); (2351.060, 1076.187); (2357.398, 1072.377); (2364.315, 1069.244); (2376.015, 1068.403); (2384.185, 1087.427); (2384.236, 1089.464); (2383.538, 1093.332); (2382.623, 1095.817); (2377.910, 1104.498); (2376.170, 1107.425); (2375.002, 1108.748); (2342.744, 1135.904)"
156,"(3128.830, 809.195); (3140.241, 805.530); (3138.100, 811.700); (3133.302, 823.187)"
157,"(3083.253, 2807.296); (3081.042, 2803.032); (3081.908, 2787.013); (3087.156, 2783.154); (3097.783, 2781.136); (3100.686, 2781.633)"
158,"(1416.985, 3877.848); (1432.031, 3875.676); (1443.019, 3877.123); (1429.039, 3879.077)"
159,"(60.164, 626.897); (57.222, 620.427); (57.553, 618.553); (61.854, 616.392); (65.085, 617.861); (69.884, 622.854); (69.150, 626.318); (64.417, 630.923)"
160,"(3712.266, 2383.620); (3689.473, 2358.873); (3689.800, 2353.807); (3700.879, 2347.782); (3706.598, 2345.066); (3720.164, 2350.140); (3750.248, 2367.418); (3755.454, 2370.471); (3754.374, 2378.577); (3720.175, 2391.063)"
161,"(3437.511, 886.811); (3433.184, 874.947); (3435.904, 870.066); (3446.967, 879.487); (3446.028, 885.852)"
162,"(3021.657, 951.314); (3016.949, 946.562); (3025.008, 922.732); (3031.655, 917.660); (3041.314, 912.999); (3048.623, 911.339); (3063.161, 911.104); (3063.147, 916.411); (3062.225, 920.380); (3056.466, 942.780); (3034.110, 949.931)"
163,"(411.097, 774.757); (409.350, 767.638); (409.623, 761.847); (415.795, 770.486)"
164,"(4087.120, 1744.235); (4072.897, 1750.987); (4077.675, 1737.321); (4086.787, 1731.698)"
165,"(2217.136, 465.515); (2219.184, 460.604); (2230.299, 461.463); (2229.538, 464.468); (2227.647, 470.603); (2220.353, 468.672)"
166,"(977.131, 415.102); (976.547, 417.770); (975.088, 422.993); (969.508, 417.533); (968.844, 416.732); (975.504, 415.333)"
167,"(3977.369, 2098.451); (3990.587, 2094.400); (3996.563, 2102.886); (3986.845, 2100.700)"
168,"(45.056, 1861.907); (33.157, 1877.464); (20.101, 1878.549); (11.473, 1877.516); (8.624, 1865.019); (15.840, 1835.412); (18.465, 1831.361); (27.827, 1828.651); (34.498, 1834.102); (42.991, 1853.245)"
169,"(1618.818, 454.759); (1609.314, 446.633); (1614.494, 443.946)"
170,"(4034.716, 3286.752); (3908.657, 3318.536); (3904.039, 3317.659); (3857.934, 3305.120); (3850.321, 3300.940); (3850.300, 3294.090); (3850.280, 3287.374); (3849.197, 2752.667); (3849.198, 2696.420); (3849.209, 2647.924); (3944.450, 2647.667); (3974.355, 2648.366); (3982.889, 2649.326); (4024.048, 2658.864); (4028.331, 2667.294); (4043.685, 2754.843); (4048.274, 3280.067); (4040.086, 3284.841)"
171,"(1016.868, 3332.135); (1023.579, 3328.296); (1023.170, 3333.401); (1020.731, 3335.026)"
172,"(1703.677, 585.209); (1702.643, 595.656); (1696.895, 598.301); (1693.595, 598.907); (1691.819, 597.574); (1690.548, 593.090); (1689.160, 586.818); (1691.364, 584.844)"
173,"(2222.051, 1655.208); (2219.281, 1649.957); (2217.312, 1625.550); (2216.652, 1611.094); (2225.021, 1610.207); (2233.163, 1610.503); (2256.979, 1612.470); (2264.883, 1614.707); (2262.669, 1622.249); (2251.338, 1642.671); (2248.405, 1644.697); (2228.895, 1654.954)"
174,"(3116.699, 1405.102); (3112.896, 1401.246); (3116.789, 1389.528); (3119.389, 1385.966); (3139.441, 1387.187); (3153.820, 1388.372); (3159.295, 1392.356); (3167.258, 1412.327); (3156.246, 1429.981); (3154.029, 1430.557)"
175,"(2697.812, 800.703); (2696.896, 792.448); (2698.348, 785.410); (2702.137, 782.732); (2712.308, 776.649); (2715.318, 774.895); (2730.948, 772.699); (2756.250, 772.086); (2759.641, 772.823); (2759.577, 776.016); (2759.186, 795.462); (2758.628, 823.186); (2757.484, 822.878)"
176,"(2761.407, 1249.762); (2761.423, 1239.458); (2806.332, 1250.356); (2823.790, 1260.158); (2828.624, 1272.652); (2831.997, 1287.307); (2834.530, 1333.963); (2832.795, 1334.886); (2786.989, 1331.373); (2773.502, 1330.159); (2762.785, 1328.333); (2761.874, 1302.628); (2761.788, 1299.962); (2761.719, 1296.984); (2761.422, 1258.062); (2761.414, 1256.359)"
177,"(236.230, 4086.842); (233.393, 4076.284); (237.559, 4072.426); (253.689, 4060.647); (270.349, 4055.058); (294.905, 4058.746); (309.612, 4066.855); (284.794, 4078.327)"
178,"(620.726, 658.718); (617.053, 654.183); (617.266, 647.924); (621.015, 640.605); (629.988, 638.030); (645.858, 640.135); (649.593, 641.726); (634.746, 662.032); (632.219, 662.609); (626.551, 661.549)"
179,"(3721.374, 470.847); (3721.118, 462.364); (3723.396, 459.369); (3727.173, 460.569); (3727.647, 469.440)"
180,"(3770.029, 3428.168); (3765.093, 3446.634); (3756.124, 3442.450); (3753.352, 3428.053); (3752.864, 3422.278); (3757.477, 3416.621); (3766.598, 3419.337)"
181,"(2539.683, 400.507); (2544.134, 401.593); (2541.676, 406.311); (2537.344, 406.615); (2538.652, 402.989)"
182,"(4072.607, 1782.143); (4084.499, 1778.265); (4084.931, 1779.361); (4085.835, 1782.520); (4086.189, 1786.268); (4086.228, 1786.956); (4086.226, 1787.540); (4085.594, 1799.032); (4075.356, 1788.353)"
183,"(1019.256, 2679.287); (1017.447, 2671.950); (1026.538, 2669.697); (1032.725, 2669.012); (1040.790, 2668.851); (1035.771, 2674.805); (1028.447, 2677.750)"
184,"(1583.572, 604.246); (1606.710, 610.738); (1605.726, 618.513); (1598.255, 628.762); (1593.995, 631.443); (1588.606, 630.924); (1583.904, 624.496); (1581.968, 621.523); (1577.220, 611.226); (1579.745, 607.381)"
185,"(815.558, 1415.938); (803.194, 1431.009); (781.078, 1430.466); (780.057, 1427.319); (776.651, 1406.722); (782.166, 1404.902); (792.860, 1406.752)"
186,"(3707.259, 958.611); (3695.715, 1014.981); (3688.394, 1013.809); (3634.726, 1004.452); (3618.125, 999.800); (3617.705, 999.606); (3603.372, 985.792); (3602.359, 984.646); (3600.651, 980.954); (3593.126, 908.041); (3593.741, 904.609); (3599.759, 900.310); (3699.299, 909.690); (3705.969, 911.599)"
187,"(1002.363, 3340.166); (1003.794, 3356.991); (998.914, 3397.310); (990.697, 3410.422); (978.067, 3414.693); (969.720, 3413.631); (969.231, 3397.626); (970.333, 3358.610); (971.421, 3335.654); (985.350, 3322.101); (994.375, 3321.242); (997.153, 3327.673)"
188,"(1977.925, 2072.141); (1990.342, 2995.268); (1977.999, 3038.023); (1975.268, 3042.502); (1971.863, 3047.763); (1966.233, 3049.046); (1953.940, 3051.765); (1678.878, 3063.170); (1675.235, 3058.778); (1672.854, 3051.303); (1708.962, 2376.970); (1710.533, 2353.235); (1738.972, 2071.465); (1750.119, 2067.447); (1767.316, 2063.640); (1888.933, 2063.587); (1951.484, 2063.742); (1975.221, 2066.233)"
189,"(1160.770, 3760.782); (1162.248, 3729.459); (1182.162, 3698.545); (1240.668, 3676.831); (1244.970, 3676.084); (1257.652, 3674.850); (1311.528, 3670.208); (1380.414, 3673.271); (1510.791, 3697.929); (1520.395, 3703.608); (1523.959, 3710.198); (1530.187, 3728.447); (1530.242, 3731.818); (1505.822, 3763.134); (1490.765, 3767.457); (1185.244, 3766.249); (1179.824, 3766.104); (1166.614, 3763.540)"
190,"(235.200, 3063.029); (168.543, 3039.802); (173.653, 3035.647); (181.482, 3032.048); (185.963, 3032.090); (246.661, 3036.809); (257.620, 3039.932); (272.143, 3048.936); (267.431, 3051.551); (245.452, 3060.038)"
191,"(2677.173, 3129.466); (2763.289, 3127.659); (2843.266, 3130.906); (2914.761, 3134.542); (2921.811, 3137.031); (2941.940, 3178.270); (2932.871, 3187.084); (2923.540, 3189.444); (2834.205, 3190.854); (2788.468, 3190.597); (2642.099, 3188.884); (2633.979, 3188.593); (2632.914, 3183.917); (2635.333, 3177.045); (2638.280, 3172.506)"
192,"(876.348, 2097.677); (872.671, 2087.749); (878.470, 2080.788); (892.510, 2066.302); (896.923, 2069.601); (898.528, 2077.754); (896.529, 2086.881); (895.531, 2091.125); (887.916, 2103.440); (885.245, 2102.117)"
193,"(2587.444, 1514.627); (2805.201, 1608.498); (2809.222, 1616.979); (2821.501, 1920.440); (2811.171, 2024.873); (2808.526, 2032.863); (2739.721, 2039.309); (2595.860, 2032.261); (2569.092, 1966.195); (2568.684, 1871.221); (2569.318, 1737.501); (2570.133, 1610.115); (2572.321, 1532.301); (2573.288, 1524.275); (2575.878, 1518.549); (2581.187, 1515.651)"
194,"(3993.747, 1654.472); (4016.722, 1896.305); (3997.932, 2044.420); (3994.921, 2054.352); (3985.978, 2074.860); (3938.307, 2102.769); (3931.677, 2102.388); (3927.683, 2098.221); (3924.982, 2090.974); (3919.993, 2073.494); (3912.691, 2035.284); (3915.795, 1663.212); (3915.954, 1657.664); (3919.613, 1653.348); (3933.380, 1650.437); (3938.994, 1650.389)"
