NO,Polygon Points
87,"(7337.419, 1401.066); (7335.889, 1416.774); (7333.041, 1421.043); (7328.212, 1428.281); (7326.214, 1430.513); (7319.469, 1428.665); (7308.680, 1422.963); (7306.022, 1419.196); (7304.702, 1414.519); (7306.161, 1407.861); (7310.117, 1396.352); (7314.737, 1392.442); (7332.580, 1395.310)"
88,"(7574.245, 1633.619); (7570.132, 1644.328); (7567.977, 1645.750); (7559.398, 1649.800); (7545.043, 1655.216); (7539.948, 1652.562); (7537.260, 1650.030); (7530.372, 1638.274); (7529.151, 1634.058); (7530.486, 1629.569); (7536.017, 1628.174); (7557.212, 1625.838); (7572.101, 1628.401)"
89,"(5747.402, 1499.132); (5653.190, 1527.117); (5650.703, 1524.935); (5650.398, 1524.574); (5647.620, 1518.382); (5645.915, 1514.129); (5644.775, 1506.533); (5643.060, 1490.707); (5641.240, 1462.595); (5641.983, 1414.783); (5686.927, 1412.587); (5694.126, 1413.649); (5702.182, 1418.209); (5737.450, 1459.898); (5742.070, 1467.777); (5750.441, 1485.401); (5752.541, 1490.474); (5748.703, 1498.434)"
90,"(3119.730, 2806.822); (3080.503, 2763.344); (3080.520, 2762.071); (3080.644, 2752.922); (3081.286, 2705.209); (3081.387, 2697.690); (3084.396, 2670.469); (3085.274, 2666.522); (3098.130, 2670.823); (3116.539, 2680.655); (3149.639, 2707.553); (3152.832, 2718.151); (3169.910, 2779.792); (3169.664, 2784.347); (3167.631, 2788.144); (3164.756, 2792.307); (3154.346, 2797.808); (3142.134, 2803.887)"
91,"(7683.600, 2375.139); (7672.567, 2388.456); (7659.884, 2390.644); (7625.860, 2388.661); (7624.666, 2386.358); (7628.590, 2380.440); (7635.511, 2372.312); (7643.696, 2364.117); (7656.170, 2357.380); (7667.978, 2362.101)"
92,"(6708.749, 1506.292); (6719.865, 1517.955); (6716.113, 1524.125); (6708.965, 1527.456); (6704.119, 1525.826); (6700.949, 1522.114); (6696.871, 1511.852); (6701.186, 1506.423)"
93,"(921.456, 3069.656); (934.647, 3067.089); (942.767, 3065.538); (946.040, 3069.145); (949.688, 3075.190); (948.497, 3079.099); (930.388, 3078.909); (923.008, 3076.615)"
94,"(6616.670, 3615.657); (6634.458, 3607.997); (6646.980, 3610.588); (6650.065, 3616.592); (6642.454, 3622.685); (6635.836, 3622.155); (6622.933, 3619.780)"
95,"(7217.677, 1804.721); (7216.074, 1808.477); (7211.935, 1814.731); (7198.807, 1813.354); (7195.020, 1812.553); (7184.474, 1806.904); (7181.476, 1801.896); (7177.481, 1790.059); (7188.309, 1787.853); (7200.028, 1789.392); (7208.168, 1793.010)"
96,"(7721.592, 1352.691); (7705.386, 1366.931); (7696.988, 1365.648); (7689.214, 1360.750); (7688.970, 1348.670); (7694.769, 1345.690); (7706.308, 1342.435); (7720.608, 1347.128)"
97,"(4889.114, 1251.852); (4896.271, 1242.449); (4899.829, 1243.581); (4903.373, 1253.729); (4896.069, 1254.691)"
98,"(7428.905, 2412.624); (7435.650, 2421.902); (7427.624, 2422.968); (7417.079, 2422.457); (7424.842, 2415.291)"
99,"(3303.520, 2259.780); (3286.811, 2263.208); (3277.903, 2257.605); (3273.376, 2254.420); (3276.086, 2249.271); (3281.979, 2246.491); (3289.226, 2247.461); (3299.552, 2253.156); (3301.774, 2256.282)"
100,"(4568.642, 3888.318); (4571.796, 3864.555); (4575.807, 3866.685); (4574.736, 3880.340); (4571.606, 3894.541); (4569.262, 3893.697)"
101,"(5640.840, 3377.927); (5642.238, 3337.325); (5656.382, 3337.075); (5661.714, 3340.882); (5648.366, 3378.012); (5646.092, 3383.002); (5643.232, 3382.205)"
102,"(4008.845, 1623.125); (4013.612, 1596.275); (4019.691, 1596.516); (4030.365, 1609.379); (4027.723, 1616.270); (4020.105, 1620.359); (4013.525, 1622.332)"
103,"(6793.933, 1423.701); (6793.206, 1417.172); (6802.075, 1410.544); (6808.040, 1411.021); (6819.430, 1415.926); (6824.081, 1422.271); (6822.248, 1427.561); (6819.212, 1428.674); (6807.120, 1430.673)"
104,"(7689.047, 3812.900); (7697.696, 3810.581); (7709.061, 3858.166); (7706.760, 3861.930); (7704.657, 3863.495); (7689.936, 3821.133)"
105,"(5529.124, 1031.414); (5530.285, 1027.918); (5532.834, 1029.328); (5532.305, 1030.922)"
106,"(7219.269, 1430.993); (7209.349, 1422.601); (7211.702, 1408.939); (7226.186, 1404.445); (7244.967, 1399.945); (7247.715, 1409.721); (7247.568, 1419.330); (7245.697, 1427.097); (7235.164, 1430.216)"
107,"(6473.871, 1419.569); (6472.712, 1412.593); (6473.490, 1403.927); (6476.225, 1401.257); (6494.919, 1397.120); (6501.675, 1396.224); (6512.008, 1407.371); (6489.978, 1431.008); (6483.976, 1431.024); (6480.547, 1429.883)"
108,"(1143.696, 2777.972); (1139.951, 2791.040); (1133.987, 2785.427); (1129.320, 2775.535); (1132.210, 2771.984); (1138.943, 2774.250)"
109,"(7482.932, 1995.582); (7485.555, 2007.497); (7474.990, 2005.473); (7465.436, 2000.626); (7469.482, 1996.480); (7471.398, 1994.953)"
110,"(8181.142, 2259.205); (8177.040, 2263.118); (8174.039, 2262.603); (8169.321, 2261.299); (8168.937, 2249.073); (8173.969, 2246.452); (8179.901, 2253.042)"
111,"(6993.656, 1290.893); (6999.988, 1302.063); (6996.800, 1303.074); (6985.073, 1294.921); (6989.333, 1291.090)"
112,"(3306.609, 2064.460); (3296.224, 2071.252); (3278.739, 2067.253); (3273.485, 2062.006); (3276.078, 2057.799); (3287.304, 2052.808); (3296.601, 2054.732); (3300.568, 2056.138)"
113,"(64.005, 1911.323); (41.124, 1894.756); (45.212, 1886.523); (48.648, 1881.037); (56.079, 1873.794); (68.697, 1878.341); (72.754, 1881.129); (89.031, 1892.694); (89.617, 1894.438); (82.313, 1903.050); (77.923, 1906.597)"
114,"(6344.748, 1405.375); (6352.313, 1399.744); (6369.490, 1392.103); (6375.792, 1396.307); (6378.602, 1402.940); (6377.717, 1412.240); (6375.071, 1424.359); (6372.062, 1429.026); (6369.566, 1430.679); (6350.971, 1426.479); (6347.755, 1424.402); (6346.369, 1418.724)"
115,"(4149.079, 1949.331); (4157.461, 1957.336); (4155.642, 1962.741); (4150.211, 1968.913); (4141.166, 1975.215); (4140.330, 1972.802); (4137.030, 1952.124); (4144.087, 1950.069)"
116,"(7495.842, 1928.876); (7502.524, 1935.721); (7503.367, 1953.588); (7503.723, 1961.367); (7501.495, 1968.569); (7491.735, 1975.188); (7478.127, 1972.382); (7472.034, 1970.207); (7465.251, 1967.545); (7464.957, 1953.616); (7465.035, 1943.403); (7468.414, 1938.237); (7479.007, 1932.915); (7488.031, 1929.549)"
117,"(7698.608, 2171.080); (7659.584, 2231.199); (7649.643, 2230.891); (7646.114, 2227.094); (7629.836, 2199.685); (7626.215, 2189.760); (7625.738, 2183.193); (7625.496, 2168.899); (7627.038, 2156.192); (7638.704, 2148.471); (7647.954, 2144.672); (7681.876, 2148.030); (7690.921, 2151.479); (7697.765, 2162.659)"
118,"(4809.146, 1672.550); (4835.892, 1659.179); (4867.475, 1694.032); (4863.649, 1713.318); (4861.092, 1714.584); (4823.072, 1718.968); (4820.320, 1717.511); (4817.538, 1714.864); (4814.587, 1703.614); (4809.501, 1681.741)"
119,"(5863.598, 3932.565); (5872.065, 3938.951); (5869.748, 3943.545); (5863.328, 3953.055); (5801.137, 3958.731); (5811.450, 3952.033); (5813.182, 3951.146); (5817.458, 3949.377); (5852.510, 3935.847); (5854.941, 3935.000); (5859.652, 3933.553)"
120,"(7698.873, 3759.913); (7689.123, 3592.421); (7689.997, 3585.517); (7692.105, 3582.227); (7714.059, 3579.980); (7738.142, 3578.244); (7856.966, 3579.318); (7874.756, 3581.942); (7878.552, 3604.477); (7872.591, 3725.690); (7857.197, 3884.183); (7855.565, 3894.352); (7827.102, 3957.965); (7819.554, 3959.320); (7813.732, 3958.378); (7788.581, 3951.716); (7721.809, 3911.224)"
121,"(7305.417, 1312.561); (7310.868, 1305.283); (7329.636, 1309.100); (7325.849, 1332.855); (7323.088, 1334.549); (7311.794, 1329.713); (7306.558, 1321.153)"
122,"(4111.521, 1940.539); (4107.984, 1942.833); (4077.063, 1931.802); (4073.065, 1927.097); (4076.390, 1919.051); (4082.160, 1909.882); (4088.307, 1909.643); (4094.878, 1911.365); (4105.381, 1924.338); (4111.221, 1934.841)"
123,"(7270.399, 1780.455); (7177.153, 1750.721); (7177.757, 1745.500); (7184.303, 1718.600); (7197.192, 1670.458); (7223.801, 1645.230); (7267.829, 1662.847); (7302.846, 1716.607); (7306.807, 1730.551); (7308.286, 1742.803); (7310.793, 1772.573); (7310.797, 1783.129)"
124,"(5064.540, 1250.556); (5065.257, 1249.060); (5069.883, 1247.152); (5081.167, 1249.022); (5084.587, 1250.814); (5085.710, 1268.733); (5083.627, 1270.597); (5071.227, 1269.695); (5066.583, 1259.313)"
125,"(4496.964, 2615.392); (4488.927, 2593.332); (4500.105, 2590.364); (4504.306, 2589.831); (4506.199, 2591.758); (4503.127, 2601.970); (4501.496, 2607.045)"
126,"(6294.772, 1302.437); (6280.617, 1289.701); (6285.917, 1282.211); (6296.512, 1275.590); (6305.527, 1279.664); (6307.080, 1283.807); (6306.075, 1295.441); (6298.956, 1303.304)"
127,"(7440.669, 1327.889); (7432.505, 1311.162); (7433.719, 1306.956); (7436.602, 1305.752); (7439.863, 1304.931); (7442.218, 1304.776); (7445.773, 1307.163); (7450.177, 1314.381); (7451.722, 1319.691); (7452.715, 1326.909); (7452.373, 1335.308)"
128,"(5130.792, 3049.277); (5128.523, 3038.755); (5129.857, 3032.880); (5133.790, 3027.628); (5142.979, 3030.237); (5146.818, 3037.050); (5149.611, 3045.211); (5147.504, 3055.432); (5145.202, 3063.022); (5137.582, 3063.124)"
129,"(7007.224, 2551.470); (7001.102, 2551.048); (7001.888, 2548.885); (7005.285, 2546.864); (7016.433, 2546.639)"
130,"(5058.873, 1223.434); (5048.588, 1215.559); (5054.306, 1210.369); (5062.073, 1212.285)"
131,"(7465.210, 1422.394); (7469.100, 1402.126); (7480.292, 1393.138); (7488.385, 1392.389); (7494.809, 1399.556); (7498.829, 1410.166); (7497.692, 1416.787); (7492.351, 1422.410); (7485.406, 1428.327); (7475.891, 1430.719); (7466.015, 1427.528)"
132,"(6528.466, 1332.048); (6539.256, 1345.000); (6537.896, 1352.124); (6535.354, 1356.988); (6532.009, 1362.727); (6513.146, 1366.792); (6506.952, 1351.628); (6504.553, 1340.266); (6518.086, 1333.093); (6522.830, 1331.800)"
133,"(6954.653, 1206.862); (6953.035, 1205.630); (6956.960, 1197.043); (6962.638, 1196.158); (6964.306, 1196.728); (6963.166, 1201.429); (6958.506, 1204.700)"
134,"(7496.535, 1151.405); (7503.528, 1149.934); (7502.100, 1154.898); (7499.168, 1159.162)"
135,"(3007.229, 3317.980); (3062.404, 3456.246); (3041.621, 3508.569); (3038.846, 3510.627); (3030.836, 3508.459); (2982.604, 3491.280); (2973.377, 3485.348); (2953.391, 3339.553); (2958.662, 3335.087); (2990.362, 3320.156); (2995.869, 3317.876); (3002.543, 3316.775)"
136,"(6671.714, 3457.904); (6675.054, 3461.715); (6674.798, 3471.614); (6674.222, 3479.264); (6668.896, 3475.148); (6664.518, 3468.716); (6667.259, 3463.243)"
137,"(143.379, 1876.846); (145.294, 1896.915); (145.250, 1899.824); (144.834, 1906.052); (144.576, 1906.156); (128.091, 1909.389); (121.165, 1910.720); (115.886, 1911.232); (112.100, 1911.265); (105.197, 1901.632); (115.835, 1890.472); (134.163, 1879.044)"
138,"(504.935, 3972.902); (514.560, 3980.479); (515.482, 3991.963); (515.390, 3997.697); (513.990, 4007.189); (510.245, 4006.175); (506.952, 4005.039); (504.966, 3980.546)"
139,"(4891.644, 3217.035); (4900.663, 3216.016); (4904.933, 3221.329); (4913.001, 3256.093); (4912.793, 3256.812); (4903.854, 3286.951); (4897.887, 3284.331); (4872.994, 3263.103); (4884.008, 3233.433)"
140,"(2821.160, 3425.935); (2820.705, 3447.146); (2812.696, 3443.517); (2808.601, 3437.116); (2809.356, 3425.784)"
141,"(441.694, 2353.453); (449.940, 2384.789); (442.295, 2398.413); (422.988, 2422.613); (417.231, 2419.511); (392.816, 2401.707); (408.926, 2352.684); (409.636, 2350.578); (411.469, 2346.843); (414.061, 2343.133)"
142,"(8169.363, 1955.192); (8175.804, 1942.826); (8183.327, 1952.226); (8171.753, 1958.601)"
143,"(2408.317, 2057.106); (2409.765, 2063.864); (2409.060, 2077.842); (2406.414, 2092.996); (2391.672, 2101.629); (2385.174, 2103.373); (2351.630, 2100.459); (2346.165, 2099.671); (2323.495, 2078.928); (2313.498, 2056.730); (2314.967, 2049.252); (2339.000, 2028.566); (2353.010, 2021.563); (2368.487, 2020.355)"
144,"(3889.648, 1782.507); (3880.783, 1774.193); (3898.159, 1759.134); (3904.757, 1756.070); (3909.762, 1754.969); (3914.126, 1760.877); (3903.605, 1774.849); (3895.774, 1779.251)"
145,"(213.697, 3095.219); (204.854, 3104.398); (82.771, 3125.979); (72.294, 3127.385); (30.318, 3120.272); (25.792, 3118.782); (20.982, 3116.538); (15.643, 3112.364); (11.470, 3077.989); (9.171, 3057.805); (11.950, 3046.226); (107.606, 3043.425); (121.539, 3044.513); (127.820, 3045.386); (175.974, 3058.520); (187.296, 3062.857); (191.941, 3066.820)"
146,"(8009.734, 2327.951); (8009.331, 2321.705); (8013.732, 2314.606); (8016.551, 2310.169); (8022.375, 2312.631); (8039.777, 2328.884); (8048.588, 2337.390); (8050.681, 2341.639); (8027.717, 2357.716); (8022.262, 2358.769); (8018.387, 2350.596)"
147,"(5925.341, 1397.996); (5928.834, 1410.084); (5923.738, 1419.003); (5905.691, 1430.691); (5896.605, 1429.446); (5900.200, 1419.382); (5918.196, 1399.818)"
148,"(133.681, 3943.169); (120.788, 3934.498); (125.484, 3928.933); (133.605, 3928.045); (151.289, 3928.564); (161.411, 3930.972); (158.719, 3936.774); (147.923, 3939.795)"
149,"(4144.026, 1271.491); (4136.650, 1261.698); (4138.930, 1255.196); (4142.275, 1248.262); (4157.266, 1249.659); (4157.166, 1257.638); (4146.314, 1269.359)"
150,"(2046.464, 3556.888); (2045.258, 3559.166); (2041.735, 3555.799); (2041.342, 3540.941); (2044.655, 3541.490)"
151,"(3085.556, 1669.449); (3081.484, 1653.394); (3086.740, 1641.991); (3093.244, 1637.709); (3168.987, 1677.552); (3173.228, 1681.090); (3168.568, 1689.860); (3154.503, 1712.707); (3150.863, 1714.551); (3132.455, 1719.032); (3126.708, 1719.269); (3104.426, 1717.978); (3101.158, 1716.040); (3099.349, 1712.891)"
152,"(339.872, 2302.596); (339.764, 2303.383); (325.456, 2327.479); (320.070, 2326.126); (314.115, 2324.581); (304.885, 2321.625); (298.597, 2304.077); (296.610, 2294.604); (296.667, 2288.968); (306.142, 2279.681); (310.623, 2276.781); (323.923, 2270.121); (324.643, 2269.837); (324.984, 2269.959); (338.750, 2298.428); (339.137, 2299.443)"
153,"(7873.277, 3111.256); (7822.065, 3126.910); (7819.390, 3126.024); (7817.021, 3122.019); (7817.474, 3083.812); (7817.860, 3075.657); (7828.981, 3049.382); (7842.084, 3040.451); (7845.130, 3040.957); (7847.706, 3045.385)"
154,"(4972.405, 1297.089); (4969.070, 1284.668); (4977.804, 1280.615); (4997.019, 1285.988); (4998.270, 1289.587); (4994.960, 1300.855); (4992.064, 1302.080); (4988.429, 1302.958); (4982.080, 1302.937)"
155,"(7241.788, 2000.127); (7252.724, 1999.077); (7256.051, 1999.843); (7259.823, 2014.845); (7259.250, 2030.820); (7219.322, 2038.765); (7209.374, 2026.091); (7208.883, 2024.137); (7219.822, 2015.474)"
156,"(3656.023, 3080.248); (3679.349, 3093.148); (3688.912, 3100.692); (3695.408, 3106.501); (3680.962, 3120.670); (3667.190, 3122.400); (3628.808, 3126.984); (3595.411, 3116.670); (3593.460, 3109.228); (3596.550, 3093.033); (3602.964, 3089.170); (3633.241, 3080.321)"
157,"(7412.668, 1270.508); (7401.325, 1267.698); (7404.840, 1256.192); (7407.074, 1256.084); (7411.338, 1263.523)"
158,"(1919.308, 3743.085); (1911.456, 3794.043); (1907.735, 3796.507); (1896.803, 3799.374); (1900.366, 3741.817); (1902.212, 3737.887); (1910.782, 3739.565)"
159,"(7532.169, 2371.024); (7504.175, 2404.027); (7481.425, 2423.148); (7458.672, 2413.122); (7454.103, 2411.039); (7419.076, 2394.971); (7393.556, 2378.267); (7374.727, 2363.429); (7372.274, 2357.445); (7370.399, 2349.644); (7368.725, 2341.739); (7370.627, 2336.344); (7376.516, 2333.536); (7397.244, 2328.670); (7407.512, 2326.295); (7417.450, 2324.979); (7424.427, 2324.980); (7521.945, 2357.091)"
160,"(5642.759, 2601.811); (5640.728, 2572.888); (5698.931, 2572.831); (5705.311, 2580.910); (5706.132, 2587.678); (5705.178, 2604.062); (5672.496, 2614.803)"
161,"(6176.681, 2128.062); (6169.305, 2135.086); (6167.051, 2132.459); (6165.743, 2130.563); (6157.255, 2116.469); (6155.730, 2113.821); (6152.529, 2107.725); (6161.196, 2112.258); (6168.827, 2118.358)"
162,"(6763.469, 1150.033); (6768.272, 1153.523); (6764.612, 1159.133); (6761.449, 1156.270); (6762.155, 1151.893)"
163,"(7878.031, 1679.350); (7866.664, 1687.340); (7858.534, 1682.641); (7848.939, 1668.012); (7858.796, 1667.255); (7872.080, 1670.761)"
164,"(7338.015, 2838.524); (7336.883, 2819.071); (7342.029, 2802.224); (7346.240, 2796.292); (7350.527, 2790.543); (7354.063, 2788.439); (7362.118, 2792.251); (7367.139, 2798.532); (7365.495, 2801.799); (7363.508, 2804.973); (7354.365, 2818.531); (7354.231, 2818.711); (7342.829, 2832.650)"
165,"(7209.483, 1597.449); (7210.939, 1583.955); (7218.683, 1579.087); (7237.562, 1578.837); (7240.236, 1581.256); (7243.229, 1587.202); (7247.950, 1608.692); (7246.846, 1621.187); (7240.824, 1622.615); (7222.889, 1620.811); (7218.172, 1619.635); (7212.280, 1613.753)"
166,"(6761.364, 2093.048); (6762.784, 2086.366); (6766.546, 2080.989); (6769.462, 2079.763); (6771.169, 2080.626); (6777.981, 2088.914); (6778.083, 2091.602); (6772.815, 2098.954); (6770.384, 2102.255); (6769.687, 2103.046); (6769.412, 2102.848)"
167,"(5257.116, 2006.902); (5275.520, 1984.032); (5279.798, 1989.068); (5291.163, 2002.626); (5295.528, 2008.147); (5301.209, 2017.302); (5305.431, 2025.649); (5305.981, 2032.175); (5295.995, 2037.133); (5292.613, 2038.581); (5258.768, 2010.073)"
168,"(7050.855, 1249.240); (7070.755, 1256.042); (7069.179, 1261.316); (7065.682, 1270.527); (7048.954, 1265.448); (7049.662, 1256.236)"
169,"(5226.126, 1567.694); (5224.946, 1560.711); (5227.623, 1556.072); (5238.569, 1549.533); (5244.790, 1549.552); (5250.519, 1554.289); (5253.494, 1559.529); (5255.655, 1566.521); (5255.539, 1586.003); (5253.948, 1587.759); (5241.787, 1590.567); (5236.542, 1583.238)"
170,"(2006.688, 1232.813); (2005.986, 1238.902); (1999.414, 1234.481); (1992.762, 1228.822); (2002.083, 1228.349)"
171,"(1883.228, 3763.169); (1879.708, 3798.575); (1878.470, 3798.884); (1873.471, 3799.152); (1868.991, 3795.964); (1865.325, 3787.157); (1867.224, 3781.004); (1882.062, 3763.584)"
172,"(2101.832, 1918.010); (2095.748, 1942.737); (2072.715, 1943.195); (2064.488, 1943.339); (2058.337, 1916.931); (2056.995, 1903.380); (2062.617, 1894.116)"
173,"(3417.326, 2044.285); (3425.322, 2056.901); (3424.221, 2064.184); (3420.025, 2069.443); (3386.013, 2070.550); (3376.737, 2063.673); (3369.115, 2049.360); (3377.757, 2041.824); (3392.864, 2042.023)"
174,"(4072.567, 2054.411); (4078.634, 2035.477); (4079.800, 2034.470); (4084.750, 2036.655); (4103.941, 2060.177); (4099.737, 2062.915); (4087.256, 2070.717); (4083.659, 2071.474); (4080.266, 2069.252); (4077.966, 2066.800); (4076.083, 2064.092); (4075.279, 2062.767)"
175,"(7554.094, 1363.625); (7564.160, 1366.009); (7556.533, 1379.087); (7543.297, 1394.530); (7537.951, 1399.273); (7531.502, 1395.617); (7528.685, 1381.027); (7531.662, 1375.195)"
176,"(4959.895, 3126.526); (4936.718, 3086.575); (5012.397, 2988.299); (5014.002, 2990.507); (5015.588, 2993.231); (5014.001, 3027.227); (5007.125, 3098.327); (4995.777, 3114.165); (4989.628, 3121.996)"
177,"(6209.019, 1291.740); (6190.385, 1302.995); (6187.964, 1299.828); (6185.942, 1295.642); (6184.618, 1291.508); (6186.774, 1285.258); (6197.916, 1277.318); (6203.838, 1279.975); (6208.230, 1286.359)"
178,"(27.277, 3419.119); (24.566, 3447.239); (13.498, 3435.783); (11.857, 3430.286); (10.299, 3415.643); (8.844, 3389.986); (19.533, 3392.746); (25.022, 3403.352)"
179,"(7560.501, 2348.133); (7631.541, 2267.563); (7644.371, 2253.154); (7660.470, 2270.588); (7670.661, 2283.521); (7671.961, 2286.371); (7651.662, 2331.163); (7648.194, 2335.218); (7630.511, 2346.818); (7622.916, 2348.926); (7577.480, 2359.037); (7571.892, 2358.363); (7566.368, 2355.611)"
180,"(2037.282, 3863.216); (2033.383, 3861.674); (2029.376, 3851.380); (2024.664, 3835.933); (2026.876, 3830.565); (2030.047, 3827.570); (2035.632, 3826.120); (2042.203, 3825.868); (2040.707, 3845.278)"
181,"(5892.221, 1387.508); (5886.884, 1399.487); (5880.662, 1398.417); (5877.194, 1397.498); (5838.333, 1381.273); (5837.303, 1377.301); (5832.721, 1351.472); (5838.020, 1347.332); (5842.908, 1348.453); (5886.478, 1359.262); (5888.679, 1366.451)"
