NO,Polygon Points
99,"(1644.250, 630.996); (1641.330, 609.378); (1652.003, 599.348); (1661.662, 594.818); (1671.207, 597.799); (1682.195, 609.545); (1680.582, 612.425); (1677.338, 616.239); (1674.592, 619.209); (1672.025, 621.461); (1660.160, 626.264); (1654.442, 628.487)"
100,"(381.284, 438.788); (348.715, 438.758); (346.114, 434.989); (336.835, 419.146); (329.537, 395.483); (329.202, 378.758); (329.738, 377.047); (330.305, 375.259); (351.211, 364.857); (365.719, 362.938); (371.964, 362.423); (399.122, 364.084); (401.809, 383.681); (404.037, 403.185); (403.101, 413.344); (386.714, 436.857); (384.022, 438.689)"
101,"(2407.912, 2693.782); (2409.695, 2727.275); (2409.102, 2742.851); (2404.733, 2768.002); (2401.959, 2774.554); (2394.140, 2771.215); (2377.042, 2705.674); (2379.899, 2692.888); (2384.961, 2692.990); (2394.070, 2693.173); (2407.120, 2693.436)"
102,"(3235.248, 2255.679); (3235.542, 2262.736); (3233.764, 2270.605); (3227.244, 2278.723); (3226.938, 2278.247); (3225.693, 2269.969); (3224.762, 2258.375); (3224.750, 2257.760); (3225.821, 2253.993); (3228.378, 2253.605)"
103,"(2296.525, 3546.142); (2298.270, 3529.958); (2303.839, 3541.060); (2304.797, 3548.855); (2304.679, 3555.450); (2302.439, 3558.892)"
104,"(2521.355, 3900.999); (2524.540, 3890.011); (2524.817, 3890.066); (2533.444, 3901.149); (2533.396, 3922.087); (2524.469, 3926.860); (2523.694, 3927.192); (2523.205, 3925.556); (2523.010, 3924.365); (2522.262, 3918.020)"
105,"(2494.856, 230.345); (2489.310, 230.987); (2489.361, 228.376); (2489.712, 226.094); (2490.775, 224.348); (2491.091, 224.483)"
106,"(777.138, 264.377); (778.204, 257.916); (799.809, 256.745); (799.611, 266.703); (797.490, 275.221); (792.309, 279.055); (783.052, 276.459); (777.212, 265.587)"
107,"(12.337, 3735.322); (9.149, 3731.549); (17.793, 3725.129); (24.496, 3721.377); (30.100, 3718.400); (44.129, 3713.066); (91.206, 3697.617); (97.554, 3695.740); (102.947, 3701.841); (96.548, 3711.084); (66.838, 3725.208); (46.765, 3731.967); (26.371, 3735.354)"
108,"(1395.116, 2741.286); (1256.854, 2742.684); (1257.060, 2712.751); (1257.118, 2710.122); (1318.642, 2704.762); (1365.716, 2704.091); (1397.145, 2711.975); (1405.060, 2714.071); (1414.600, 2717.566); (1414.091, 2728.470)"
109,"(2404.191, 2817.818); (2415.203, 2819.597); (2412.660, 2837.182); (2412.136, 2840.420); (2383.831, 2852.717); (2292.331, 2869.459); (2249.031, 2871.464); (2250.210, 2849.153); (2250.367, 2847.237); (2250.620, 2844.485); (2250.797, 2842.672); (2251.012, 2840.877); (2321.099, 2827.309); (2363.398, 2821.849)"
110,"(430.025, 3222.588); (393.472, 3222.590); (397.611, 3211.656); (411.782, 3206.821); (418.709, 3205.714); (432.279, 3207.390); (433.339, 3207.814); (434.004, 3211.723); (434.434, 3216.852); (434.676, 3221.860)"
111,"(2537.188, 1413.469); (2544.711, 1412.211); (2557.152, 1418.280); (2562.281, 1423.545); (2565.039, 1430.785); (2555.813, 1427.706); (2545.450, 1421.699)"
112,"(3599.351, 3516.288); (3601.200, 3522.878); (3600.311, 3535.784); (3597.139, 3541.734); (3592.654, 3542.877); (3593.576, 3525.346)"
113,"(2297.091, 3780.120); (2304.170, 3788.721); (2303.958, 3793.940); (2300.756, 3799.050)"
114,"(292.886, 1838.506); (286.676, 1847.426); (283.950, 1846.904); (282.123, 1841.912); (282.033, 1841.561); (281.365, 1831.066); (283.626, 1826.432); (284.521, 1825.339); (289.057, 1826.671); (291.664, 1833.200)"
115,"(473.011, 2349.052); (480.903, 2337.022); (481.340, 2347.185); (473.035, 2359.288)"
116,"(3136.280, 1942.764); (3112.729, 1942.193); (3144.469, 1914.177); (3146.103, 1923.426); (3144.081, 1929.902); (3140.375, 1938.817)"
117,"(17.375, 1725.171); (17.676, 1734.543); (13.266, 1731.553); (9.790, 1727.241); (8.677, 1719.888); (14.591, 1721.250)"
118,"(2136.962, 738.547); (2139.296, 734.346); (2142.628, 742.726); (2138.554, 741.342)"
119,"(1269.387, 2390.559); (1257.419, 2386.447); (1269.381, 2375.446); (1272.961, 2372.409); (1282.904, 2368.952); (1294.453, 2371.961); (1295.722, 2377.459); (1292.356, 2382.156)"
120,"(1243.812, 2629.094); (1241.058, 2619.376); (1241.724, 2616.941); (1246.632, 2604.728); (1247.834, 2604.234); (1251.563, 2606.717); (1253.231, 2614.833); (1251.016, 2623.115); (1245.829, 2630.870); (1244.491, 2631.174)"
121,"(2359.464, 1568.225); (2360.666, 1578.392); (2359.914, 1584.278); (2357.750, 1590.399); (2351.446, 1591.459); (2345.870, 1586.115); (2345.006, 1579.666); (2346.932, 1575.085); (2350.811, 1571.416)"
122,"(3571.619, 1553.498); (3592.994, 1544.902); (3597.932, 1545.644); (3603.663, 1547.811); (3622.940, 1578.384); (3620.675, 1585.196); (3614.703, 1587.255); (3594.845, 1590.630); (3574.043, 1586.855); (3568.817, 1583.169); (3562.732, 1576.273); (3560.735, 1571.508); (3561.670, 1563.898)"
123,"(384.189, 757.991); (387.899, 766.218); (387.225, 772.995); (383.088, 779.389); (371.283, 789.664); (363.540, 791.085); (360.512, 784.543); (367.280, 772.853); (374.265, 761.994); (376.337, 760.101)"
124,"(2348.659, 884.186); (2344.791, 870.202); (2346.772, 866.934); (2352.599, 865.304); (2357.165, 867.710); (2374.132, 877.690); (2369.562, 880.784); (2364.928, 883.265); (2354.277, 886.858)"
125,"(1256.756, 329.091); (1257.183, 321.643); (1275.664, 309.607); (1281.590, 315.778); (1285.969, 332.123); (1284.513, 335.516); (1275.967, 343.494); (1261.966, 335.291)"
126,"(4009.276, 3209.029); (4020.642, 3186.737); (4024.945, 3194.377); (4027.688, 3216.771); (4023.957, 3222.518); (4013.693, 3213.555)"
127,"(1893.648, 3933.639); (1891.419, 3939.939); (1879.092, 3942.836); (1859.562, 3936.882); (1848.779, 3930.917); (1855.734, 3929.180); (1866.161, 3929.179)"
128,"(554.705, 1813.719); (553.165, 1809.579); (561.800, 1792.443); (566.863, 1782.907); (582.961, 1781.465); (605.673, 1781.371); (616.958, 1784.364); (623.547, 1786.747); (623.298, 1792.663); (622.901, 1798.975); (622.762, 1801.009); (622.482, 1804.314); (622.467, 1804.468); (577.026, 1814.920)"
129,"(1480.746, 3247.410); (1483.080, 3236.057); (1504.580, 3238.879); (1505.259, 3239.822); (1515.714, 3255.135); (1514.074, 3254.854)"
130,"(536.746, 1827.738); (537.745, 1827.302); (539.349, 1830.616); (537.739, 1830.050)"
131,"(1936.399, 1958.603); (1928.985, 1951.395); (1935.484, 1949.722)"
132,"(2052.934, 1591.242); (2040.594, 1584.087); (2042.638, 1576.045); (2047.453, 1569.927); (2052.195, 1573.358); (2055.760, 1585.899)"
133,"(3444.899, 2268.350); (3447.074, 2277.453); (3437.971, 2291.363); (3435.862, 2293.893); (3435.105, 2294.784); (3278.376, 2249.748); (3274.844, 2245.837); (3273.317, 2239.441); (3281.950, 2221.126); (3290.867, 2203.995); (3297.028, 2202.391); (3311.753, 2198.682); (3361.771, 2207.017); (3402.074, 2224.541); (3434.653, 2256.758)"
134,"(948.605, 3960.748); (962.081, 3962.660); (960.242, 3988.267); (956.877, 3991.136); (947.388, 3991.232); (825.269, 3989.614); (768.503, 3985.828); (758.608, 3985.113); (744.970, 3983.919); (745.343, 3961.135); (746.016, 3956.413); (746.479, 3956.233); (755.132, 3953.457)"
135,"(1688.440, 1104.411); (1587.805, 1142.730); (1578.516, 1139.470); (1566.813, 1101.055); (1563.360, 1085.678); (1545.614, 1006.553); (1544.589, 998.574); (1572.492, 981.163); (1634.684, 957.235); (1636.760, 957.276); (1664.759, 957.840); (1686.595, 958.279); (1735.176, 959.257); (1738.320, 959.321); (1759.314, 1019.001); (1762.392, 1060.701); (1761.979, 1065.855)"
136,"(2342.765, 1365.269); (2313.774, 1367.116); (2313.013, 1361.993); (2312.641, 1328.254); (2315.925, 1327.404); (2316.909, 1327.173); (2317.349, 1327.097); (2332.844, 1325.957); (2343.019, 1325.621); (2347.523, 1325.961); (2358.408, 1327.632); (2360.295, 1328.343); (2355.763, 1347.575); (2353.435, 1352.004); (2348.626, 1360.184)"
137,"(1909.398, 372.645); (1902.918, 375.055); (1899.871, 374.225); (1898.163, 371.629); (1897.274, 369.258); (1896.658, 363.086); (1896.640, 359.587); (1897.608, 354.196); (1902.772, 351.734); (1916.819, 349.745); (1923.437, 349.147); (1926.641, 350.095); (1929.198, 351.330); (1930.077, 352.803); (1929.115, 354.064)"
138,"(873.968, 1109.783); (873.424, 1101.988); (875.107, 1099.565); (882.076, 1094.385); (887.782, 1092.602); (893.552, 1092.085); (896.958, 1094.458); (897.247, 1094.816); (895.561, 1099.773); (894.450, 1100.754); (884.998, 1108.655); (878.997, 1111.101)"
139,"(1584.283, 1905.076); (1585.366, 1906.127); (1585.190, 1910.147); (1584.626, 1915.827); (1580.453, 1924.334); (1577.129, 1926.899); (1577.146, 1925.864); (1577.181, 1924.185); (1578.283, 1919.714); (1578.700, 1918.033); (1580.232, 1914.293); (1582.496, 1908.840); (1583.838, 1906.008)"
140,"(4088.038, 1091.527); (4083.798, 1217.508); (4076.047, 1223.139); (4020.486, 1243.033); (3925.922, 1270.843); (3920.833, 1269.590); (3917.357, 1263.258); (3911.179, 1244.887); (3876.613, 1136.801); (3850.402, 1051.369); (3848.761, 1042.764); (3850.684, 1042.802); (3865.448, 1043.100); (4052.291, 1046.860); (4064.689, 1047.110); (4074.125, 1047.300); (4074.907, 1047.315); (4077.595, 1053.777)"
141,"(4010.932, 4049.750); (3990.049, 4086.615); (3965.748, 4086.380); (3947.599, 4085.298); (3944.709, 4083.501); (3941.418, 4046.393); (3941.015, 4038.338); (3936.028, 3937.098); (3912.632, 3451.319); (3919.119, 3436.113); (3927.085, 3420.500); (3932.765, 3419.197); (3997.133, 3421.987); (4005.296, 3435.714); (4008.593, 3453.648); (4011.798, 3487.231); (4012.430, 3543.998); (4012.817, 3623.202); (4012.679, 3756.850)"
142,"(2574.585, 594.350); (2569.484, 575.134); (2575.289, 570.468); (2588.255, 566.760); (2606.833, 571.614); (2607.410, 576.594); (2608.570, 594.926); (2592.993, 598.238); (2579.113, 599.146)"
143,"(1025.552, 3767.043); (1024.892, 3798.542); (1021.747, 3795.546); (1018.339, 3790.408); (1017.259, 3784.002); (1016.621, 3778.939); (1020.679, 3770.502); (1024.451, 3767.587)"
144,"(3705.266, 2183.293); (3707.489, 2180.872); (3708.104, 2181.622); (3708.247, 2182.044); (3708.082, 2182.277)"
145,"(2505.065, 690.925); (2506.141, 681.256); (2568.754, 634.456); (2571.116, 635.834); (2576.271, 640.617); (2580.263, 646.566); (2572.500, 666.031); (2563.004, 678.763); (2544.929, 689.161); (2537.620, 691.906); (2518.450, 694.752); (2511.315, 694.599)"
146,"(1451.951, 1116.993); (1463.247, 1121.556); (1466.850, 1126.406); (1472.068, 1142.991); (1465.140, 1142.952); (1458.056, 1142.597); (1448.988, 1141.214); (1450.430, 1128.977)"
147,"(834.638, 1255.096); (825.890, 1255.107); (825.837, 1254.905); (825.206, 1246.216); (826.758, 1236.783); (827.115, 1235.708); (834.175, 1238.854); (834.569, 1242.459)"
148,"(2047.359, 1543.327); (2041.257, 1538.632); (2041.367, 1538.287); (2043.683, 1532.507); (2045.276, 1528.562); (2048.418, 1521.560); (2051.986, 1527.505); (2052.223, 1539.817)"
149,"(776.691, 4021.920); (779.657, 4010.827); (784.923, 4010.327); (815.999, 4008.512); (819.486, 4008.914); (1012.325, 4036.776); (1013.398, 4037.008); (1012.654, 4049.108); (1012.531, 4050.948); (1012.311, 4053.017); (1011.000, 4054.793); (1010.880, 4054.933); (939.754, 4048.561); (805.262, 4035.406); (777.257, 4025.267)"
150,"(2846.693, 2823.086); (2855.152, 2823.101); (2857.079, 2824.602); (2857.439, 2828.308); (2857.378, 2828.772); (2850.519, 2831.861); (2844.145, 2834.207); (2832.057, 2838.479); (2826.724, 2838.805); (2825.231, 2837.689); (2825.316, 2835.101); (2827.481, 2830.736); (2839.138, 2823.787)"
151,"(1801.222, 1087.014); (1813.558, 1071.232); (1963.832, 1026.630); (1977.638, 1028.795); (1977.142, 1053.439); (1976.614, 1079.662); (1963.932, 1099.494); (1893.142, 1124.121); (1828.625, 1141.324); (1820.232, 1143.173); (1816.694, 1139.145); (1812.876, 1131.396); (1803.839, 1103.177)"
152,"(2189.334, 1019.093); (2195.763, 1021.523); (2195.345, 1028.884); (2194.996, 1033.953); (2194.667, 1037.167); (2194.210, 1041.584); (2193.526, 1042.219); (2178.617, 1044.592); (2163.921, 1046.480); (2153.424, 1046.916); (2164.448, 1021.534)"
153,"(362.678, 3958.001); (363.585, 3958.763); (362.406, 3959.267); (361.436, 3958.992); (361.672, 3958.486)"
154,"(2120.232, 3764.453); (2118.400, 3769.947); (2115.110, 3773.459); (2104.940, 3782.544); (2104.634, 3782.665); (2104.753, 3780.496); (2104.942, 3778.258); (2105.969, 3774.962); (2107.737, 3770.135); (2110.280, 3764.044); (2113.571, 3756.726); (2114.109, 3755.567); (2116.765, 3750.153); (2117.946, 3751.707)"
155,"(3849.306, 1836.414); (3849.420, 1833.179); (3853.963, 1831.475); (3855.465, 1831.719); (3861.667, 1832.819); (3863.071, 1833.078); (3868.078, 1834.733); (3873.689, 1837.831); (3873.553, 1838.672); (3872.064, 1843.096); (3869.474, 1845.691); (3866.129, 1846.790); (3864.108, 1847.127); (3861.187, 1846.777); (3858.115, 1845.668); (3852.677, 1843.319); (3850.041, 1839.056)"
156,"(183.890, 2538.288); (182.269, 2547.646); (175.626, 2550.961); (134.062, 2537.852); (120.575, 2533.451); (117.336, 2531.647); (95.632, 2518.443); (93.845, 2517.187); (79.632, 2505.472); (79.509, 2505.356); (77.800, 2503.225); (72.840, 2496.968); (98.138, 2494.558); (111.172, 2496.689); (164.579, 2508.114); (174.734, 2511.978); (181.755, 2531.791)"
157,"(3689.111, 1586.802); (3657.297, 1564.021); (3665.637, 1508.663); (3671.708, 1500.343); (3676.057, 1498.100); (3733.417, 1490.813); (3835.153, 1555.416); (3842.240, 1577.838); (3843.407, 1582.587); (3843.589, 1584.719); (3843.947, 1589.787); (3843.764, 1590.190); (3824.235, 1591.034); (3752.580, 1591.111); (3713.498, 1589.133); (3699.646, 1588.039)"
158,"(3878.985, 1004.573); (3878.205, 1010.831); (3871.935, 1014.362); (3867.429, 1015.031); (3865.405, 1012.615); (3866.111, 1001.314); (3867.657, 996.651); (3875.863, 999.913)"
159,"(2588.629, 253.910); (2593.953, 258.179); (2593.534, 258.564); (2587.171, 263.411); (2585.266, 262.353); (2585.355, 257.268)"
160,"(873.311, 3090.152); (873.244, 3087.274); (873.677, 3083.462); (898.708, 3077.961); (904.719, 3077.565); (906.745, 3078.720); (908.373, 3080.852); (908.600, 3083.247); (904.756, 3085.598); (901.815, 3087.067); (885.132, 3094.223); (883.502, 3094.445); (877.165, 3094.996); (875.347, 3092.773)"
161,"(3624.803, 707.958); (3632.364, 693.556); (3638.912, 698.897); (3635.491, 710.595)"
162,"(536.687, 625.193); (541.764, 615.813); (545.973, 618.042); (547.360, 619.794); (547.576, 621.325); (547.609, 626.629); (547.158, 627.725); (546.390, 628.527); (541.327, 630.848); (539.170, 629.439)"
163,"(1137.547, 305.962); (1129.476, 300.413); (1131.157, 294.179); (1136.347, 289.891); (1154.771, 287.680); (1157.791, 288.742); (1158.860, 289.893); (1156.567, 308.682); (1148.692, 311.079)"
164,"(889.614, 1919.249); (888.888, 1915.177); (894.416, 1918.514); (894.572, 1927.491)"
165,"(3518.157, 3335.106); (3513.486, 3324.573); (3516.412, 3320.370); (3519.780, 3327.192)"
166,"(1397.648, 2522.718); (1411.070, 2566.993); (1405.159, 2581.640); (1399.940, 2582.741); (1392.584, 2576.849); (1387.327, 2564.091); (1384.914, 2557.974); (1387.728, 2533.960); (1391.469, 2523.574)"
167,"(1314.989, 1427.661); (1315.936, 1429.979); (1303.519, 1446.373); (1295.726, 1450.571); (1279.784, 1457.770); (1257.033, 1463.349); (1262.191, 1456.231); (1272.974, 1447.442); (1294.839, 1432.491)"
168,"(392.288, 1511.542); (362.778, 1560.729); (336.713, 1589.346); (329.461, 1590.657); (351.864, 1549.134); (381.398, 1515.099)"
169,"(3654.459, 1202.190); (3625.020, 1183.689); (3636.196, 1168.234); (3643.823, 1167.224); (3650.228, 1168.035); (3663.577, 1170.102); (3669.612, 1172.159); (3676.932, 1175.240); (3680.208, 1186.340); (3674.032, 1198.283); (3667.658, 1207.034)"
170,"(2794.374, 323.062); (2816.221, 320.632); (2821.947, 322.575); (2824.741, 326.479); (2825.062, 330.935); (2820.763, 336.730); (2818.002, 339.635); (2815.067, 340.898); (2805.354, 342.894); (2802.678, 341.116); (2799.803, 337.565); (2793.676, 328.037); (2793.163, 326.595); (2793.881, 323.781)"
171,"(2607.055, 3063.039); (2601.329, 3060.377); (2605.948, 3058.187); (2618.825, 3059.970); (2618.325, 3062.580); (2618.318, 3062.584)"
172,"(535.506, 3873.581); (534.231, 3876.097); (526.264, 3878.636); (518.630, 3879.043); (513.232, 3877.722); (504.980, 3872.967); (505.604, 3872.979); (531.177, 3873.494)"
173,"(3326.241, 962.567); (3321.799, 982.753); (3312.896, 977.825); (3305.155, 963.124); (3318.394, 957.582)"
174,"(3211.561, 3444.167); (3209.168, 3383.720); (3209.441, 3380.190); (3221.908, 3363.268); (3241.032, 3346.641); (3245.739, 3345.344); (3253.914, 3370.479); (3257.639, 3396.821); (3254.047, 3433.775); (3238.381, 3443.544); (3233.921, 3445.334); (3220.463, 3446.931)"
175,"(514.953, 855.088); (504.849, 851.953); (506.061, 848.040); (506.268, 847.395); (507.797, 844.754); (510.003, 842.067); (511.079, 842.154); (522.636, 847.959); (522.337, 852.455)"
176,"(2233.107, 2676.149); (2239.796, 2668.736); (2250.351, 2665.129); (2258.722, 2666.770); (2255.629, 2673.670); (2252.550, 2677.496); (2246.869, 2678.843); (2242.289, 2678.078)"
177,"(456.687, 3931.768); (461.828, 3897.775); (466.540, 3891.360); (473.050, 3889.467); (586.043, 3883.046); (704.077, 3893.823); (708.030, 3894.508); (718.341, 3908.169); (726.503, 3919.252); (725.106, 3936.184); (721.658, 3943.270); (713.156, 3956.456); (704.471, 3958.376); (691.303, 3958.538); (525.167, 3958.454); (482.667, 3956.785); (463.808, 3954.442)"
178,"(1979.046, 770.215); (1994.262, 774.522); (1989.303, 783.229); (1983.209, 789.516); (1966.857, 791.137); (1960.784, 785.284); (1963.358, 778.642)"
179,"(1963.019, 1879.076); (1960.790, 1868.415); (1962.621, 1855.152); (1967.255, 1851.636); (1976.363, 1848.338); (1982.235, 1846.559); (1979.670, 1855.458); (1973.742, 1866.200)"
180,"(2506.348, 1005.357); (2505.404, 993.891); (2512.841, 990.237); (2518.019, 988.396); (2524.857, 986.734); (2530.487, 985.433); (2545.003, 983.447); (2548.273, 984.010); (2549.759, 988.854); (2548.729, 992.388); (2538.698, 1002.713); (2532.385, 1008.882); (2521.553, 1014.773); (2514.893, 1015.181); (2511.095, 1011.971)"
181,"(2916.616, 3094.877); (2905.222, 3091.571); (2909.917, 3085.162); (2916.857, 3082.214); (2923.059, 3081.458); (2925.629, 3083.314); (2922.318, 3089.011)"
182,"(776.611, 614.197); (780.597, 526.851); (843.976, 525.224); (851.875, 527.313); (856.160, 529.008); (859.430, 530.467); (861.400, 531.673); (865.789, 535.191); (869.298, 539.063); (870.512, 542.354); (891.415, 624.734); (889.642, 625.498); (842.768, 630.824); (806.800, 625.724); (787.947, 618.681)"
183,"(1932.462, 1858.039); (1920.000, 2278.759); (1916.239, 2283.891); (1910.599, 2288.237); (1885.982, 2292.425); (1835.516, 2294.624); (1818.305, 2290.249); (1814.795, 2289.024); (1810.953, 2287.612); (1807.065, 2276.553); (1804.991, 2254.397); (1803.106, 2230.947); (1801.923, 2084.430); (1801.095, 1841.905); (1802.097, 1838.514); (1803.959, 1834.269); (1851.199, 1729.885); (1900.028, 1724.155); (1903.315, 1724.274); (1913.661, 1746.154)"
184,"(9.221, 1319.573); (19.951, 1293.047); (23.888, 1290.601); (79.519, 1273.751); (97.909, 1284.056); (99.764, 1289.289); (102.966, 1380.922); (103.765, 1435.925); (103.010, 1453.747); (101.615, 1460.700); (96.653, 1461.175); (27.417, 1463.388); (21.263, 1460.536); (10.211, 1427.557)"
185,"(3209.468, 2968.626); (3231.856, 2950.882); (3232.360, 2950.800); (3240.419, 2949.785); (3242.188, 2952.681); (3242.878, 2955.133); (3250.867, 2991.672); (3245.012, 2998.708); (3230.720, 2991.684); (3214.938, 2978.110)"
186,"(380.361, 1681.360); (386.269, 1680.841); (389.275, 1682.280); (391.446, 1698.169); (378.778, 1702.589); (377.495, 1701.790); (377.600, 1699.020); (378.298, 1689.956); (380.173, 1681.886)"
