NO,Polygon Points
111,"(5201.733, 1146.107); (5219.869, 1160.504); (5217.435, 1168.071); (5210.245, 1172.099); (5198.876, 1175.172); (5195.225, 1171.550); (5193.654, 1165.515); (5193.432, 1154.062); (5196.241, 1151.335); (5198.971, 1148.707)"
112,"(5072.045, 1568.935); (5064.512, 1547.548); (5065.773, 1511.390); (5067.779, 1507.431); (5073.758, 1504.636); (5086.172, 1501.949); (5102.851, 1501.076); (5117.111, 1508.999); (5124.523, 1525.102); (5123.203, 1547.101); (5117.517, 1590.300); (5112.648, 1590.667); (5099.733, 1584.914)"
113,"(2497.842, 2084.748); (2503.280, 2083.486); (2507.636, 2086.909); (2513.237, 2099.743); (2517.315, 2109.898); (2519.758, 2116.643); (2521.058, 2123.579); (2521.876, 2128.410); (2521.500, 2133.372); (2519.867, 2143.216); (2517.191, 2152.694); (2493.624, 2161.372); (2485.673, 2163.909); (2476.417, 2166.568); (2441.249, 2154.260); (2444.253, 2148.800)"
114,"(5641.138, 2601.614); (5642.093, 2580.548); (5646.431, 2567.754); (5666.647, 2511.591); (5670.189, 2507.894); (5680.884, 2509.409); (5718.797, 2515.671); (5723.001, 2534.074); (5726.138, 2557.790); (5716.491, 2578.570); (5711.093, 2584.002); (5654.165, 2611.030); (5642.805, 2614.763); (5641.843, 2610.782)"
115,"(6537.020, 1282.978); (6542.496, 1276.403); (6556.149, 1272.756); (6562.095, 1276.877); (6564.764, 1282.694); (6567.167, 1291.719); (6558.206, 1302.968); (6552.791, 1303.011); (6546.729, 1297.185)"
116,"(3369.422, 3783.244); (3368.950, 3777.713); (3371.037, 3759.240); (3373.262, 3746.219); (3377.334, 3744.145); (3386.159, 3742.478); (3397.403, 3742.005); (3404.460, 3750.103); (3403.764, 3755.501); (3379.000, 3795.391); (3375.976, 3799.079)"
117,"(7847.620, 3623.080); (7832.703, 3612.276); (7845.745, 3610.767); (7851.938, 3610.053); (7862.456, 3615.092); (7853.418, 3621.302)"
118,"(1449.248, 1963.287); (1450.066, 1955.950); (1455.108, 1948.815); (1467.698, 1954.523); (1479.378, 1959.985); (1483.037, 1966.879); (1470.172, 1974.260); (1464.713, 1975.459); (1459.829, 1973.774); (1454.299, 1968.750)"
119,"(3073.736, 1830.633); (3064.528, 1823.701); (3077.514, 1816.503); (3083.544, 1821.004); (3080.430, 1828.301)"
120,"(3088.054, 1149.205); (3094.317, 1147.572); (3090.229, 1154.053); (3086.766, 1158.979); (3080.684, 1159.302); (3082.932, 1155.561)"
121,"(2655.688, 2807.250); (2649.284, 2798.195); (2661.956, 2792.049); (2667.439, 2791.650)"
122,"(5373.550, 3175.323); (5369.010, 3171.728); (5372.029, 3168.853); (5379.417, 3167.886); (5387.650, 3167.480); (5395.101, 3170.919)"
123,"(5912.539, 3166.241); (5938.478, 3168.300); (5936.290, 3170.385); (5919.201, 3175.114)"
124,"(7964.004, 807.424); (7960.543, 807.263); (7961.009, 804.085); (7965.016, 803.387)"
125,"(1294.597, 1223.194); (1288.979, 1216.314); (1293.654, 1212.469); (1297.246, 1215.401); (1303.065, 1220.347)"
126,"(3208.816, 1147.528); (3224.465, 1136.086); (3236.668, 1128.904); (3245.270, 1123.853); (3251.042, 1122.400); (3261.160, 1151.296); (3269.030, 1176.041); (3267.982, 1188.675); (3252.094, 1205.502); (3249.950, 1206.918); (3243.200, 1206.711); (3220.230, 1204.003); (3216.263, 1189.278)"
127,"(1289.264, 994.091); (1297.919, 991.822); (1295.254, 998.882); (1289.470, 996.079)"
128,"(5471.892, 2050.812); (5483.147, 2065.442); (5469.921, 2070.604); (5467.821, 2070.700); (5462.357, 2068.752); (5452.131, 2063.453); (5450.574, 2058.715); (5449.176, 2051.883); (5454.052, 2047.345); (5464.382, 2048.872)"
129,"(5177.406, 3098.656); (5172.611, 3113.846); (5169.444, 3115.239); (5156.592, 3120.716); (5151.382, 3122.054); (5123.468, 3126.973); (5117.531, 3123.432); (5100.896, 3109.591); (5096.512, 3098.670); (5126.111, 3090.459); (5172.299, 3089.996)"
130,"(1016.857, 4037.016); (1018.868, 4027.738); (1073.224, 4024.087); (1066.736, 4036.801); (1050.566, 4038.768); (1024.617, 4038.077)"
131,"(6377.056, 2699.477); (6389.212, 2688.398); (6413.178, 2689.060); (6414.647, 2694.946); (6409.698, 2704.447); (6403.173, 2707.982); (6397.417, 2711.001); (6386.283, 2711.118); (6377.801, 2708.234)"
132,"(1960.947, 3665.148); (1986.685, 3643.552); (2003.326, 3639.510); (2017.682, 3640.183); (2068.906, 3642.834); (2099.184, 3648.481); (2088.249, 3660.228); (2078.154, 3663.460); (2039.914, 3669.993); (2013.002, 3671.025); (1988.211, 3670.475); (1968.210, 3667.105)"
133,"(3118.152, 2826.651); (3120.842, 2832.407); (3112.349, 2837.196); (3105.959, 2839.048); (3096.826, 2834.952); (3106.719, 2827.060)"
134,"(1096.855, 3649.566); (1104.005, 3640.695); (1126.686, 3641.338); (1131.897, 3644.659); (1128.290, 3651.088); (1125.766, 3654.699); (1102.783, 3655.358)"
135,"(2786.204, 2055.579); (2790.344, 2060.772); (2778.837, 2070.404); (2777.024, 2070.516); (2780.204, 2060.196)"
136,"(782.642, 998.679); (776.955, 993.113); (782.634, 991.985); (785.773, 996.213)"
137,"(8166.537, 3240.193); (8181.190, 3250.707); (8169.653, 3254.887); (8153.277, 3248.245); (8160.875, 3240.827)"
138,"(1417.298, 1345.221); (1417.932, 1336.118); (1424.538, 1336.434); (1430.877, 1339.035); (1430.199, 1347.435); (1418.350, 1350.536)"
139,"(6138.281, 1542.634); (6138.334, 1547.626); (6134.952, 1553.268); (6129.053, 1559.346); (6125.434, 1556.993); (6121.038, 1544.996); (6125.157, 1541.632)"
140,"(1497.408, 2464.634); (1519.378, 2459.257); (1513.834, 2466.191); (1510.608, 2469.410); (1503.464, 2470.863)"
141,"(8169.316, 1354.847); (8174.332, 1352.802); (8178.143, 1354.845); (8183.659, 1364.464); (8179.873, 1367.066); (8172.979, 1366.686); (8169.324, 1362.269)"
142,"(5219.855, 3530.919); (5217.590, 3541.783); (5204.305, 3542.845); (5195.493, 3539.385); (5192.772, 3533.651); (5211.244, 3527.525)"
143,"(8008.960, 1118.424); (8021.256, 1120.987); (8015.132, 1127.209); (8011.836, 1124.941)"
144,"(1940.350, 2262.506); (1929.498, 2252.981); (1938.657, 2252.224); (1949.986, 2254.140)"
145,"(7998.538, 1367.350); (7993.167, 1354.477); (8002.667, 1354.221); (8008.118, 1357.824); (8005.991, 1362.236); (8000.933, 1366.119)"
146,"(6576.161, 3266.029); (6570.568, 3270.738); (6556.868, 3269.796); (6553.420, 3265.200); (6565.600, 3263.500); (6570.612, 3263.028)"
147,"(3993.065, 3230.843); (4008.568, 3226.514); (4019.644, 3234.449); (4012.788, 3239.269); (4003.825, 3238.326); (3996.023, 3235.174)"
148,"(5528.986, 1427.422); (5538.584, 1425.077); (5542.225, 1428.728); (5537.407, 1430.535)"
149,"(881.993, 1024.875); (872.755, 1030.877); (872.841, 1028.568); (878.102, 1020.965)"
150,"(2068.410, 1045.395); (2064.742, 1047.044); (2060.513, 1045.706); (2057.148, 1039.184); (2063.969, 1041.866)"
151,"(1400.691, 807.211); (1402.039, 804.335); (1406.164, 805.027); (1403.756, 807.425)"
152,"(895.395, 3078.981); (888.956, 3076.836); (901.434, 3070.490); (913.414, 3068.805)"
153,"(7734.381, 1221.861); (7721.285, 1222.696); (7725.686, 1217.287); (7728.792, 1214.203)"
154,"(6409.568, 3903.115); (6398.423, 3910.614); (6392.370, 3910.857); (6376.785, 3909.813); (6380.174, 3907.059); (6389.603, 3900.418); (6394.618, 3899.033); (6401.164, 3900.075)"
155,"(7261.882, 934.980); (7256.559, 932.173); (7260.742, 931.762); (7263.738, 932.359)"
156,"(4118.066, 1040.459); (5096.030, 1174.410); (5101.535, 1252.228); (5102.734, 1308.718); (5104.412, 1963.563); (5103.582, 2005.728); (5099.907, 2015.825); (5085.873, 2036.714); (5068.427, 2039.267); (4254.330, 2039.253); (4166.768, 2038.833); (4113.676, 2034.826); (4104.706, 2033.203); (4104.711, 2032.756); (4106.118, 1928.221); (4108.715, 1735.268); (4117.188, 1105.661); (4117.915, 1051.637)"
157,"(8088.988, 1419.542); (8104.481, 1423.241); (8101.886, 1429.688); (8092.938, 1431.182); (8089.447, 1426.072)"
158,"(6650.161, 3046.645); (6649.095, 3045.730); (6650.625, 3039.335); (6658.259, 3034.512)"
159,"(5336.724, 1030.169); (5339.832, 1024.560); (5347.374, 1026.870); (5340.256, 1030.622)"
160,"(6276.471, 1610.612); (6217.353, 1655.306); (6183.976, 1650.336); (6164.542, 1630.645); (6157.906, 1598.759); (6152.622, 1569.374); (6156.212, 1550.577); (6180.303, 1523.891); (6184.487, 1520.615); (6244.752, 1509.112); (6290.351, 1504.835); (6297.834, 1505.142); (6305.028, 1510.619); (6307.767, 1515.537); (6313.548, 1529.152); (6312.583, 1534.742); (6293.525, 1582.020)"
161,"(907.555, 1039.595); (998.516, 1050.889); (1006.431, 1146.583); (1007.205, 1161.587); (1007.617, 1215.212); (1007.823, 1270.255); (1008.119, 1370.230); (1008.392, 1572.905); (1008.424, 2013.614); (1002.461, 2031.457); (989.950, 2033.539); (964.226, 2036.342); (950.676, 2037.690); (927.968, 2039.147); (212.755, 2039.178); (26.255, 2038.367); (16.659, 2037.518); (13.684, 2036.270); (9.007, 2009.168); (8.790, 1919.638); (8.784, 1825.437); (8.786, 1622.000); (9.098, 1405.965); (19.460, 1043.563); (330.910, 1039.879)"
162,"(6262.105, 3090.228); (6249.222, 3074.337); (6253.028, 3069.567); (6313.078, 3065.152); (6317.960, 3065.662); (6322.564, 3069.947); (6320.667, 3084.056); (6318.143, 3086.050); (6300.624, 3091.091); (6280.057, 3095.354); (6266.959, 3093.191)"
163,"(2062.597, 4077.249); (2057.151, 4036.151); (2157.618, 3262.567); (2180.891, 3117.228); (2187.332, 3102.733); (2270.923, 3088.459); (2325.891, 3103.727); (2331.038, 3108.624); (2363.572, 3247.853); (2351.921, 3434.920); (2288.943, 3915.200); (2263.156, 4007.745); (2210.288, 4085.032); (2204.691, 4086.684); (2152.443, 4084.515)"
164,"(2032.436, 3973.412); (2022.441, 4083.959); (2007.419, 4086.693); (1478.704, 4038.563); (1338.675, 4018.714); (1059.113, 3972.973); (1049.305, 3969.842); (1038.334, 3965.189); (1032.936, 3775.168); (1035.081, 3749.538); (1049.324, 3750.413); (1373.086, 3772.154); (1499.879, 3784.037); (1810.606, 3837.752); (1955.626, 3866.185); (2019.861, 3888.154); (2024.522, 3892.530); (2029.764, 3901.802)"
165,"(6367.752, 2540.724); (6300.558, 2551.254); (6180.939, 2550.580); (6171.862, 2550.525); (6159.460, 2548.925); (6152.988, 2533.890); (6165.013, 2395.684); (6195.516, 2249.284); (6290.494, 1812.572); (6342.861, 1588.912); (6347.193, 1572.024); (6393.557, 1554.788); (6417.051, 1552.780); (6474.961, 1564.036); (6507.520, 1570.742); (6506.764, 1585.432); (6400.496, 2363.897)"
166,"(5421.388, 1672.314); (5420.527, 1686.966); (5410.819, 1684.136); (5384.505, 1673.837); (5386.541, 1659.375); (5389.451, 1656.062); (5395.089, 1656.494); (5400.745, 1659.107); (5412.335, 1665.543)"
167,"(841.797, 15.543); (991.149, 17.924); (1000.361, 60.976); (1004.894, 117.396); (1004.619, 161.621); (950.692, 488.428); (803.392, 950.285); (532.094, 1010.915); (502.536, 1015.038); (466.442, 1015.203); (242.895, 1015.350); (37.597, 1015.273); (19.093, 1011.837); (15.284, 1002.048); (8.581, 974.916); (9.011, 898.009); (11.640, 836.268); (21.048, 784.531); (218.655, 258.902); (278.650, 224.192); (816.607, 20.208)"
168,"(2401.003, 2727.835); (2377.176, 2697.163); (2380.098, 2656.695); (2384.180, 2650.731); (2393.479, 2644.025); (2401.817, 2642.969); (2457.377, 2638.557); (2463.208, 2640.472); (2464.007, 2646.519); (2457.370, 2735.800); (2455.792, 2739.485); (2451.216, 2741.014); (2442.180, 2743.472); (2436.501, 2743.274)"
169,"(5273.117, 1041.612); (5282.566, 1035.860); (5281.445, 1043.990); (5276.514, 1047.259)"
170,"(6114.378, 3159.831); (6122.719, 4077.527); (6116.254, 4084.674); (6112.085, 4086.480); (6099.823, 4086.901); (5937.440, 4087.469); (5312.433, 4087.185); (5169.946, 4086.060); (5145.471, 4045.405); (5128.650, 3938.057); (5236.521, 3196.992); (5238.265, 3193.329); (5262.373, 3188.875); (6050.911, 3091.362); (6106.687, 3088.365); (6112.017, 3124.002)"
171,"(1329.362, 1207.200); (1289.394, 1183.227); (1291.830, 1130.616); (1298.223, 1126.554); (1307.788, 1126.900); (1320.264, 1130.791); (1354.738, 1142.740); (1361.862, 1145.881); (1372.142, 1150.535); (1378.314, 1165.048); (1377.220, 1174.732); (1333.730, 1204.364)"
172,"(7177.326, 3928.557); (7176.646, 3155.348); (7178.853, 3100.778); (7185.433, 3093.895); (7202.091, 3088.144); (7323.676, 3091.352); (7332.597, 3100.622); (7332.199, 3130.242); (7326.150, 3579.725); (7325.110, 3657.015); (7319.807, 4051.062); (7319.429, 4079.095); (7299.789, 4087.037); (7263.542, 4087.347); (7249.070, 4087.073); (7220.114, 4083.703); (7201.377, 4077.956); (7189.327, 4064.508); (7184.278, 4037.061)"
173,"(7452.519, 3704.524); (7460.231, 3775.298); (7456.492, 3789.304); (7443.182, 3820.364); (7434.211, 3830.771); (7424.755, 3829.358); (7391.090, 3823.403); (7385.029, 3818.840); (7369.062, 3789.329); (7371.632, 3777.766); (7376.246, 3762.915); (7396.766, 3712.529); (7410.504, 3691.365); (7416.335, 3690.262); (7428.229, 3689.118); (7440.305, 3690.883); (7445.306, 3694.070); (7449.883, 3698.612)"
174,"(8086.979, 2742.655); (8073.263, 2728.771); (8090.093, 2699.120); (8140.381, 2679.703); (8147.223, 2683.220); (8152.450, 2687.739); (8157.392, 2693.274); (8162.654, 2707.207); (8167.644, 2724.587); (8163.977, 2732.226); (8157.101, 2736.220); (8153.181, 2737.852)"
175,"(617.130, 2769.806); (622.714, 2753.579); (625.217, 2750.708); (633.175, 2748.940); (635.115, 2755.353); (635.392, 2758.959); (634.938, 2763.586); (634.174, 2769.030); (625.509, 2774.362); (622.247, 2774.755)"
176,"(2056.798, 3118.883); (2067.478, 3066.437); (2070.792, 3062.930); (2079.731, 3060.862); (2084.866, 3060.370); (2131.677, 3068.633); (2135.637, 3069.934); (2159.473, 3149.655); (2156.912, 3178.738); (2152.019, 3183.424); (2148.216, 3186.999); (2143.209, 3191.433); (2094.239, 3170.182); (2089.718, 3167.033); (2077.977, 3156.954)"
177,"(2057.241, 3366.447); (2061.845, 3338.805); (2064.486, 3336.288); (2077.317, 3334.866); (2089.562, 3338.133); (2094.408, 3340.091); (2115.000, 3351.961); (2107.351, 3361.042); (2100.727, 3365.649); (2066.443, 3382.932); (2061.339, 3382.409); (2058.281, 3380.187)"
178,"(2155.763, 3095.409); (2153.188, 3089.731); (2156.341, 3084.577); (2166.721, 3082.942); (2174.785, 3085.933)"
179,"(2369.322, 3079.431); (2370.852, 3082.732); (2367.503, 3086.734); (2355.520, 3094.641); (2348.317, 3084.991); (2345.371, 3079.907); (2363.024, 3079.318)"
180,"(3366.131, 1551.744); (3371.625, 1552.102); (3444.430, 1574.766); (3449.115, 1577.157); (3443.715, 1598.029); (3432.039, 1632.770); (3410.455, 1650.330); (3403.413, 1655.159); (3381.530, 1640.476); (3371.481, 1632.081); (3364.264, 1624.803); (3337.042, 1592.490); (3342.319, 1569.631); (3351.029, 1557.266); (3357.559, 1553.851)"
181,"(6816.000, 2524.826); (6844.197, 2596.542); (6843.655, 2605.177); (6840.391, 2611.996); (6836.460, 2619.208); (6827.453, 2632.707); (6807.725, 2643.507); (6719.134, 2652.757); (6361.280, 2679.429); (6336.844, 2677.961); (6311.132, 2663.117); (6307.801, 2658.682); (6281.322, 2589.644); (6295.553, 2569.405); (6302.689, 2566.649); (6412.544, 2548.210); (6749.003, 2515.690); (6760.970, 2515.037); (6792.115, 2517.287)"
182,"(5384.120, 445.066); (5920.983, 573.699); (5852.534, 892.395); (5823.749, 1005.027); (5788.434, 1014.499); (5762.738, 1015.450); (5237.866, 1010.048); (5149.762, 1000.531); (5133.744, 956.535); (5129.094, 940.894); (5135.336, 908.993); (5152.336, 847.833); (5337.751, 449.978); (5351.604, 441.068); (5365.920, 441.243)"
183,"(6954.968, 648.380); (6947.306, 696.556); (6764.854, 1014.831); (6763.260, 1014.868); (6722.712, 998.028); (6703.466, 988.926); (6690.943, 982.816); (6686.056, 979.244); (6666.371, 946.212); (6665.090, 938.517); (6673.595, 892.974); (6741.608, 718.417); (6746.927, 705.649); (6753.084, 695.716); (6821.165, 673.281); (6943.034, 648.258)"
184,"(1483.816, 1072.035); (1480.941, 1037.628); (1485.395, 1027.989); (1541.484, 1015.109); (1547.037, 1016.667); (1553.918, 1025.659); (1547.907, 1044.139); (1532.751, 1067.216); (1518.437, 1078.291); (1515.173, 1079.202)"
185,"(3528.511, 3790.373); (3536.022, 3787.382); (3586.168, 3799.516); (3586.080, 3805.175); (3584.619, 3821.792); (3581.382, 3843.629); (3567.641, 3894.779); (3556.762, 3889.339); (3547.294, 3884.356); (3544.001, 3869.276); (3542.643, 3862.497)"
186,"(6715.728, 2181.924); (6725.972, 2191.479); (6724.941, 2198.461); (6718.852, 2199.462); (6707.766, 2198.205); (6702.821, 2197.630); (6697.144, 2195.535); (6696.717, 2187.446); (6699.100, 2185.652)"
187,"(1650.852, 4087.268); (1641.444, 4079.009); (1647.471, 4075.424); (1667.353, 4070.770); (1708.685, 4066.551); (1718.348, 4066.324); (1724.810, 4074.541); (1704.483, 4082.054); (1663.385, 4087.319)"
188,"(6510.511, 2711.425); (6441.494, 2707.178); (6441.629, 2690.937); (6446.651, 2675.971); (6470.092, 2665.684); (6477.820, 2666.755); (6505.860, 2672.704); (6516.548, 2676.132); (6521.012, 2686.196); (6522.138, 2702.475); (6520.193, 2707.813)"
189,"(7145.595, 2226.216); (7145.450, 2224.138); (7153.582, 2216.609); (7158.277, 2215.356); (7164.585, 2214.873); (7167.452, 2219.513); (7166.934, 2223.691); (7153.651, 2230.170); (7147.056, 2230.667)"
190,"(4083.107, 3862.732); (4056.730, 3861.713); (4061.075, 3855.632); (4069.081, 3851.505); (4081.108, 3849.626); (4090.205, 3849.228); (4087.470, 3858.968); (4086.445, 3862.526)"
191,"(4729.063, 1041.375); (4736.155, 1037.726); (4739.570, 1043.944); (4734.692, 1047.040)"
192,"(4874.916, 1090.299); (4872.529, 1128.182); (4861.641, 1141.715); (4855.815, 1143.216); (4832.451, 1138.968); (4827.122, 1136.589); (4819.432, 1123.855); (4813.083, 1107.107); (4810.681, 1097.001); (4810.319, 1092.757); (4809.133, 1075.719); (4810.649, 1068.074); (4817.116, 1067.386); (4847.266, 1069.147); (4853.869, 1073.407); (4873.389, 1087.499)"
193,"(1658.681, 2486.857); (1640.648, 2467.666); (1643.864, 2455.531); (1646.617, 2447.954); (1653.839, 2442.409); (1678.807, 2441.002); (1692.069, 2444.119); (1697.454, 2446.924); (1698.970, 2456.436); (1682.122, 2473.438); (1663.592, 2485.882)"
194,"(7762.576, 2118.854); (7770.734, 2134.604); (7760.192, 2134.702); (7753.338, 2133.673); (7756.220, 2122.068)"
195,"(6376.241, 3216.917); (6349.799, 3222.803); (6320.783, 3214.576); (6313.065, 3205.073); (6320.251, 3201.300); (6327.725, 3199.294); (6363.313, 3204.626); (6375.301, 3210.865)"
196,"(7145.266, 2850.283); (7146.454, 2842.736); (7159.295, 2828.875); (7169.240, 2831.617); (7172.521, 2846.504); (7173.074, 2855.864); (7168.185, 2866.803); (7160.434, 2870.570); (7157.082, 2868.120); (7152.421, 2864.468); (7147.507, 2858.152)"
197,"(1899.648, 2410.933); (1896.939, 2400.749); (1902.666, 2392.975); (1917.807, 2388.781); (1924.396, 2387.761); (1943.475, 2393.063); (1957.796, 2400.331); (1951.988, 2405.092); (1943.002, 2411.233); (1923.589, 2420.930); (1919.346, 2422.658); (1904.253, 2415.153)"
198,"(6104.507, 3747.062); (6110.155, 3741.762); (6115.661, 3740.228); (6128.891, 3741.534); (6135.876, 3743.213); (6130.372, 3747.161); (6126.002, 3750.216); (6119.177, 3750.634); (6110.765, 3749.648)"
199,"(1225.019, 1969.892); (1226.684, 1959.846); (1243.820, 1964.260); (1234.298, 1975.483)"
200,"(6231.004, 1911.130); (6216.591, 1897.120); (6221.186, 1886.761); (6228.955, 1881.428); (6242.271, 1879.147); (6255.098, 1881.398); (6258.461, 1906.789); (6252.603, 1909.310)"
201,"(3497.227, 1573.468); (3505.038, 1564.727); (3514.203, 1566.411); (3505.478, 1575.155)"
202,"(1956.167, 1494.812); (1944.812, 1483.373); (1951.007, 1482.403); (1960.329, 1489.694)"
203,"(6236.700, 3094.722); (6223.531, 3095.327); (6218.650, 3091.704); (6217.211, 3084.032); (6228.299, 3086.575)"
204,"(7920.018, 1284.147); (7913.482, 1275.971); (7923.985, 1278.498); (7927.078, 1287.188)"
205,"(7465.014, 1299.349); (7471.981, 1285.526); (7483.419, 1291.778); (7478.592, 1299.604); (7472.312, 1303.246)"
206,"(8024.806, 1476.912); (8035.458, 1464.262); (8038.801, 1469.205); (8036.431, 1476.361); (8029.504, 1479.170)"
207,"(7129.361, 2519.443); (7139.117, 2505.408); (7148.509, 2508.241); (7152.085, 2511.717); (7145.352, 2516.049); (7138.294, 2518.889)"
208,"(7657.302, 885.772); (7664.012, 879.815); (7662.610, 887.306)"
209,"(7155.442, 3127.295); (7145.121, 3117.369); (7156.942, 3118.230); (7166.342, 3125.132)"
210,"(2504.833, 1043.975); (2509.777, 1035.942); (2516.499, 1040.360); (2511.447, 1046.552)"
