NO,Polygon Points
140,"(3386.386, 4919.187); (3372.630, 4916.532); (3370.917, 4910.563); (3368.944, 4902.601); (3369.508, 4899.820); (3374.778, 4900.468); (3382.572, 4902.797); (3386.724, 4905.604); (3389.602, 4910.979); (3388.404, 4917.264)"
141,"(8075.667, 5398.609); (8072.699, 5388.263); (8076.541, 5380.554); (8085.156, 5376.812); (8091.776, 5376.480); (8094.106, 5379.098); (8096.740, 5382.611); (8098.369, 5387.534); (8096.766, 5393.522)"
142,"(7749.201, 3873.921); (7746.788, 3878.593); (7739.514, 3878.947); (7737.439, 3875.369); (7737.300, 3869.173); (7742.167, 3868.471)"
143,"(7555.796, 6506.094); (7550.146, 6516.115); (7543.947, 6518.655); (7535.487, 6509.516); (7528.639, 6500.709); (7549.452, 6503.238)"
144,"(3277.636, 4166.254); (3273.104, 4158.904); (3278.227, 4159.489); (3288.478, 4163.022); (3284.569, 4164.837); (3278.928, 4166.646)"
145,"(5052.723, 5879.169); (5033.086, 5866.892); (5033.147, 5856.196); (5058.815, 5864.068)"
146,"(186.931, 5187.546); (185.224, 5181.235); (196.051, 5178.261); (208.229, 5181.336); (207.354, 5185.617); (198.242, 5191.441)"
147,"(5085.702, 4908.317); (5079.984, 4918.872); (5074.126, 4917.470); (5065.037, 4906.776); (5068.702, 4900.639); (5082.397, 4904.075)"
148,"(1608.403, 6255.515); (1593.427, 6262.533); (1593.472, 6260.187)"
149,"(7202.936, 1936.117); (7176.583, 1686.146); (7192.093, 1283.624); (7200.023, 1214.680); (7206.201, 1182.174); (7283.460, 1070.084); (7286.923, 1067.450); (7316.595, 1054.946); (7453.462, 1040.139); (7755.510, 1045.619); (8026.121, 1052.006); (8119.617, 1057.228); (8134.414, 1061.149); (8155.550, 1073.718); (8159.763, 1092.282); (8176.442, 1233.617); (8176.245, 1439.569); (8175.864, 1636.492); (8155.302, 1956.578); (8142.288, 1982.103); (8110.323, 2032.032); (8085.648, 2035.372); (8062.855, 2036.948); (7993.405, 2038.916); (7809.759, 2039.454); (7352.402, 2038.526); (7303.130, 2031.717); (7240.441, 2019.065); (7213.067, 1985.856)"
150,"(505.656, 7421.068); (500.854, 7411.167); (511.915, 7413.109); (519.098, 7416.891)"
151,"(2296.067, 6144.704); (2295.133, 6151.113); (2293.187, 6150.641); (2281.273, 6147.161); (2293.039, 6143.298)"
152,"(4811.863, 4247.230); (4808.828, 4237.338); (4820.627, 4240.264); (4825.624, 4242.508); (4813.865, 4247.077)"
153,"(7184.506, 6109.607); (7176.859, 5731.781); (7178.958, 5198.326); (7184.476, 5166.780); (7192.054, 5158.589); (7217.878, 5152.287); (7256.443, 5144.847); (7349.824, 5135.789); (7503.144, 5142.772); (7512.858, 5143.717); (7545.236, 5147.253); (8165.466, 5537.627); (8173.731, 5544.935); (8175.295, 5719.793); (8175.963, 5859.552); (8175.364, 6108.831); (8171.457, 6129.638); (8149.425, 6132.619); (8017.236, 6135.021); (7242.706, 6134.959); (7213.209, 6134.408); (7197.112, 6128.049); (7185.720, 6119.656)"
154,"(7856.924, 5328.607); (7840.228, 5335.478); (7834.415, 5328.182); (7832.718, 5320.814); (7845.606, 5323.960); (7851.070, 5326.150)"
155,"(8137.147, 3856.825); (8143.310, 3854.649); (8149.150, 3863.218); (8142.822, 3861.062)"
156,"(110.618, 7720.385); (104.775, 7734.562); (108.072, 7712.162); (110.559, 7707.725)"
157,"(138.426, 3094.539); (137.320, 3088.553); (141.075, 3088.955); (146.210, 3093.020); (143.140, 3093.624)"
158,"(964.849, 4118.615); (952.920, 4112.727); (953.184, 4105.176); (964.020, 4113.200)"
159,"(2654.140, 5165.762); (2647.118, 5174.607); (2633.983, 5170.909); (2632.888, 5161.510); (2633.417, 5151.616); (2651.061, 5154.357)"
160,"(1880.874, 3573.783); (1891.098, 3568.844); (1892.082, 3571.977); (1886.317, 3575.071)"
161,"(6459.242, 7187.771); (6457.269, 7191.106); (6457.447, 7188.017); (6458.241, 7180.498)"
162,"(2744.498, 6454.710); (2728.597, 6431.152); (2729.159, 6427.862); (2733.156, 6425.749); (2739.091, 6425.177); (2749.207, 6426.229); (2752.608, 6444.534); (2751.043, 6448.400); (2748.081, 6454.415)"
163,"(2121.103, 3982.704); (2131.474, 3977.951); (2125.782, 3987.864); (2123.214, 3990.548); (2122.066, 3986.576)"
164,"(7002.718, 7371.714); (6999.258, 7382.505); (6986.705, 7371.793); (6985.020, 7369.367); (6994.615, 7368.324)"
165,"(2049.322, 7031.021); (2040.751, 7015.431); (2048.357, 7017.956); (2051.324, 7021.629); (2049.994, 7029.314)"
166,"(1155.083, 7175.431); (1145.161, 7191.124); (1154.032, 7168.814)"
167,"(2533.091, 7169.526); (2518.622, 7174.927); (2510.076, 7171.990); (2504.699, 7165.564); (2512.608, 7160.528); (2521.639, 7164.006)"
168,"(6728.894, 6198.749); (6735.268, 6178.131); (6746.668, 6183.615); (6756.088, 6196.620); (6744.212, 6199.048)"
169,"(1332.628, 7030.994); (1321.417, 7017.395); (1328.168, 7008.899); (1336.571, 6998.498); (1344.974, 7008.514); (1351.097, 7018.616); (1345.477, 7023.742)"
170,"(1260.552, 4662.606); (1257.335, 4651.508); (1265.086, 4645.210); (1272.734, 4642.504); (1274.067, 4649.161); (1270.805, 4657.322); (1266.957, 4661.161)"
171,"(1859.534, 6150.514); (1848.897, 6145.975); (1858.303, 6144.209); (1867.792, 6144.837); (1871.679, 6145.556); (1869.506, 6148.835)"
172,"(1192.500, 4666.177); (1212.799, 4670.635); (1205.145, 4679.035); (1193.589, 4678.187); (1192.644, 4674.112)"
173,"(3672.850, 4246.936); (3676.652, 4238.510); (3689.658, 4241.516); (3680.887, 4246.620)"
174,"(6216.857, 3826.140); (6223.834, 3821.831); (6229.128, 3831.402); (6221.827, 3830.462)"
175,"(1081.744, 3110.873); (1080.505, 3101.681); (1082.493, 3101.933); (1086.684, 3104.461)"
176,"(6218.438, 7607.412); (6217.079, 7590.990); (6223.099, 7588.153); (6225.495, 7606.111)"
177,"(3064.598, 5623.164); (3065.400, 5609.564); (3073.506, 5602.671); (3078.483, 5607.872); (3079.901, 5612.570); (3076.047, 5616.638)"
178,"(110.665, 4887.188); (105.008, 4874.466); (110.624, 4866.209); (124.962, 4880.169); (121.079, 4882.891)"
179,"(6117.882, 7573.839); (6126.114, 7592.684); (6118.797, 7601.395)"
180,"(2016.686, 770.264); (1432.499, 1013.458); (1403.933, 1014.967); (1290.588, 1015.318); (1185.785, 1015.482); (1085.765, 1015.425); (1066.644, 1010.455); (1061.083, 1007.916); (1040.614, 967.838); (1036.920, 876.656); (1033.428, 517.202); (1032.943, 346.994); (1036.269, 340.698); (1289.070, 69.229); (1295.142, 63.971); (1334.247, 57.047); (1350.889, 54.948); (1793.110, 22.192); (1818.265, 20.570); (1936.581, 16.190); (1989.554, 15.780); (2032.048, 154.986); (2032.237, 205.005); (2032.383, 334.266); (2030.464, 674.017); (2029.870, 694.841); (2028.640, 721.290); (2023.270, 762.831)"
181,"(1817.592, 4470.598); (1801.163, 4467.510); (1805.780, 4456.782); (1820.174, 4453.722)"
182,"(7176.987, 2631.800); (7192.044, 2170.218); (7198.745, 2077.222); (7244.830, 2068.473); (7449.416, 2063.818); (7850.533, 2063.582); (7950.503, 2063.667); (7978.729, 2067.495); (7989.498, 2070.060); (8167.250, 2125.968); (8169.596, 2134.920); (8172.986, 2153.849); (8176.319, 2279.973); (8176.487, 2969.958); (8174.681, 3046.165); (8171.763, 3052.435); (8162.641, 3057.204); (8135.468, 3059.325); (8068.947, 3062.139); (7968.453, 3063.461); (7199.994, 3061.955); (7179.816, 3054.579)"
183,"(3507.430, 7431.331); (3497.499, 7417.792); (3497.613, 7404.645); (3498.774, 7401.616); (3502.052, 7403.105); (3510.265, 7425.454); (3509.502, 7428.647)"
184,"(1016.986, 6416.455); (1023.079, 6402.064); (1028.867, 6405.642); (1030.490, 6410.052); (1027.109, 6416.452); (1018.891, 6423.252)"
185,"(73.177, 7542.971); (105.469, 7524.557); (106.214, 7533.475); (103.519, 7537.985); (97.222, 7540.997); (85.348, 7542.165)"
186,"(2540.029, 3447.360); (2536.694, 3440.356); (2538.199, 3437.862); (2541.317, 3435.878); (2544.065, 3437.033)"
187,"(3817.147, 7309.666); (3827.117, 7286.164); (3829.007, 7284.108); (3832.147, 7284.820); (3834.288, 7287.008); (3839.179, 7310.728); (3838.615, 7312.987); (3825.925, 7316.928); (3819.243, 7318.845); (3818.016, 7314.343)"
188,"(7802.941, 4038.798); (7801.207, 4026.216); (7807.269, 4026.624); (7811.040, 4028.186); (7810.243, 4032.534); (7806.181, 4037.229)"
189,"(4744.890, 6766.604); (4746.430, 6744.482); (4748.657, 6743.716); (4757.846, 6743.835); (4775.829, 6768.421); (4776.820, 6771.066); (4769.153, 6774.142); (4757.721, 6775.306); (4746.646, 6771.962); (4745.724, 6769.572)"
190,"(7238.808, 8111.708); (7245.630, 8099.468); (7250.646, 8109.975); (7246.099, 8117.253)"
191,"(1768.651, 6379.370); (1769.075, 6372.679); (1780.198, 6384.015); (1784.523, 6391.463); (1781.727, 6391.012); (1772.669, 6385.807)"
192,"(2046.763, 5847.001); (2041.404, 5835.545); (2045.084, 5831.700); (2048.094, 5834.229); (2048.377, 5841.069); (2047.482, 5845.780)"
193,"(8153.195, 3978.114); (8161.095, 3978.779); (8154.357, 3991.316); (8153.544, 3989.362)"
194,"(3607.462, 5127.335); (3593.272, 5125.257); (3599.285, 5112.664)"
195,"(6280.711, 3796.348); (6288.609, 3786.899); (6283.301, 3798.830)"
196,"(3000.674, 3644.041); (3006.983, 3648.326); (3010.868, 3654.687); (3004.624, 3649.336)"
197,"(5298.985, 5174.678); (5289.088, 5170.305); (5307.524, 5162.740); (5310.741, 5166.584); (5309.320, 5170.952)"
198,"(6057.315, 7925.125); (6061.799, 7928.150); (6080.911, 7946.079); (6088.907, 7958.695); (6082.393, 7954.937); (6071.143, 7946.089); (6063.818, 7935.828)"
199,"(4873.073, 6128.585); (4864.379, 6132.681); (4762.842, 6135.010); (4734.118, 6135.401); (4286.447, 6135.489); (4249.499, 6135.280); (4170.288, 6134.494); (4130.480, 6121.678); (4125.292, 6116.497); (4113.461, 6096.820); (4105.358, 5787.843); (4271.765, 5166.509); (4277.361, 5155.400); (4316.144, 5141.963); (4455.152, 5136.246); (4489.544, 5137.597); (4563.848, 5140.567); (5087.755, 5303.043); (5103.442, 5318.500); (5104.219, 5429.179); (5104.358, 5681.141); (5092.761, 5713.489)"
200,"(3041.254, 3431.134); (3033.159, 3424.527); (3035.791, 3422.136); (3042.298, 3421.003); (3042.190, 3427.560)"
201,"(3058.184, 5383.802); (3073.860, 5381.925); (3070.896, 5394.663); (3065.316, 5396.439); (3048.721, 5398.677); (3054.270, 5388.791)"
202,"(562.323, 3947.448); (566.009, 3952.471); (557.954, 3959.246); (553.498, 3959.307); (554.825, 3953.179)"
203,"(5103.399, 5812.406); (5097.360, 5804.681); (5103.803, 5800.929); (5116.506, 5799.361); (5114.839, 5807.429); (5110.463, 5814.945); (5108.712, 5814.808)"
204,"(6057.486, 3102.177); (6065.507, 3104.560); (6064.379, 3111.258); (6060.976, 3110.005)"
205,"(1881.013, 6454.788); (1864.991, 6452.778); (1870.330, 6445.384); (1878.765, 6439.533); (1894.574, 6434.686)"
206,"(5566.575, 6515.049); (5560.069, 6518.994); (5552.196, 6516.296); (5545.252, 6510.042); (5552.702, 6510.093); (5561.038, 6511.869)"
207,"(6024.999, 3108.943); (6029.825, 3106.905); (6034.449, 3110.462); (6028.730, 3111.304)"
208,"(1144.246, 6103.337); (1139.955, 6102.209); (1133.930, 6096.789); (1129.186, 6092.099); (1132.538, 6087.469); (1138.599, 6085.686); (1143.382, 6084.505); (1147.272, 6085.571); (1153.771, 6087.438); (1150.657, 6101.409)"
209,"(2056.906, 8168.882); (2056.711, 8012.277); (2057.294, 7857.446); (2057.353, 7844.598); (2278.210, 7225.726); (2300.073, 7203.981); (2379.456, 7187.525); (2482.743, 7184.254); (2839.761, 7192.948); (2983.007, 7198.826); (2993.245, 7200.856); (3001.957, 7202.770); (3053.346, 7214.748); (3055.162, 7231.476); (3056.390, 7577.759); (3056.426, 7735.337); (3056.435, 8120.179); (3046.877, 8170.751); (2996.922, 8182.023); (2981.992, 8183.335); (2944.943, 8183.434); (2382.102, 8183.437); (2118.538, 8183.394); (2060.517, 8180.122)"
210,"(1752.457, 6438.842); (1766.886, 6446.271); (1763.885, 6452.390); (1761.664, 6455.492); (1751.902, 6455.365); (1741.122, 6452.876); (1737.307, 6451.494); (1736.941, 6446.860); (1740.180, 6442.468); (1743.981, 6440.678)"
211,"(7016.756, 7456.992); (7024.795, 7445.456); (7046.642, 7457.453); (7051.757, 7469.092); (7052.850, 7478.656); (7036.401, 7472.234); (7027.939, 7466.249)"
212,"(7693.377, 5236.788); (7688.908, 5219.445); (7691.980, 5216.844); (7699.685, 5215.604); (7706.625, 5219.343); (7709.198, 5222.939); (7706.960, 5228.790); (7696.967, 5238.548); (7695.518, 5238.383)"
213,"(2059.098, 7436.326); (2041.324, 7446.625); (2038.917, 7446.479); (2034.554, 7446.184); (2030.197, 7440.495); (2027.488, 7430.745); (2024.781, 7417.601); (2031.650, 7411.499); (2060.383, 7413.228); (2061.191, 7417.786); (2061.323, 7431.351); (2061.270, 7434.165)"
214,"(2773.273, 6203.059); (2786.614, 6222.492); (2773.529, 6230.535); (2761.357, 6225.156); (2766.770, 6212.616)"
215,"(3116.741, 7422.668); (3111.436, 7440.554); (3099.592, 7447.176); (3088.326, 7446.981); (3081.416, 7435.902); (3097.436, 7426.591); (3111.826, 7420.854)"
216,"(1763.882, 7367.244); (1753.414, 7354.993); (1759.917, 7352.553); (1781.545, 7357.228); (1778.254, 7363.621); (1770.084, 7365.799)"
217,"(6960.007, 8156.629); (6970.120, 8154.810); (6979.687, 8160.654); (6991.357, 8168.128); (6991.170, 8176.185); (6985.437, 8183.216); (6962.042, 8180.661); (6955.933, 8178.041); (6952.784, 8175.230); (6953.600, 8167.163)"
218,"(41.124, 3413.573); (47.166, 3406.257); (50.937, 3411.700); (42.600, 3414.679)"
219,"(1279.362, 6742.964); (1269.787, 6739.295); (1262.882, 6731.181); (1257.472, 6721.236); (1262.390, 6716.332); (1276.393, 6715.874); (1282.198, 6722.167); (1287.669, 6732.408); (1283.144, 6738.830)"
220,"(238.733, 6358.776); (232.772, 6349.658); (249.467, 6343.329); (256.167, 6340.833); (258.601, 6345.633); (260.437, 6351.668); (261.711, 6357.240)"
221,"(715.290, 7239.565); (713.486, 7231.714); (714.964, 7229.339); (721.243, 7221.425); (733.640, 7225.880); (740.577, 7230.032); (745.308, 7234.880); (743.825, 7242.655); (739.795, 7247.025); (735.214, 7251.908); (733.267, 7253.418); (726.876, 7254.816)"
222,"(1000.668, 4494.643); (1003.200, 4484.395); (1010.609, 4486.992); (1016.902, 4491.911); (1015.094, 4496.802); (1008.863, 4502.672); (1001.855, 4502.216)"
223,"(1785.219, 4246.915); (1790.058, 4233.144); (1802.416, 4237.353); (1800.315, 4245.238); (1790.135, 4247.102)"
224,"(2824.933, 2270.725); (2831.029, 2276.000); (2830.572, 2278.357); (2826.538, 2279.249)"
225,"(6889.031, 6110.439); (6911.115, 6111.437); (6913.963, 6115.416); (6914.780, 6121.584); (6907.751, 6128.827); (6900.623, 6132.448); (6893.574, 6134.852); (6889.071, 6120.187)"
226,"(797.062, 2103.482); (792.732, 2102.725); (794.642, 2095.235); (796.497, 2097.576)"
227,"(2745.472, 3649.173); (2748.183, 3644.344); (2754.629, 3647.773); (2756.453, 3651.940); (2753.503, 3655.231); (2748.951, 3652.136)"
228,"(912.674, 3571.220); (904.514, 3575.161); (905.223, 3564.440); (911.624, 3565.850)"
229,"(5619.079, 6908.112); (5618.982, 6917.399); (5612.586, 6919.460); (5602.159, 6915.013); (5592.747, 6909.531); (5602.717, 6907.154); (5614.515, 6906.384)"
230,"(3016.623, 2115.229); (3024.468, 2113.808); (3024.976, 2118.968); (3022.638, 2118.136)"
231,"(4121.151, 4324.709); (4124.202, 4317.307); (4139.300, 4321.465); (4132.424, 4327.383)"
232,"(1692.893, 2118.757); (1688.879, 2113.678); (1693.523, 2112.617); (1696.762, 2114.383)"
233,"(1933.085, 3671.446); (1929.006, 3659.618); (1933.761, 3660.933); (1939.944, 3669.849)"
234,"(2605.129, 6145.233); (2601.567, 6151.217); (2585.033, 6150.015); (2584.516, 6146.296); (2588.218, 6145.167); (2592.139, 6144.002)"
235,"(6325.237, 4199.742); (6328.656, 4205.934); (6327.292, 4212.133); (6320.300, 4215.026); (6312.897, 4210.251); (6318.075, 4200.133)"
236,"(1631.093, 2116.619); (1624.530, 2118.705); (1626.909, 2111.473)"
237,"(8110.290, 4261.771); (8105.038, 4257.583); (8105.932, 4253.378); (8112.236, 4250.602); (8119.026, 4251.980); (8122.186, 4255.647); (8118.683, 4259.353); (8115.100, 4262.355); (8112.529, 4263.101)"
238,"(153.404, 6486.657); (158.044, 6469.751); (164.275, 6472.881); (163.969, 6477.487); (159.912, 6482.598)"
239,"(1710.413, 4897.903); (1697.527, 4903.386); (1692.104, 4902.266); (1689.103, 4891.775); (1693.950, 4888.656); (1696.128, 4888.095); (1704.943, 4890.210)"
240,"(4089.251, 7590.383); (4115.362, 7577.516); (4112.343, 7580.439); (4106.102, 7586.077); (4093.367, 7590.749)"
241,"(149.019, 4790.726); (136.789, 4777.238); (140.122, 4773.001); (145.967, 4771.469); (152.263, 4777.650); (155.185, 4786.796)"
242,"(2008.647, 6219.567); (2013.166, 6218.665); (2012.349, 6224.691); (2009.661, 6231.468); (2008.996, 6225.708)"
243,"(297.465, 3873.818); (308.591, 3877.346); (305.477, 3878.687); (301.036, 3878.363)"
244,"(5736.764, 6153.604); (5750.985, 6150.344); (5757.725, 6151.205); (5759.205, 6155.680); (5758.630, 6161.624); (5756.459, 6166.869); (5750.591, 6165.472)"
245,"(6900.949, 6221.318); (6889.040, 6230.711); (6891.366, 6227.341); (6901.598, 6213.167); (6913.478, 6203.668)"
246,"(1112.440, 7984.622); (1123.542, 8001.490); (1118.250, 8022.756); (1097.016, 8020.203); (1098.564, 7997.158); (1104.530, 7991.486)"
247,"(7873.221, 4102.732); (7865.256, 4099.403); (7871.201, 4095.983); (7877.660, 4097.654)"
248,"(99.632, 6188.448); (96.668, 6198.993); (93.150, 6199.063); (86.102, 6198.207); (77.576, 6194.778); (75.501, 6191.449); (72.509, 6182.814); (77.619, 6176.717); (81.737, 6175.734); (90.241, 6176.264); (95.153, 6176.919); (97.165, 6178.489)"
249,"(1129.306, 4630.672); (1133.385, 4623.692); (1139.937, 4617.110); (1149.196, 4613.975); (1148.564, 4620.712); (1141.230, 4627.510)"
250,"(4016.628, 5591.290); (4008.800, 5575.386); (4021.641, 5578.823); (4028.874, 5584.958)"
251,"(1134.697, 4151.218); (1128.886, 4146.401); (1134.676, 4140.228); (1143.834, 4139.281); (1140.486, 4147.953)"
252,"(7864.937, 4252.980); (7878.081, 4250.869); (7882.058, 4259.500); (7873.371, 4263.074)"
253,"(6853.467, 6668.947); (6849.351, 6679.406); (6833.179, 6675.777); (6829.393, 6671.927); (6825.328, 6666.799); (6827.857, 6658.283); (6833.328, 6653.971); (6845.000, 6647.731); (6849.130, 6649.704); (6851.687, 6651.328); (6853.361, 6656.955)"
254,"(8173.640, 446.532); (8176.081, 482.974); (8176.160, 522.068); (8176.497, 982.263); (8174.137, 1010.800); (8151.242, 1014.654); (8054.374, 1015.365); (7221.383, 1015.388); (7212.565, 1002.519); (7176.682, 803.554); (7240.274, 187.187); (7243.768, 175.349); (7262.436, 112.833); (7301.165, 26.378); (7420.506, 15.576); (7590.201, 23.210); (7598.406, 25.610); (8164.852, 437.359)"
255,"(1193.452, 6833.215); (1194.481, 6810.964); (1198.406, 6809.551); (1202.050, 6809.099); (1213.958, 6808.418); (1216.659, 6810.968); (1220.023, 6814.738); (1225.124, 6822.016); (1203.427, 6838.574); (1196.931, 6838.429)"
256,"(5986.840, 8055.289); (5976.640, 8049.937); (5982.574, 8046.555); (5989.597, 8042.638); (6004.182, 8040.926); (6007.243, 8041.378); (6012.179, 8045.470); (6005.481, 8054.360)"
257,"(2185.145, 7243.673); (2185.913, 7228.925); (2192.147, 7224.069); (2197.347, 7222.386); (2206.638, 7225.611); (2218.852, 7246.572); (2208.285, 7254.380); (2201.096, 7255.322); (2196.319, 7253.832)"
258,"(4754.177, 7092.582); (4744.674, 7081.478); (4750.537, 7074.494); (4754.732, 7071.467); (4759.234, 7070.659); (4770.541, 7071.050); (4776.371, 7071.946); (4777.678, 7080.991); (4775.847, 7086.102); (4762.098, 7094.560)"
259,"(7550.011, 6465.955); (7556.981, 6466.175); (7558.907, 6472.971); (7559.023, 6484.102); (7557.772, 6486.737); (7553.501, 6486.348); (7539.191, 6479.047); (7529.436, 6471.889); (7530.912, 6469.936); (7540.406, 6467.834)"
260,"(1211.189, 4875.797); (1210.808, 4883.437); (1197.639, 4886.625); (1194.537, 4885.832); (1193.414, 4883.166); (1194.682, 4871.904); (1200.025, 4866.446); (1210.228, 4871.477)"
261,"(4649.127, 6466.351); (4653.436, 6460.178); (4666.098, 6460.871); (4672.186, 6461.586); (4678.604, 6465.579); (4676.709, 6483.281); (4675.297, 6486.692); (4662.245, 6481.184); (4654.084, 6477.296); (4649.667, 6472.358)"
262,"(2920.941, 6216.944); (2925.289, 6207.621); (2935.324, 6203.245); (2942.541, 6205.803); (2948.540, 6221.665); (2948.032, 6225.241); (2934.515, 6230.611); (2926.307, 6225.658)"
263,"(8167.777, 6379.119); (8177.677, 6381.974); (8176.117, 6386.818); (8170.363, 6391.402); (8159.450, 6390.219); (8154.750, 6388.697); (8152.708, 6386.087); (8156.019, 6382.641)"
264,"(1210.249, 4611.056); (1209.278, 4620.862); (1204.454, 4625.918); (1198.917, 4630.670); (1194.187, 4626.343); (1193.181, 4622.564); (1195.744, 4618.810); (1204.787, 4611.785)"
265,"(3473.992, 7346.608); (3464.804, 7331.785); (3466.406, 7327.780); (3471.226, 7325.474); (3479.836, 7323.059); (3498.069, 7328.203); (3499.723, 7331.722); (3494.561, 7341.866); (3491.418, 7345.330); (3485.955, 7349.712); (3480.576, 7350.729)"
