NO,Polygon Points
498,"(1538.502, 1177.885); (1533.895, 1201.227); (1523.181, 1206.881); (1518.858, 1200.946); (1512.752, 1164.433); (1516.820, 1164.175); (1519.631, 1164.590); (1536.742, 1170.011)"
499,"(3016.588, 1297.003); (3023.149, 1288.542); (3034.895, 1277.205); (3038.824, 1277.855); (3043.332, 1279.479); (3048.324, 1281.936); (3057.509, 1288.242); (3061.370, 1295.095); (3058.543, 1301.353); (3047.419, 1303.277); (3018.745, 1297.998)"
500,"(3393.988, 1270.753); (3350.253, 1264.640); (3347.278, 1258.149); (3337.313, 1235.660); (3345.111, 1226.402); (3405.517, 1220.741); (3415.166, 1222.060); (3435.606, 1235.347); (3438.979, 1239.295); (3438.242, 1243.418); (3433.472, 1253.391)"
501,"(841.394, 927.618); (884.282, 894.121); (888.761, 895.937); (902.046, 903.708); (901.342, 910.405); (897.765, 931.217); (894.227, 938.362); (886.328, 951.114); (865.451, 950.738); (852.408, 944.963); (844.275, 935.314)"
502,"(3441.187, 1166.270); (3460.166, 1187.409); (3459.962, 1192.660); (3459.238, 1199.260); (3450.821, 1206.752); (3442.885, 1206.519); (3433.408, 1194.151); (3433.130, 1184.049); (3436.580, 1170.347)"
503,"(2110.086, 782.264); (2103.912, 790.100); (2100.471, 790.466); (2093.696, 790.656); (2089.440, 787.513); (2091.161, 778.906); (2093.457, 773.432); (2102.721, 765.619); (2108.085, 768.642)"
504,"(1808.662, 1261.790); (1811.282, 1261.708); (1825.723, 1279.415); (1826.926, 1283.927); (1825.168, 1298.028); (1823.303, 1303.424); (1803.640, 1290.962); (1801.316, 1288.047); (1804.810, 1272.886)"
505,"(2337.186, 937.451); (2339.905, 942.176); (2338.590, 949.107); (2330.250, 950.805); (2329.033, 948.492); (2331.692, 941.842)"
506,"(1728.244, 821.059); (1732.774, 842.869); (1731.873, 849.992); (1730.489, 854.748); (1723.533, 854.479); (1713.267, 846.266); (1704.697, 838.961); (1707.547, 835.411); (1720.174, 821.950)"
507,"(3912.865, 1665.813); (3930.670, 1667.985); (3928.264, 1670.532); (3915.043, 1668.025)"
508,"(3597.170, 791.195); (3593.340, 778.712); (3598.126, 773.194); (3608.008, 774.063); (3610.060, 783.050); (3604.928, 788.799)"
509,"(2650.307, 1299.375); (2648.678, 1284.355); (2652.791, 1284.875); (2658.181, 1293.632); (2659.098, 1296.139); (2658.731, 1300.280); (2657.620, 1303.240); (2652.963, 1302.657)"
510,"(2671.129, 791.265); (2664.653, 772.987); (2676.001, 771.310); (2682.147, 772.463); (2687.243, 778.708); (2681.087, 788.896)"
511,"(3841.634, 993.127); (3844.483, 995.165); (3838.237, 998.881); (3832.985, 998.141); (3838.026, 994.437)"
512,"(2351.354, 1222.733); (2362.908, 1230.436); (2359.227, 1235.316); (2351.878, 1239.463); (2348.004, 1239.184); (2344.631, 1234.977); (2345.230, 1228.784)"
513,"(779.001, 1815.147); (776.526, 1805.514); (776.892, 1785.144); (786.276, 1781.880); (791.452, 1780.200); (796.349, 1781.680); (793.407, 1788.650)"
514,"(713.287, 1886.517); (713.771, 1875.349); (720.117, 1876.105); (726.308, 1886.248); (726.161, 1890.888); (725.096, 1896.919); (722.760, 1905.352); (720.473, 1911.155); (714.762, 1898.949); (714.030, 1893.592)"
515,"(56.638, 705.414); (60.525, 705.199); (59.027, 710.796)"
516,"(1025.765, 1768.952); (1021.807, 1763.711); (1025.264, 1763.951); (1029.907, 1766.088)"
517,"(926.678, 711.031); (920.936, 711.302); (921.538, 707.614); (925.424, 708.171)"
518,"(2176.277, 1159.163); (2168.702, 1157.932); (2172.631, 1145.506); (2178.691, 1142.096); (2181.464, 1143.798)"
519,"(2985.366, 1551.007); (2990.352, 1551.012); (2997.611, 1555.896); (2996.427, 1563.100); (2990.578, 1575.176); (2986.351, 1561.559)"
520,"(3655.000, 1004.862); (3650.807, 1014.821); (3643.695, 1007.659); (3641.096, 1001.817); (3652.878, 1002.002)"
521,"(3726.268, 1408.739); (3765.761, 1396.323); (3767.715, 1400.624); (3768.535, 1426.827); (3754.657, 1429.575); (3736.033, 1431.499); (3731.164, 1428.004); (3721.498, 1417.594); (3722.261, 1411.900)"
522,"(3237.531, 844.062); (3236.222, 850.740); (3230.601, 855.143); (3227.455, 849.160); (3225.322, 844.173); (3228.472, 842.690)"
523,"(981.996, 2018.484); (985.924, 2017.600); (987.187, 2021.944); (982.691, 2020.519)"
524,"(745.433, 977.741); (748.841, 971.356); (756.306, 972.942); (758.208, 974.153); (758.634, 980.040); (757.511, 982.983); (750.306, 982.830)"
525,"(2768.002, 739.275); (2760.572, 742.886); (2764.599, 737.206); (2766.801, 737.460)"
526,"(8.724, 1729.334); (13.543, 1728.311); (15.097, 1733.956); (15.849, 1739.532); (16.830, 1750.951); (15.194, 1749.414)"
527,"(1659.605, 1990.282); (1659.926, 2031.509); (1648.722, 2038.526); (1641.910, 2038.829); (1641.477, 2038.563); (1641.483, 1991.427); (1641.489, 1990.574); (1641.517, 1987.144); (1650.683, 1988.385)"
528,"(937.545, 880.687); (937.199, 864.886); (939.831, 860.260); (950.587, 853.207); (963.757, 849.112); (958.627, 887.030); (958.173, 887.204); (950.563, 886.706); (942.288, 884.555)"
529,"(3825.935, 855.130); (3816.671, 839.633); (3818.612, 830.703); (3821.051, 826.740); (3824.096, 823.753); (3832.744, 823.741); (3836.371, 824.600); (3843.106, 826.754); (3848.193, 840.494); (3847.333, 847.115); (3839.615, 852.649); (3832.785, 854.475)"
530,"(4073.420, 1667.528); (4079.547, 1652.862); (4083.533, 1653.811); (4084.728, 1657.938); (4081.541, 1667.297); (4079.494, 1671.198)"
531,"(1720.726, 1606.814); (1732.474, 1601.787); (1736.410, 1620.670); (1732.006, 1622.717); (1728.579, 1620.448)"
532,"(2565.586, 1647.548); (2561.093, 1655.136); (2543.469, 1651.619); (2536.970, 1639.557); (2539.419, 1639.244); (2552.624, 1639.512); (2559.189, 1643.273)"
533,"(1793.164, 1606.998); (1784.522, 1585.811); (1785.249, 1581.949); (1792.240, 1582.702); (1796.454, 1597.949)"
534,"(4072.678, 1222.590); (4083.111, 1217.061); (4084.539, 1220.631); (4079.880, 1222.207)"
535,"(3899.597, 1030.542); (3896.698, 1025.479); (3897.742, 1021.530); (3899.666, 1022.155)"
536,"(2045.057, 870.744); (2041.207, 865.887); (2047.383, 858.275); (2050.904, 862.599)"
537,"(952.508, 931.796); (959.138, 932.975); (958.281, 933.973); (956.147, 934.543)"
538,"(2890.675, 742.930); (2889.126, 738.744); (2893.038, 737.090); (2896.148, 740.249)"
539,"(9.814, 1702.778); (9.291, 1689.536); (9.861, 1682.284); (13.286, 1686.632); (16.214, 1694.944)"
540,"(3577.257, 1040.106); (3576.475, 1047.211); (3568.471, 1046.911); (3561.345, 1045.562); (3560.628, 1040.866); (3566.337, 1038.293)"
541,"(807.320, 803.186); (803.560, 817.121); (792.484, 820.605); (783.236, 823.191); (780.320, 820.533); (777.364, 810.875); (778.879, 805.438); (783.705, 801.431); (800.973, 802.641)"
542,"(3576.897, 1128.621); (3584.509, 1136.266); (3583.024, 1140.945); (3577.097, 1143.153)"
543,"(1200.689, 1095.470); (1200.613, 1110.506); (1194.890, 1105.528); (1193.147, 1097.447); (1194.959, 1094.477)"
544,"(9.479, 1821.001); (13.396, 1815.073); (19.044, 1818.834); (19.368, 1846.707); (12.249, 1831.000)"
545,"(13.691, 1650.453); (13.222, 1654.722); (10.125, 1649.088); (8.907, 1641.121); (12.874, 1644.645)"
546,"(3264.783, 1915.030); (3256.953, 1927.392); (3258.763, 1914.494); (3260.442, 1906.817)"
547,"(3582.841, 1926.756); (3576.515, 1904.285); (3577.324, 1896.825); (3581.997, 1889.591); (3587.244, 1894.657); (3588.920, 1898.995); (3589.915, 1904.712); (3588.268, 1919.466)"
548,"(3227.672, 919.250); (3225.052, 910.057); (3230.266, 905.022); (3232.115, 912.704)"
549,"(4040.911, 1490.101); (4045.773, 1485.033); (4066.352, 1472.201); (4073.520, 1472.733); (4080.393, 1474.320); (4083.262, 1476.499); (4080.834, 1484.686); (4070.021, 1489.955); (4053.091, 1495.093); (4049.903, 1495.146)"
550,"(2294.863, 1084.428); (2301.177, 1092.036); (2300.489, 1096.119); (2290.520, 1108.795); (2284.858, 1111.034); (2280.923, 1107.203); (2282.735, 1094.795); (2285.956, 1090.881)"
551,"(3097.360, 735.646); (3103.443, 738.899); (3100.355, 742.792); (3097.433, 738.185)"
552,"(3388.753, 853.028); (3393.549, 865.047); (3388.035, 873.126); (3376.433, 886.804); (3371.193, 884.974); (3369.058, 879.311); (3369.973, 873.494); (3371.071, 868.528); (3381.029, 857.933)"
553,"(1177.294, 1401.753); (1182.905, 1393.135); (1187.607, 1394.047); (1186.603, 1402.390); (1182.027, 1415.097); (1177.852, 1407.381)"
554,"(1032.678, 1497.850); (1038.137, 1498.432); (1036.600, 1510.916); (1033.386, 1503.509)"
555,"(890.272, 743.169); (889.309, 738.254); (892.541, 735.882); (896.511, 737.426)"
556,"(1224.680, 709.866); (1227.912, 705.097); (1230.762, 709.136); (1227.924, 711.163)"
557,"(3065.809, 1760.670); (2991.952, 1782.646); (2989.027, 1782.189); (2968.704, 1732.700); (2960.764, 1708.129); (2952.500, 1681.590); (2955.006, 1678.642); (3052.287, 1645.284); (3146.987, 1628.661); (3151.515, 1632.191); (3154.144, 1634.494); (3156.887, 1638.421); (3171.479, 1690.385); (3168.207, 1694.808)"
558,"(3032.775, 1792.137); (3041.681, 1791.388); (3053.874, 1796.963); (3048.605, 1798.500)"
559,"(2316.702, 2039.341); (2312.980, 2038.979); (2324.358, 2035.119); (2337.430, 2031.834); (2344.687, 2030.959); (2329.434, 2035.622)"
560,"(2793.165, 778.949); (2804.392, 771.995); (2808.713, 775.582); (2812.925, 786.969); (2813.859, 791.489); (2798.464, 784.861)"
561,"(1128.551, 738.965); (1131.514, 737.209); (1136.906, 741.771); (1134.767, 742.712)"
562,"(2027.655, 788.815); (2024.691, 783.860); (2026.063, 779.787); (2033.508, 766.036); (2043.708, 765.649); (2049.226, 770.272); (2042.322, 780.618); (2033.185, 791.351)"
563,"(4082.956, 787.753); (4082.606, 791.375); (4076.483, 787.191); (4072.628, 780.267); (4081.493, 782.034)"
564,"(4067.580, 972.757); (4070.352, 980.366); (4065.432, 982.629); (4061.827, 981.351); (4056.822, 977.624); (4057.669, 973.298); (4059.944, 969.494)"
565,"(691.237, 802.628); (681.064, 807.481); (683.447, 798.578); (687.279, 795.476)"
566,"(2331.768, 711.444); (2329.464, 707.928); (2330.229, 706.373); (2334.377, 707.055)"
567,"(3113.387, 2031.064); (3129.325, 2039.184); (3124.821, 2037.465)"
568,"(3723.468, 774.682); (3720.628, 765.306); (3725.394, 767.369); (3730.292, 771.117)"
569,"(3496.963, 999.212); (3508.643, 991.284); (3517.327, 994.281); (3513.710, 1001.103); (3500.891, 1015.064); (3498.001, 1006.696)"
570,"(657.431, 1287.053); (649.475, 1279.519); (651.699, 1272.034); (659.399, 1269.272); (662.660, 1269.449); (661.703, 1275.063)"
571,"(1257.361, 705.714); (1263.327, 706.125); (1262.973, 711.437); (1258.195, 710.205)"
572,"(2392.562, 807.133); (2394.102, 800.206); (2402.683, 804.562); (2399.521, 806.258)"
573,"(999.207, 1143.949); (995.355, 1156.031); (986.888, 1158.980); (985.864, 1153.371); (984.622, 1145.344); (986.600, 1140.528)"
574,"(2836.184, 822.830); (2824.968, 818.349); (2828.369, 811.251); (2839.372, 799.978); (2844.468, 795.463); (2846.164, 802.799); (2844.033, 814.558); (2841.946, 818.522)"
575,"(2812.778, 1319.139); (2808.708, 1314.828); (2809.631, 1303.859); (2818.203, 1298.742)"
576,"(2947.270, 1157.231); (2947.897, 1165.305); (2938.464, 1174.563); (2936.849, 1170.599); (2938.043, 1162.141); (2940.130, 1157.421)"
577,"(1662.045, 768.103); (1666.636, 765.908); (1662.136, 773.923); (1656.860, 775.164); (1657.425, 770.507)"
578,"(3497.459, 1894.761); (3512.016, 1875.523); (3506.866, 1895.421)"
579,"(1845.705, 184.730); (1902.770, 187.873); (1953.478, 199.844); (1954.828, 207.500); (1954.065, 280.399); (1949.747, 407.298); (1921.617, 726.757); (1917.640, 756.872); (1914.093, 758.264); (1816.338, 758.580); (1806.456, 758.576); (1801.212, 758.185); (1801.497, 748.520); (1828.075, 200.723); (1831.059, 191.072)"
580,"(1098.557, 1486.839); (1065.281, 1221.152); (1065.431, 1141.516); (1065.755, 1089.706); (1067.296, 1082.910); (1074.722, 1078.627); (1088.129, 1077.525); (1101.198, 1078.343); (1154.131, 1085.420); (1164.555, 1089.814); (1171.896, 1094.020); (1185.232, 1128.780); (1187.520, 1135.751); (1191.659, 1212.445); (1193.165, 1279.487); (1158.825, 1475.658); (1157.915, 1478.837); (1154.234, 1483.799); (1150.102, 1487.735); (1134.891, 1493.592); (1122.459, 1495.419); (1102.960, 1494.424)"
581,"(2182.487, 923.277); (2181.907, 947.838); (2180.224, 949.723); (2165.329, 951.169); (2157.952, 950.991); (2151.036, 949.765); (2133.201, 937.877); (2123.795, 925.271); (2120.579, 915.190); (2124.791, 911.782); (2171.061, 900.831); (2176.491, 905.013)"
582,"(3664.121, 1169.435); (3674.829, 1194.650); (3689.186, 1262.174); (3689.388, 1266.371); (3685.834, 1270.659); (3641.813, 1270.447); (3609.074, 1265.895); (3597.001, 1263.522); (3593.299, 1260.472); (3600.691, 1238.435); (3619.982, 1203.583); (3629.383, 1191.243); (3637.870, 1182.933)"
583,"(1343.871, 1067.870); (1339.255, 1072.813); (1327.263, 1078.559); (1320.763, 1075.976); (1302.367, 1063.458); (1292.486, 1036.979); (1288.728, 1026.513); (1290.304, 1020.164); (1294.865, 1017.639); (1315.788, 1022.493); (1329.487, 1026.406); (1334.606, 1029.358); (1343.482, 1064.759)"
584,"(2481.094, 1206.990); (2494.199, 1239.396); (2491.919, 1255.423); (2484.229, 1262.560); (2480.790, 1264.237); (2414.548, 1271.286); (2390.904, 1270.492); (2376.851, 1268.320); (2379.017, 1255.512); (2380.367, 1247.559); (2405.256, 1198.411); (2407.280, 1194.810); (2417.004, 1194.782); (2439.378, 1195.691); (2459.808, 1196.524)"
585,"(3362.047, 1206.615); (3351.715, 1187.160); (3342.252, 1165.708); (3336.826, 1150.595); (3340.237, 1146.655); (3351.584, 1141.016); (3393.869, 1130.128); (3407.301, 1128.901); (3413.733, 1129.141); (3424.887, 1131.597); (3429.431, 1134.730); (3431.218, 1138.321); (3429.814, 1145.386); (3427.372, 1149.370); (3388.194, 1195.129); (3379.361, 1199.555); (3366.773, 1205.217); (3364.585, 1205.956)"
586,"(2958.382, 1064.126); (2935.815, 1078.227); (2932.051, 1079.171); (2929.170, 1078.435); (2921.286, 1073.915); (2923.284, 1065.202); (2925.489, 1057.949); (2945.136, 1058.747); (2948.807, 1059.518)"
587,"(3788.007, 1283.943); (3811.468, 1269.599); (3824.087, 1271.039); (3835.085, 1287.445); (3832.176, 1294.813); (3801.626, 1302.206); (3788.460, 1303.035); (3785.299, 1298.606); (3785.682, 1291.071)"
588,"(1142.698, 1744.295); (1146.154, 2034.983); (1145.946, 2036.943); (1139.668, 2038.548); (1129.955, 2038.555); (1119.751, 2038.005); (1113.585, 2037.455); (1099.029, 2035.522); (1097.419, 2030.255); (1101.205, 1797.833); (1103.265, 1754.992); (1104.371, 1738.655); (1109.417, 1720.312); (1113.015, 1715.641); (1129.905, 1703.783); (1136.179, 1701.623); (1141.682, 1717.202); (1142.562, 1740.348)"
589,"(3849.080, 889.236); (3854.878, 888.706); (3876.239, 888.341); (3878.389, 893.974); (3886.934, 918.958); (3859.033, 914.166); (3855.581, 911.918); (3850.485, 895.699)"
590,"(2278.444, 944.665); (2299.898, 946.894); (2301.970, 958.107); (2306.613, 1002.243); (2305.836, 1012.707); (2296.871, 1014.071); (2289.783, 1014.932); (2251.026, 1010.559); (2248.845, 1009.901); (2249.452, 1005.528); (2252.077, 989.660); (2260.463, 961.948); (2274.436, 944.731)"
591,"(3273.070, 1332.713); (3273.755, 1327.683); (3283.472, 1305.139); (3326.510, 1299.246); (3364.076, 1297.716); (3417.445, 1302.654); (3421.003, 1305.628); (3419.020, 1356.273); (3411.237, 1389.546); (3407.645, 1394.210); (3403.014, 1396.895); (3397.547, 1398.275); (3393.678, 1398.671); (3383.919, 1398.394); (3332.234, 1392.470); (3329.106, 1391.469); (3280.309, 1344.686); (3275.363, 1339.609)"
592,"(776.538, 886.126); (777.986, 872.226); (780.135, 852.848); (807.240, 839.006); (811.862, 837.088); (816.859, 837.727); (819.659, 838.190); (824.491, 841.451); (827.687, 845.000); (826.768, 848.662); (815.637, 874.635); (779.015, 887.100)"
593,"(3601.529, 1127.039); (3593.162, 1072.099); (3593.700, 1068.244); (3595.516, 1064.650); (3605.947, 1064.415); (3627.539, 1067.348); (3655.506, 1118.927); (3657.358, 1128.080); (3640.562, 1141.035); (3611.122, 1143.430); (3607.639, 1141.693)"
594,"(1304.816, 869.577); (1305.505, 858.294); (1309.401, 859.311); (1315.592, 861.679); (1313.887, 866.657); (1310.306, 871.465)"
595,"(2509.761, 898.784); (2482.737, 918.900); (2474.078, 906.730); (2473.292, 901.729); (2494.524, 882.220); (2505.204, 886.748)"
596,"(2114.920, 1257.443); (2098.913, 1270.859); (1999.336, 1263.236); (1993.378, 1258.591); (1997.875, 1247.610); (2018.913, 1218.230); (2027.898, 1208.058); (2048.411, 1199.142); (2059.103, 1197.121); (2062.014, 1199.387); (2103.913, 1245.031)"
597,"(824.649, 743.206); (830.590, 734.502); (832.897, 736.088); (828.623, 742.848)"
598,"(2765.735, 1526.738); (2761.456, 1517.349); (2767.837, 1509.123); (2773.010, 1505.730); (2810.541, 1497.797); (2810.735, 1502.467); (2810.858, 1520.425); (2773.282, 1526.028)"
599,"(2601.900, 1990.981); (2585.379, 1986.223); (2588.710, 1985.340); (2598.233, 1984.714); (2612.689, 1987.581); (2613.183, 1989.850)"
600,"(1232.322, 1313.677); (1224.594, 1293.598); (1231.927, 1270.862); (1322.025, 1246.694); (1340.077, 1242.240); (1351.775, 1269.911); (1353.200, 1274.112); (1327.473, 1325.245); (1325.507, 1328.821); (1251.619, 1335.387); (1240.867, 1326.288)"
601,"(2452.841, 886.834); (2441.200, 880.054); (2444.654, 867.785); (2448.166, 866.140); (2467.933, 857.659); (2473.239, 858.526); (2476.626, 860.848); (2459.148, 885.145)"
602,"(2877.014, 1719.322); (2854.861, 1711.299); (2833.982, 1696.135); (2824.794, 1685.408); (2839.020, 1680.318); (2927.334, 1674.125); (2931.806, 1677.117); (2935.224, 1683.416); (2931.591, 1687.032); (2890.914, 1712.093)"
603,"(3721.316, 1293.257); (3725.303, 1287.245); (3732.840, 1292.837); (3739.417, 1299.163); (3740.659, 1302.847); (3728.987, 1299.605); (3724.073, 1295.852)"
604,"(3617.576, 820.056); (3608.821, 823.237); (3609.971, 814.557); (3610.443, 811.185); (3615.764, 813.314); (3620.085, 815.284)"
605,"(1498.605, 774.714); (1496.978, 771.856); (1499.569, 769.222); (1508.439, 770.261); (1504.959, 773.964)"
606,"(2921.098, 1540.774); (2934.533, 1537.866); (2924.779, 1542.838)"
607,"(1356.851, 1323.744); (1353.229, 1314.663); (1354.132, 1303.906); (1374.192, 1301.061); (1380.405, 1301.038); (1385.625, 1304.287); (1392.673, 1309.238); (1396.560, 1314.755); (1389.649, 1325.260); (1371.646, 1334.721); (1364.171, 1335.443); (1361.584, 1331.327)"
608,"(2280.252, 1590.964); (2252.485, 1587.778); (2249.330, 1576.489); (2248.512, 1539.349); (2251.180, 1519.017); (2263.802, 1513.814); (2271.493, 1512.155); (2277.377, 1513.027); (2282.125, 1517.462); (2291.854, 1539.657); (2291.549, 1572.336); (2289.197, 1588.248)"
609,"(1742.535, 2030.116); (1737.021, 1913.385); (1738.315, 1908.780); (1740.000, 1904.216); (1745.106, 1896.622); (1751.017, 1892.817); (1766.068, 1902.333); (1768.372, 1918.143); (1768.463, 1927.830); (1767.046, 2015.483); (1761.274, 2026.582); (1753.820, 2039.329)"
610,"(2600.642, 1015.710); (2608.509, 1003.011); (2619.870, 1009.904); (2627.800, 1027.362); (2625.512, 1046.445); (2615.041, 1047.031); (2606.486, 1044.252); (2602.639, 1028.185)"
611,"(4048.043, 882.978); (4041.292, 879.297); (4042.252, 876.755); (4049.170, 873.648); (4069.449, 865.805); (4074.168, 866.595); (4075.662, 869.749); (4073.190, 876.652); (4069.992, 883.117); (4066.659, 886.613)"
612,"(1003.761, 1430.950); (1001.165, 1420.969); (1002.761, 1399.966); (1003.756, 1392.441); (1016.101, 1384.153); (1023.826, 1384.639); (1025.376, 1391.342); (1024.652, 1401.684); (1014.307, 1417.380)"
613,"(1496.707, 954.644); (1503.141, 964.390); (1497.007, 966.641); (1496.825, 961.067)"
614,"(1784.697, 1913.729); (1787.397, 1903.528); (1798.427, 1909.665); (1798.077, 1936.691); (1795.748, 1942.988); (1785.039, 1937.063)"
615,"(978.107, 1549.470); (968.766, 1558.531); (971.653, 1540.723)"
616,"(994.255, 750.692); (984.795, 758.588); (985.727, 750.597)"
617,"(3363.187, 1652.623); (3357.051, 1655.008); (3350.751, 1654.666); (3340.638, 1653.674); (3336.907, 1651.401); (3345.120, 1650.761); (3351.648, 1650.748); (3358.236, 1651.070)"
618,"(2102.287, 2036.717); (2088.874, 2032.888); (2095.100, 2024.461); (2106.388, 2022.828); (2125.493, 2021.791); (2166.684, 2024.081); (2158.485, 2031.477); (2125.551, 2037.260); (2113.949, 2038.567)"
619,"(893.893, 839.378); (889.365, 835.880); (889.632, 829.832); (890.984, 831.788)"
620,"(3698.008, 1527.337); (3691.656, 1524.457); (3690.388, 1517.283); (3689.465, 1507.240); (3692.432, 1502.552); (3698.294, 1502.313); (3705.500, 1502.810); (3701.799, 1521.665)"
621,"(3081.309, 2016.806); (3095.753, 1965.614); (3104.010, 1977.506); (3105.751, 1985.022); (3107.138, 2009.221); (3104.698, 2020.238); (3096.358, 2039.124); (3090.793, 2032.230)"
622,"(2196.666, 1421.914); (2175.660, 1430.625); (2160.630, 1429.065); (2153.396, 1418.577); (2153.842, 1412.912); (2156.290, 1411.186); (2169.659, 1407.026); (2184.308, 1410.154); (2195.242, 1420.063)"
623,"(3177.295, 1630.218); (3176.762, 1605.718); (3210.636, 1599.418); (3216.834, 1600.978); (3217.824, 1602.732); (3220.258, 1625.347); (3219.298, 1630.910); (3213.907, 1645.017); (3204.976, 1652.482); (3188.089, 1654.693); (3183.388, 1645.582)"
624,"(2505.487, 935.218); (2541.483, 889.939); (2547.840, 891.448); (2562.387, 905.980); (2562.559, 908.101); (2562.940, 935.769); (2562.354, 940.172); (2559.377, 951.052); (2527.441, 951.041); (2510.520, 946.866); (2507.971, 945.221)"
625,"(676.402, 837.161); (700.709, 875.849); (699.175, 879.643); (696.062, 883.333); (691.667, 885.114); (680.577, 886.676); (678.624, 886.160); (655.580, 877.684); (653.534, 868.900); (648.654, 846.332); (652.146, 843.251); (656.603, 840.194); (663.079, 838.189)"
626,"(696.395, 1015.325); (659.626, 1013.139); (656.697, 1007.174); (654.957, 1001.347); (650.442, 985.797); (648.780, 978.614); (662.323, 967.619); (669.049, 965.045); (686.536, 965.903); (714.143, 977.422); (720.042, 982.010); (721.297, 999.057); (715.718, 1008.324); (702.876, 1013.360)"
627,"(3967.663, 1463.221); (3960.856, 1458.897); (3962.122, 1446.839)"
628,"(2762.243, 1590.762); (2760.608, 1569.939); (2764.466, 1552.709); (2767.523, 1548.971); (2808.179, 1541.922); (2825.987, 1540.468); (2830.065, 1543.223); (2834.097, 1552.885); (2838.758, 1567.158); (2840.209, 1574.558); (2800.996, 1585.459)"
629,"(3689.352, 1150.855); (3688.610, 1143.967); (3719.776, 1141.327); (3729.612, 1141.327); (3742.001, 1150.713); (3744.489, 1156.036); (3738.747, 1166.001); (3730.218, 1175.464); (3724.288, 1173.779); (3718.278, 1171.647)"
630,"(1512.556, 1105.682); (1513.078, 1077.554); (1516.341, 1071.055); (1537.974, 1075.071); (1538.090, 1085.002); (1532.335, 1102.928); (1528.876, 1110.435); (1524.047, 1111.115); (1515.258, 1109.751)"
631,"(2987.421, 854.999); (2984.569, 853.759); (2999.782, 823.214); (3013.889, 822.168); (3013.722, 834.275); (3012.740, 846.686); (3012.362, 850.988); (3003.167, 853.538)"
632,"(2529.904, 1734.415); (2537.431, 1739.660); (2533.775, 1744.143); (2518.548, 1750.746); (2512.046, 1750.829); (2505.045, 1746.567); (2520.432, 1736.803)"
633,"(4001.176, 1486.079); (4013.643, 1492.713); (4011.431, 1495.053); (3998.347, 1492.976); (3993.427, 1491.449); (3993.789, 1486.862)"
634,"(3742.052, 795.594); (3748.229, 801.447); (3747.112, 804.962); (3743.205, 807.058); (3737.007, 807.440); (3737.019, 800.988); (3739.086, 797.016)"
635,"(850.011, 822.777); (846.401, 821.567); (844.174, 815.706); (840.819, 802.058); (842.004, 797.985); (844.919, 793.475); (849.141, 795.136); (853.500, 800.303); (858.609, 806.794); (862.902, 813.442); (859.097, 819.719)"
636,"(1833.175, 783.304); (1848.117, 774.392); (1854.133, 774.487); (1858.193, 776.254); (1857.531, 781.405); (1852.078, 790.585); (1833.526, 788.203)"
637,"(2189.159, 977.970); (2184.639, 970.038); (2186.591, 966.747); (2193.446, 965.549); (2201.824, 965.992); (2209.655, 969.554); (2208.431, 972.892); (2199.158, 980.044); (2193.223, 983.456)"
638,"(2937.495, 1314.780); (2939.347, 1312.468); (2946.093, 1314.466); (2949.572, 1318.938); (2942.711, 1319.032)"
639,"(1733.435, 1586.331); (1705.103, 1578.476); (1707.857, 1574.033); (1712.694, 1569.506); (1722.369, 1562.657); (1760.171, 1551.663); (1767.848, 1551.769); (1767.508, 1567.274); (1765.481, 1576.417); (1763.134, 1582.359); (1755.988, 1590.884)"
640,"(3449.416, 1541.371); (3459.181, 1538.016); (3464.614, 1542.154); (3458.396, 1543.152)"
641,"(1720.508, 1976.689); (1723.204, 1969.995); (1724.685, 1987.981); (1721.941, 1991.406)"
642,"(479.504, 950.771); (456.694, 904.484); (459.019, 896.185); (494.128, 905.310); (497.386, 906.642); (508.789, 919.920); (493.436, 938.825); (483.434, 947.819)"
643,"(1285.625, 1079.768); (1272.562, 1138.969); (1264.436, 1142.657); (1257.695, 1138.401); (1229.247, 1104.142); (1227.517, 1100.713); (1225.049, 1082.753); (1229.295, 1067.252); (1230.159, 1065.750); (1235.377, 1065.247); (1276.755, 1072.246); (1282.191, 1076.765)"
644,"(2481.190, 1746.697); (2487.321, 1760.494); (2485.268, 1765.844); (2482.744, 1766.994); (2476.968, 1759.665); (2473.388, 1744.599); (2475.563, 1744.161)"
645,"(3795.817, 968.972); (3784.630, 946.216); (3787.488, 942.402); (3792.048, 938.842); (3798.101, 936.670); (3823.221, 959.010); (3827.596, 962.991); (3827.504, 966.989); (3826.545, 975.041); (3822.469, 978.453); (3820.447, 980.007); (3814.689, 982.298); (3807.709, 983.050)"
646,"(4041.508, 1291.697); (4041.064, 1247.632); (4050.034, 1246.941); (4056.280, 1247.954); (4063.076, 1249.328); (4073.961, 1264.290); (4081.018, 1276.720); (4084.341, 1294.041); (4081.641, 1297.801); (4043.910, 1302.998)"
647,"(3468.666, 1782.820); (3464.607, 1779.781); (3473.000, 1763.813); (3474.907, 1761.162); (3475.314, 1763.624); (3472.874, 1778.552)"
648,"(2677.019, 1098.087); (2681.053, 1105.616); (2676.320, 1111.472); (2665.420, 1107.135); (2667.173, 1104.588); (2670.321, 1101.070)"
649,"(3081.068, 1408.019); (3094.650, 1410.460); (3087.657, 1414.767)"
650,"(1033.764, 1159.167); (1044.491, 1163.466); (1036.632, 1165.271)"
